"Pathway","Adjusted_Pvalue","Genes"
"central nervous system neuron differentiation",0.864147640384928,"ABT1/ADARB1/ARX/ASCL1/ATF5/ATP7A/B2M/BMPR1B/BRINP1/BRINP3/CBLN1/CDK5/CHRNB2/CNTN2/CSNK1D/DCC/DCLK1/DKK1/DRD1/DYNC2H1/EMX1/ERBB4/FGFR2/FOXG1/GABRB1/GBA2/GBX1/GBX2/GRID2/HERC1/HPRT1/ID4/ISL1/KNDC1/LDB1/LHX4/LHX5/LHX8/LMO4/MDGA1/MYCBP2/NANOS1/NHLH2/NKX2-1/NOVA2/NR2E1/NRXN1/OGDH/OLIG2/OLIG3/OPHN1/OTP/PEX5/PHOX2B/PLXNA1/PLXNA3/PRDM8/RAC3/ROBO2/SCN1B/SCYL1/SEMA3E/SFRP1/SFRP2/SKOR2/SOX1/TTC21B/TTC36/TULP3/UBB/UNCX/WNT1/WNT2/WNT3A/WNT5A/WNT9B/ZNF335"
"positive regulation of binding",0.866678620805245,"ABL1/ACD/ADD1/ANXA2/B2M/BAMBI/BDNF/BMP2/CEBPG/CLDN5/CLN5/DAZAP2/DDRGK1/EDF1/EIF3C/EIF3D/FLOT1/GATA3/GPSM1/H1-0/HAND2/HIP1R/HMGB1/IL32/MED25/NEUROD1/NGF/NIBAN2/PIN1/PRKN/RAN/RARA/RIPK2/RIPOR1/RPL11/SIRT2/STING1/SUMO4/TRIB3/TWIST1/USP9X/VTN"
"cellular response to glucose stimulus",0.867280549793055,"ABCA12/ACE/ADCY8/ADRA2A/AGER/BAD/BAIAP3/C1QTNF12/C2CD2L/CASR/CDK16/CFTR/CPB2/CRH/EPHA5/GAS6/GHRL/GPX1/HLA-DRB1/ICAM1/JAGN1/KAT5/KCNB1/LIN28A/MIR320C1/MIRLET7G/NEUROD1/NOX4/PAX2/PCK1/PCK2/PIH1D1/PIM3/PLA2G6/PRKAA2/PRKACA/PTPRN/RAB11B/RAB11FIP5/RACK1/RFX6/SIDT2/SLC12A7/SLC2A2/SMAD3/SMARCA4/SMARCB1/SRF/STX4/STXBP4/TGFB1/TWNK/USF1/USF2/XBP1/ZBED6/ZBTB20"
"amide transport",0.867280549793055,"ABCA12/ABCB8/ABCC4/ABCD1/ADCY8/ADCYAP1/ADRA2A/AQP10/AQP3/AQP8/BAD/BAIAP3/BMP8A/C1QTNF12/C2CD2L/CA2/CAPN10/CARTPT/CASR/CCL5/CD74/CDK16/CFTR/CHGA/CPLX1/CPTP/CRH/EDN3/EIPR1/ENSA/EPHA5/EXOC3L1/F2RL2/FFAR1/FFAR3/FGA/FGB/FGG/GHRL/GIP/GIPR/GLTP/GLTPD2/GNA11/GNAO1/GNAS/GNAZ/GPR119/HLA-DRB1/HNF1A/HTR2C/IL6/ISL1/ITPR1/JAGN1/KCNB1/LRP2/LRRC8A/MAFA/MIDN/MTNR1B/MTTP/MYRIP/NEUROD1/NHERF1/NLGN2/ORAI1/PARK7/PASK/PCK2/PCLO/PFKL/PICK1/PIM3/PLA2G6/PLCB1/PLTP/PRKACA/PRKN/PSAP/PTPRN/RAB11B/RAB11FIP5/RAB1A/RAB3A/REST/RFX6/RIMS2/RPH3AL/SCT/SERP1/SFRP1/SIDT2/SIRT3/SIRT6/SLC15A5/SLC25A17/SLC25A22/SLC25A39/SLC25A42/SLC26A6/SLC27A1/SLC2A2/SLC30A8/SLC38A5/SLC5A6/SLC7A11/SREBF1/SSTR5/STX4/STXBP4/TACR2/TAP1/TCIRG1/TFR2/TOR2A/TRPV1/UBE2Q1/UCN/UPK3A/UQCC2/ZBED6"
"regulation of actin filament-based process",0.867280549793055,"ABL1/ABRACL/ACTG1/ADCY10/ADD1/ALMS1/ARF1/ARF6/ARFGEF1/ARFIP2/ARHGAP28/ARHGEF15/ARHGEF18/ARHGEF19/ARHGEF26/ARPC2/ARPC5L/BAIAP2L1/BAIAP2L2/BCAS3/BIN1/BRK1/BST2/CACNA1C/CAPG/CAPN10/CAPZB/CARMIL1/CARMIL2/CARMIL3/CDC42/CDC42EP1/CDC42EP4/CDK10/CDK5R1/CORO1A/CORO1B/COTL1/CSRP3/DAPK3/DMTN/DSTN/DVL2/DVL3/ELN/EPHA5/ESAM/EVL/FCHSD1/FER/FHOD1/FLII/FLNA/FRMD7/FZD10/GBA2/GJA5/GMFG/GPM6B/GRB2/HAX1/HCLS1/HCN4/HIP1R/HRAS/HRG/IL1A/INPP5K/ITGB1BP1/JUP/KANK3/KANK4/KIRREL1/LIMCH1/LIMK1/LMOD1/LMOD3/MAGEL2/MLST8/MYLK3/MYOC/NAA20/NAA80/NCK2/NEB/NGEF/ODAM/PDGFRB/PDXP/PFN1/PFN4/PICK1/PLEKHG2/PLN/PPM1E/PPM1F/PRKN/PTGER4/PTK2B/PXN/PYCARD/RAC1/RAC3/RANGRF/RGCC/RHOA/RHOC/RHOF/RHOG/RHPN1/RND1/RND3/RNH1/S100A10/SERPINF2/SFRP1/SH3BP1/SLC4A2/SMAD3/SORBS3/SPTBN1/SPTBN5/SSH3/STC1/SUMO1/SYNPO2L/TACR1/TAOK2/TESK1/TGFB1/TGFB3/TMOD3/TMSB10/TMSB4X/TNNC1/TRIOBP/TWF2/VILL/WAS/WASH6P/WASHC1/WASHC2C/WDR1/WHAMM/WNT4/XIRP2"
"skeletal muscle cell differentiation",0.872779331199444,"AKIRIN1/ANKRD1/ATF3/BCL9L/CITED2/COL6A1/EMD/FKRP/FOS/GTF3C5/HMG20B/KAT8/KLHL40/LEMD2/MAFF/MCUB/MEF2D/MEGF10/MYOD1/NR4A1/PAX7/PHOX2B/RBM24/SAP30/SCX/SELENON/SIRT2/SIX4/UQCC2/VAX1/WNT3A/ZNF689"
"sex differentiation",0.872779331199444,"A2M/ACE/ADAM15/ADAM18/ADAM2/ADAM20/ADAM30/ADAM32/ADGRG1/AFP/AMHR2/AR/ASB1/ATN1/ATRX/BAK1/BAX/BCL2L1/BMP5/BMP6/BMPR1B/BOK/CEBPB/CGA/CITED2/CSMD1/CYP17A1/DACH2/DHH/DHX37/DMRT1/DNAJC19/EIF2B4/EIF2B5/ERCC1/FANCG/FER/FGF10/FKBP4/FLNA/FOXL2/FSHB/FST/GATA3/GFRA1/GPR149/GREB1L/H3-3B/HESX1/HMGB2/HOXA13/HOXD13/IL1A/ING2/INHA/INSL3/KDR/KITLG/KLHL10/LHCGR/LHX8/LRP2/MAS1/MEA1/MMP14/MMP2/NHLH2/NKX2-1/NPPC/NUDT1/OSR1/PATZ1/PGR/PKD1/PRDX4/PTPRN/RARA/RDH10/REC8/ROBO2/ROR2/RXFP2/SAFB2/SCAPER/SCX/SF1/SFRP1/SFRP2/SIX4/SLIT3/SOD1/SOX15/SPATA2/SRC/SRD5A1/STRA6/TEX11/TFAP2C/TFPT/TNFSF10/UBB/UBE3A/UTF1/WNT4/WNT5A/WNT9B/WT1/YBX3/ZFPM2"
"protein-DNA complex assembly",0.872779331199444,"ANP32B/ATAD2B/ATRX/BRF1/BRF2/CENPC/CENPH/CENPN/CENPT/CENPV/CENPX/CHAF1A/CHRAC1/DAXX/DNAJC9/GRWD1/GTF2A2/GTF2H5/H1-0/H1-1/H1-10/H1-2/H1-3/H1-4/H1-5/H1-8/H2AB1/H2AX/H2BC10/H2BC14/H2BC15/H2BC3/H2BC4/H2BC8/H3-3B/H3C1/H3C11/H3C13/H3C6/H4C1/H4C11/H4C12/H4C13/H4C15/H4C16/H4C2/H4C3/H4C4/H4C5/HIRA/HMGB1/HMGB2/MCM2/MED10/MED15/MED16/MED17/MED18/MED22/MED24/MED25/MED27/MED29/MED30/MED8/MED9/MIS12/MIS18A/NAA60/NAP1L2/NAP1L5/NPM1/PIAS1/POLE3/SETSIP/SHPRH/SMARCA4/SMARCB1/SSRP1/TAF10/TAF11L2/TAF1C/TAF1L/TAF6/TAF6L/THRA/TSPYL2/TSPYL4/TSPYL6/UBTF/WNT10B"
"negative regulation of myeloid cell differentiation",0.872779331199444,"ADIPOQ/C1QC/CALCA/CARTPT/CIB1/DLL1/FSTL3/GPR137/GPR55/H4C1/H4C11/H4C12/H4C13/H4C15/H4C16/H4C2/H4C3/H4C4/H4C5/HOXB8/HSPA9/INHA/INPP5D/KLF13/LDB1/LILRB1/LILRB4/MEIS2/NF1/NFKBIA/PAF1/PIAS3/PRMT1/PTK2B/RARA/SFRP1/TCTA/ZFP36/ZFPM1"
"rRNA transcription",0.872779331199444,"BRF1/ERCC2/GTF2H5/GTF3A/GTF3C2/GTF3C5/GTF3C6/IPPK/MARS1/NOP53/NPM3/PIH1D1/POLR1D/POLR2E/SIRT7/SMARCA4/SMARCB1"
"negative regulation of proteasomal ubiquitin-dependent protein catabolic process",0.872779331199444,"BAG6/CAMLG/CCAR2/DDRGK1/EIF3H/GIPC1/HSP90AB1/KLHL40/NOP53/PANO1/PARK7/RPL11/TRIM39/TTC36/UBXN1/USP26/USP9X"
"fluid transport",0.872779331199444,"AQP10/AQP11/AQP3/AQP6/AQP8/CFTR/CTNS/HAS2/HYAL2/INPP5K/ITPR1/MIP/MLLT6/PKP1/SLC26A6/SLC5A1/UPK3A"
"pigment granule organization",0.872779331199444,"AP1B1/AP1M1/AP1S1/AP3D1/AP3S1/APOE/BLOC1S2/BLOC1S3/BLOC1S4/DTNBP1/GPR143/HPS6/LYST/RAB29/RAB32/SNAPIN/TYRP1"
"regulation of actin nucleation",0.872779331199444,"ARF1/ARFIP2/BRK1/CARMIL1/CARMIL2/CARMIL3/CORO1A/CORO1B/GMFG/HIP1R/MAGEL2/PICK1/RNH1/WASH6P/WASHC1/WASHC2C/WHAMM"
"adenine nucleotide transport",0.872779331199444,"ABCC4/ADCY10/CALHM2/CALHM4/CALHM6/LRRC8A/PANX1/SLC17A9/SLC25A17/SLC25A23/SLC25A25/SLC25A4/SLC25A42/SLC25A5/SLC25A6/SLC35B1/SLC35B2"
"walking behavior",0.872779331199444,"ABHD12/ARRB2/CACNB4/CNTN2/CTNS/DAB1/DRD1/EFNB3/FKRP/GBX1/GLRA1/GLRB/HTRA2/KCNJ10/SCN1A/ZIC1/ZNF212"
"regulation of intracellular steroid hormone receptor signaling pathway",0.872779331199444,"AR/CALR/CARM1/CYP7B1/DDRGK1/FOXP1/HDAC1/HDAC6/ISL1/LMO3/NCOR1/NCOR2/PARK7/PER1/PHB1/PHB2/PKN1/PRMT2/RHOA/SAFB2/SFRP1/SMARCA4/SRARP/SRC/USP26/VPS11/VPS18/WBP2/ZBTB7A"
"regulation of insulin receptor signaling pathway",0.872779331199444,"ADIPOR1/AHSG/BLVRB/C1QTNF12/CTSD/ENPP1/FFAR3/GNAI2/GPR21/GSK3A/INPP5K/LONP1/MIR103A1/MIR1271/MZB1/NCOA5/PIP4K2B/PIP4K2C/PRKCZ/PTPN1/RELA/RPS6KB2/SERPINA12/SLC27A4/SOCS1/SOCS3/SRC/TSC2/ZBTB7B"
"cellular response to hexose stimulus",0.872779331199444,"ABCA12/ACE/ADCY8/ADRA2A/AGER/BAD/BAIAP3/C1QTNF12/C2CD2L/CASR/CDK16/CFTR/CPB2/CRH/EPHA5/GAS6/GHRL/GPX1/HLA-DRB1/ICAM1/JAGN1/KAT5/KCNB1/LIN28A/MIR320C1/MIRLET7G/NEUROD1/NOX4/PAX2/PCK1/PCK2/PIH1D1/PIM3/PLA2G6/PRKAA2/PRKACA/PTPRN/RAB11B/RAB11FIP5/RACK1/RFX6/SIDT2/SLC12A7/SLC26A6/SLC2A2/SMAD3/SMARCA4/SMARCB1/SRF/STX4/STXBP4/TGFB1/TWNK/USF1/USF2/XBP1/ZBED6/ZBTB20"
"hindbrain development",0.872779331199444,"AARS1/ABL1/ALDH1A2/ASCL1/ATF5/ATP7A/B4GALT2/BMP5/BMP7/CBLN1/CD3E/CDK5/CDK5R1/CLP1/CNTN1/COMT/COQ8B/DAB1/DLL1/EN1/EN2/FLNA/GBX2/GPR37L1/GPX4/GRID2/HERC1/HNRNPD/HOXA2/HOXB1/HOXB2/HSPA5/KAT2A/KDM2B/KNDC1/LDB1/LHX5/MAP2K1/MDK/NAGLU/NANOS1/NCOR2/NEUROD1/NHLH2/NRXN1/OGDH/OPHN1/OTX1/PHOX2B/PRKG1/PSMG1/SCRIB/SDF4/SEMA4C/SEZ6/SKOR2/SSTR2/TTC21B/TUBA1A/WHRN/WNT1/XRCC1"
"central nervous system myelination",0.872779331199444,"ABCA2/ASPA/CLU/CNTN1/CNTN2/ERCC2/GPM6B/ID4/KCNJ10/MAL/NKX6-2/TENM4"
"plasminogen activation",0.872779331199444,"ANXA2/CPB2/CTSZ/ENO1/FGA/FGB/FGG/KLKB1/PLAT/PLGRKT/S100A10/SERPINF2"
"axon ensheathment in central nervous system",0.872779331199444,"ABCA2/ASPA/CLU/CNTN1/CNTN2/ERCC2/GPM6B/ID4/KCNJ10/MAL/NKX6-2/TENM4"
"negative regulation of RNA splicing",0.872779331199444,"C1QBP/CELF4/PCBP4/PTBP1/RBM10/RBM42/RNPS1/SAP18/SRSF12/SRSF7/SRSF9/U2AF2"
"positive regulation of autophagy of mitochondrion",0.872779331199444,"CDC37/EIF2AK1/FBXO7/MUL1/PARK7/PRKN/SLC25A4/SLC25A5/STUB1/TOMM7/VDAC1/VPS13D"
"glycolipid metabolic process",0.872779331199444,"ABCA2/B3GALNT1/B3GALT1/B3GALT2/B3GALT4/B4GALT3/BAX/CERK/CREM/DPM2/DPM3/FUCA1/FUT9/GAL3ST2/GBA2/GLB1/HEXB/LCT/M6PR/NAGA/NAGLU/NEU1/NEU4/PGAP3/PGAP4/PIGC/PIGF/PIGH/PIGN/PIGQ/PIGW/PIGZ/SCCPDH/SMPD1/ST3GAL1/ST3GAL2/ST3GAL3/ST3GAL4/ST6GALNAC4/ST6GALNAC5/ST8SIA2/ST8SIA3/SUMF1"
"axon extension",0.872779331199444,"ABL1/ADCY10/ANAPC2/APOE/ARHGAP4/AUTS2/BARHL2/CDK5/CDKL3/DCLK1/DNM2/DVL1/EDN2/EDN3/EDNRA/GDI1/HDAC6/IFRD1/L1CAM/LIMK1/MAP1B/MEGF8/NTN1/PLXNA3/RAPH1/SEMA3G/SEMA4F/SEMA6C/SLIT1/SLIT3/SMURF1/SRF/SSNA1/TNR/TRIM46/TRPC5/TRPV2/TWF2/ULK1/USP9X/WNT3A/WNT5A/ZFYVE27"
"regulation of endothelial cell apoptotic process",0.872779331199444,"ABL1/ANGPT1/CD40/FGA/FGB/FGG/GAS6/GATA3/HLA-G/ICAM1/KDR/KRIT1/MAPK7/MIR101-1/MIR30B/MIR30E/NFE2L2/PAK4/PLCG1/PTPN1/RGCC/TEK/TGFB1/TNFAIP3/TNIP2/XBP1"
"receptor recycling",0.872779331199444,"ANXA2/CAMLG/CTSD/GRIA1/LAMTOR1/NSG1/OPTN/PCSK9/PEX10/PEX5/PEX6/PHETA1/PHETA2/PLEKHJ1/PTPN1/RAB11B/RAB29/SCRIB/TBC1D16/USP9X"
"nucleotide transport",0.872779331199444,"ABCC11/ABCC4/ADCY10/CALHM2/CALHM4/CALHM6/GJB1/LRRC8A/PANX1/SLC17A9/SLC25A17/SLC25A23/SLC25A25/SLC25A33/SLC25A4/SLC25A42/SLC25A5/SLC25A6/SLC35B1/SLC35B2"
"regulation of signaling receptor activity",0.872779331199444,"ADRA2A/ADRA2B/BUD31/CACNG2/CACNG3/CACNG8/CDK5R1/CGA/CHMP6/CNIH2/CRH/ERRFI1/FSHB/GPRC5A/GREM1/GREM2/GSG1L/HDAC1/HDAC6/LILRB4/LYNX1/MAPK8IP2/MINK1/NLGN1/NLGN2/OPRM1/PCSK9/PPP2R5B/RELN/SHISA6/SHISA8/SHISA9/TAFA4/VPS25/ZFYVE28/ZGPAT"
"lamellipodium organization",0.872779331199444,"ABI3/ABLIM3/AKIRIN1/ARFIP2/ARPC2/ATP7A/AUTS2/BRK1/CAPZB/CARMIL1/CARMIL2/CDC42/CLRN1/CORO1B/DMTN/EPHA2/FER/FRMD7/HRG/NCK2/NUP85/PARVB/PHPT1/PLCE1/PLEKHO1/PLXNB3/RAC1/SH2B1/SNX2/SPATA13/SRC/TWF2/VAV2/WAS/WHAMM/WNT1"
"positive regulation of cell-matrix adhesion",0.872779331199444,"ABL1/CD3E/CIB1/COL16A1/EFEMP2/GFUS/HRG/ITGB1BP1/JUP/KDR/MYOC/POLDIP2/PPM1F/PRKCZ/PTK2B/RAC1/RRAS/S100A10/SFRP1/SMAD3/TEK/UTRN/WNT4"
"glutathione metabolic process",0.872779331199444,"CHAC2/CTNS/ETHE1/G6PD/GGT7/GGTLC1/GPX1/GSS/GSTK1/GSTO1/GSTO2/GSTP1/GSTT2B/HAGH/HPGDS/MMACHC/NDP/NFE2L2/OPLAH/SLC1A1/SLC1A2/SLC7A11/SOD1"
"negative regulation of protein transport",0.872779331199444,"ADIPOQ/ADRA2A/ANGPT1/APOE/BMP8A/CDK5/CHGA/CSK/DERL3/DRD4/ERLEC1/ERP29/GHRL/GNAO1/GNAZ/IL12A/IL12B/JAGN1/KCNB1/MIDN/MIR30C1/MIR766/MTNR1B/NDFIP1/NF1/NR1H3/OPRM1/OS9/PARK7/PFKL/PIM3/PKIG/PPM1F/PRKN/RAB11FIP3/RAB11FIP5/RAB23/RANGAP1/REST/RHBDF2/SFRP1/SIRT6/SNX12/SNX3/SREBF1/SUMO1/UBE2G2"
"regulation of leukocyte differentiation",0.872779331199444,"ABL1/ADA/ADAM8/ADIPOQ/AGER/AP3D1/ASCL2/BAD/BATF/C1QC/CALCA/CARD11/CARTPT/CD27/CD69/CD74/CDKN2A/CEBPB/CLPTM1/CTNNBIP1/DDRGK1/DTX1/EEIG1/FADD/FBXO7/FOS/FOXP1/FSHB/FSTL3/GAS6/GATA3/GPR137/GPR55/HAX1/HCLS1/HLA-B/HLA-DOA/HLA-DRA/HLA-DRB1/HLA-G/HMGB1/HSF1/ID2/IL12B/IL12RB1/IL15RA/IL23A/IL23R/IL36B/IL4I1/IL4R/INHA/INPP5D/IRF7/JUNB/KAT2A/KAT5/KITLG/KLHL25/LAG3/LGALS1/LGALS9/LIF/LILRB1/LILRB4/MDK/MIR17HG/MIR30B/MMP14/NDFIP1/NF1/NFKBID/OCSTAMP/PCID2/PCK1/PIAS3/PRDX2/PRELID1/PRKCZ/PRKDC/PRXL2A/PTPN6/RARA/RC3H1/RHOA/RIPK2/ROR2/RUNX3/SART1/SASH3/SFRP1/SLAMF8/SLC4A2/SMAD7/SMARCA4/SMARCB1/SMARCD1/SMARCD2/SMARCD3/SMARCE1/SOCS1/SOD1/SOX12/SOX13/SPINK5/STAT5A/TBX21/TCF7/TCTA/TESC/TFE3/TGFB1/TMEM176A/TMEM176B/TNFSF9/TYROBP/VSIR/WNT10B/XBP1/XRCC6/ZAP70/ZBTB7B/ZC3H12A/ZFP36L2/ZFPM1"
"negative regulation of neuron projection development",0.872779331199444,"APOE/ARF6/ARHGAP4/B2M/CARM1/CDK5/CDKL3/CERS2/CIB1/DAB1/DCC/DGUOK/DKK1/DNM3/DTNBP1/EFNB3/EPHA7/FAT3/FKBP4/FLNA/GAK/GDI1/GFI1/HDAC6/IFRD1/IL15RA/ITM2C/NEU4/NGEF/NLGN1/NTN1/PLXNA3/PTPN1/PTPN9/RAB29/RIT2/RTCA/RTN4RL1/SEMA3G/SEMA4F/SEMA6C/SLIT1/SNAPIN/SPP1/TNR/TRIM46/UBE3A/ULK1/WNT3A/WNT5A/ZNF296"
"positive regulation of synaptic transmission",0.872779331199444,"ABL1/ADCY1/ADCY8/AGER/APOE/ARRB2/BAIAP3/CA2/CACNG2/CACNG3/CACNG8/CLSTN1/CLSTN2/CLSTN3/CRH/DLG4/DRD1/DTNBP1/EFNB3/FLOT1/GIP/GPR158/GRIA1/GRIK2/GRIN2A/GRIN2B/GRIN2D/HDAC6/KCTD13/LAMA2/LGI1/LRRTM2/MIR30B/MIR320C1/MIR545/MPP2/NALCN/NF1/NFATC4/NLGN1/NLGN2/NPS/NR2E1/NRXN1/NSG1/PAIP2/PRKAR1B/PRKCZ/PRNP/PTK2B/RELN/RGS14/ROR2/SHANK2/SLC1A1/SLC24A1/SLC24A2/SQSTM1/STX4/SYT1/TACR1/TACR2/TNR/TYROBP/VAMP2/YTHDF1/ZDHHC12"
"negative regulation of secretion by cell",0.872779331199444,"ADIPOQ/ADRA2A/ADRA2B/APOE/BCR/BMP8A/CARTPT/CBARP/CD300A/CHGA/CRH/DRD4/ERP29/FGF23/FOXF1/GHRL/GNAI2/GNAO1/GNAZ/GRM7/HLA-F/IL11/IL12A/IL12B/IL13RA2/IL1RAPL1/INHA/JAGN1/KCNB1/LGALS9/LIF/LILRB1/MIDN/MIR30C1/MIR766/MTNR1B/NF1/NMB/NPY5R/NR1H3/OPRM1/PFKL/PIM3/PNKD/PRKG1/PRKN/RAB11FIP3/RAB11FIP5/RAB7A/RAP1BL/REST/RHBDF2/SFRP1/SREBF1/TACR2/TNFRSF1B/TSPO/UCN/VAMP8"
"morphogenesis of a branching epithelium",0.872779331199444,"ABL1/AR/BMP2/BMP7/CASR/COL4A1/CSMD1/CTNNBIP1/CTSH/CTSZ/DDR1/EDNRA/ENG/EPHA2/ESRP2/EYA1/FGF1/FGF10/FGFR2/FOXC2/FOXD1/FOXF1/GBX2/GDNF/GRB2/GREB1L/GREM1/HHIP/HOXA13/HOXB7/HOXD13/KDR/LAMA1/LAMA5/MDK/MMP14/NFATC4/NKX2-1/PAX2/PGR/PHB2/PKD1/PLXNA1/PLXND1/PML/PPP1CA/RDH10/SEMA3E/SFRP1/SFRP2/SIRT6/SIX4/SNAI2/SOCS3/SPINT1/SPINT2/SRC/SRF/ST14/TBX2/TGFB1/TGM2/TIMELESS/TMED2/TNC/WNT1/WNT2/WNT4/WNT5A/WNT6/WNT9B/WT1"
"positive regulation of TOR signaling",0.872779331199444,"AKT1/AKT3/CTNS/GAS6/GPR137/HDAC3/LAMTOR1/LAMTOR2/LAMTOR4/LIN28A/MLST8/OTUB1/OTUD5/PIH1D1/PIM1/PIP4P1/PRMT1/RBX1/RELN/RHEB/RNF167/RRAGA/SEC13/SESN2/SRC/SRMS/USP9X/WDR24/WDR59/XBP1"
"positive regulation of telomere maintenance",0.872779331199444,"ACD/ACTR5/ATRX/CCT2/CCT3/CCT6A/CCT7/CCT8/ERCC1/GCH1/HNRNPA1/HNRNPD/INO80B/INO80E/KLF4/MAP2K7/MCRS1/NABP2/PML/PNKP/PPP1R10/PTGES3/RUVBL1/RUVBL2/SIRT6/TCP1/TERF2IP/TFPT/TINF2/WRAP53"
"immune response-regulating cell surface receptor signaling pathway involved in phagocytosis",0.872779331199444,"ABL1/FGR/FYN/LIMK1/MYO1G/PLA2G6/PLD2/SRC/VAV1/VAV2"
"pinocytosis",0.872779331199444,"AHSG/CARMIL1/CDC42/EHD4/KCNN4/MAPKAPK2/MAPKAPK3/NR1H2/NR1H3/PYCARD"
"sex determination",0.872779331199444,"AR/CITED2/DHH/DMRT1/FOXL2/SF1/SIX4/SRD5A1/WNT4/WT1"
"alditol metabolic process",0.872779331199444,"ANGPTL3/FKRP/GALK1/GOT1/MOGAT1/PCK1/PCK2/PGP/TKFC/TPI1"
"mitochondrial DNA metabolic process",0.872779331199444,"CHCHD4/DNAJA3/ENDOG/LIG3/LONP1/MPV17/NEURL4/POLG/SESN2/TWNK"
"positive regulation of cell adhesion mediated by integrin",0.872779331199444,"CCL5/CD3E/CIB1/FOXC2/LIF/PIEZO1/PODXL/PTPN6/RAC3/SFRP2"
"Fc-gamma receptor signaling pathway involved in phagocytosis",0.872779331199444,"ABL1/FGR/FYN/LIMK1/MYO1G/PLA2G6/PLD2/SRC/VAV1/VAV2"
"positive regulation of embryonic development",0.872779331199444,"CFL1/NR2C2/OSR1/PLCB1/RACK1/SCX/TENM4/WNT1/WNT3A/WNT4"
"erythrocyte maturation",0.872779331199444,"BAP1/BRD1/EPB42/ERCC2/FAM210B/G6PD/HDAC6/KLF2/MAEA/ZBTB7A"
"detection of light stimulus involved in visual perception",0.872779331199444,"CACNA1F/CACNB4/EYS/GJA10/GNAT2/GRM6/PRPH2/REEP6/ROM1/RPE65"
"detection of light stimulus involved in sensory perception",0.872779331199444,"CACNA1F/CACNB4/EYS/GJA10/GNAT2/GRM6/PRPH2/REEP6/ROM1/RPE65"
"branching involved in salivary gland morphogenesis",0.872779331199444,"BMP7/ESRP2/FGF10/FGFR2/LAMA1/LAMA5/PLXNA1/PLXND1/SNAI2/TGM2"
"cellular response to prostaglandin stimulus",0.872779331199444,"AKAP8/AKT1/GNAS/GNB1/GNG2/PRKAA2/PTGER2/PTGER4/SFRP1/TNC"
"regulation of cardiac muscle cell differentiation",0.872779331199444,"ARRB2/BMP2/DKK1/DLL1/HDAC3/KAT2A/MIR222/SOX6/TGFB1/WNT3A"
"antigen processing and presentation of peptide antigen via MHC class II",0.872779331199444,"B2M/CD74/CTSD/CTSF/DNM2/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/PYCARD/UNC93B1"
"anoikis",0.872779331199444,"AKT1/BCL2L1/BRMS1/CRYBA1/E2F1/IKBKG/MYBBP1A/SIK1/SNAI2/SRC/STK11/TFDP1/TLE1/TLE5/TSC2"
"embryonic eye morphogenesis",0.872779331199444,"ALDH1A3/BMP7/CITED2/FOXL2/KDM2B/MFAP2/MFAP5/PAX2/RARB/RARG/STRA6/TBX2/TWIST1/VAX2/WNT5A"
"mesodermal cell differentiation",0.872779331199444,"DKK1/EYA1/FGFR2/FOXC2/FOXF1/HMGA2/ITGA3/ITGA8/KLF4/MESP1/MIR150/PAX2/SFRP2/TAF10/WNT3A"
"central nervous system neuron development",0.872779331199444,"ADARB1/ARX/ASCL1/ATF5/ATP7A/BRINP1/CDK5/CHRNB2/CNTN2/DCC/DCLK1/DRD1/FGFR2/FOXG1/GABRB1/GBA2/GBX2/HPRT1/LHX8/MYCBP2/NANOS1/NHLH2/NOVA2/NR2E1/OGDH/PHOX2B/PLXNA1/PLXNA3/PRDM8/RAC3/ROBO2/SCN1B/SEMA3E/SOX1/TTC36/UBB/WNT5A"
"regulation of cellular pH",0.872779331199444,"AQP11/ATP5F1B/ATP6AP1/ATP6AP2/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E1/ATP6V0E2/ATP6V1F/CA2/CCDC115/CFTR/CLN5/CREG1/GRN/LAMP1/RAB20/RAB7A/RNASEK/SLAMF8/SLC12A5/SLC26A3/SLC26A6/SLC45A2/SLC4A2/SLC4A3/SLC4A9/SLC9A2/SLC9A3/SLC9C2/SNAPIN/SPNS1/TCIRG1/TMEM175/TMEM9/UBE3A"
"positive regulation of lipid biosynthetic process",0.872779331199444,"ABCD1/ADGRF5/AKT1/APOA5/APOE/BMP6/CAPN2/CD74/CGA/CTDNEP1/FGF1/FSHB/HTR2B/HTR2C/IL1A/KAT5/MID1IP1/MLST8/NR1H2/NR1H3/PCK1/PLA2G6/PRKACA/RDH10/SCAP/SIRT2/SIRT3/SLC27A1/SLC45A3/SPHK2/SREBF1/SREBF2/STAR/WNT4/XBP1/ZBTB20/ZNF750"
