"Pathway","Adjusted_Pvalue","Genes"
"postsynaptic specialization membrane",0.00238191969971345,"ABHD17A/ADAM22/ADCY1/ADRA2A/ATP2B2/CACNA1C/CACNG2/CACNG3/CACNG8/CDH10/CDH2/CHRNB1/CHRNB2/CHRNB4/CHRND/CLSTN2/CLSTN3/CNKSR2/CSMD2/DCC/DLG3/DLG4/EFNB3/ERBB4/GABRA1/GABRA2/GABRA4/GABRA6/GABRB1/GABRB3/GABRG2/GPR158/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/GRM1/GRM5/GSG1L/IGSF21/IGSF9/ITGA8/KCNB1/KCND2/KCNK2/LIN7B/LRFN1/LRFN3/LRFN4/LRFN5/LRRC4B/LRRC4C/LRRTM2/LRRTM3/MKLN1/NETO2/NLGN1/NLGN2/PRR7/PRRT2/RGS7BP/SCRIB/SEMA4B/SEMA4C/SEMA4F/SHISA6/SHISA9/SIGMAR1/SLC12A5/SLITRK3/SLITRK5/TMEM240"
"small ribosomal subunit",0.0025971633048902,"AURKAIP1/CHCHD1/DAP3/FAU/MRPS11/MRPS12/MRPS15/MRPS16/MRPS18B/MRPS18C/MRPS2/MRPS21/MRPS26/MRPS33/MRPS34/MRPS35/MRPS7/RACK1/RPS10/RPS11/RPS12/RPS14/RPS15/RPS16/RPS18/RPS19/RPS2/RPS20/RPS24/RPS25/RPS27/RPS27A/RPS28/RPS29/RPS3/RPS4X/RPS5/RPS6/RPS7/RPS8/RPS9/RPSA"
"vacuolar membrane",0.00283936134922084,"ABCA2/ABCA3/ABCC10/ABCC11/ABCD1/ABCD4/ACP2/ANXA2/ANXA6/AP1B1/AP1M1/AP1M2/AP1S1/AP2A1/AP2M1/AP2S1/AP3D1/ARL8A/ATG16L1/ATG4B/ATP10B/ATP13A2/ATP6AP1/ATP6AP2/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E1/ATP6V0E2/ATP6V1E1/ATP6V1F/ATP6V1G1/ATRAID/AZU1/B2M/BLOC1S2/BORCS5/BORCS6/BRI3/BST2/CCDC115/CD63/CD74/CDIP1/CFTR/CHMP1A/CHMP1B/CHMP2A/CHMP4A/CHMP4B/CHMP6/CLCN6/CLCN7/CLN5/CLTA/COL6A1/CP/CPNE1/CTNS/CTSA/CTSD/CYB561/CYB561A3/DDOST/DNAJC5/EEF1A1/EEF1A2/ENPEP/ENPP1/FLOT1/GAA/GABARAPL1/GDAP2/GLMP/GNA11/GNB1/GNB2/GPR137/GPR143/GRN/HGSNAT/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-F/HLA-H/HPS6/ITM2C/KLC2/KPTN/KXD1/LAMP1/LAMP5/LAMTOR1/LAMTOR2/LAMTOR4/LAPTM4A/LAPTM5/LITAFD/LNPEP/LPCAT1/LRBA/LRP2/LRRC8A/M6PR/MAP1LC3A/MARCHF2/MARCHF9/MCOLN1/MFSD12/MLST8/NEU1/NKG7/NPRL2/NPRL3/PCSK9/PGAP6/PI4K2A/PIP4P1/PLAAT3/PLD3/PLEKHF1/PLEKHM2/PRMT1/PSAP/RAB12/RAB37/RAB5C/RAB7A/RB1CC1/RDH14/RHEB/RILP/RNASEK/RNF152/RNF167/RRAGA/SBF2/SEC13/SESN2/SIDT2/SLC12A4/SLC17A9/SLC22A17/SLC26A11/SLC2A6/SLC2A8/SLC30A2/SLC30A3/SLC36A2/SLC36A3/SLC38A7/SLC3A1/SLC3A2/SLC44A2/SLC66A1/SLC66A1LP/SLC7A14/SLC7A5/SNAPIN/SPAAR/SPHK2/SPNS1/SPPL2B/STARD3/STARD3NL/STING1/STK11IP/SURF4/SYNGR1/TCIRG1/TECPR1/TEX264/TFE3/TFEB/TMBIM1/TMEM150C/TMEM163/TMEM175/TMEM203/TMEM45B/TMEM59/TMEM74/TMEM79/TMEM9/TMEM9B/TOM1/TSC2/UBA1/UBA52/UBXN6/ULK1/VAMP8/VASN/VOPP1/VPS11/VPS13B/VPS16/VPS18/VPS33B/VPS39/VPS4A/WDR24/WDR59/WDR81"
"synaptic membrane",0.0031129038867628,"ABHD17A/ADAM11/ADAM22/ADCY1/ADCY8/ADGRL1/ADRA2A/ANK3/AP2M1/APH1A/ATP2B2/ATP6AP2/C1QA/C1QC/CACNA1C/CACNA2D1/CACNA2D2/CACNG2/CACNG3/CACNG8/CASR/CBLN1/CDH10/CDH2/CHRM4/CHRM5/CHRNA2/CHRNA4/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNG/CLCN2/CLMP/CLSTN1/CLSTN2/CLSTN3/CLTA/CLTB/CNIH2/CNKSR2/CNTN1/CNTN2/CNTN5/CNTNAP4/CSMD2/CSPG5/DBN1/DCC/DGKB/DGKI/DLG3/DLG4/DNAJA3/DNM2/DNM3/DRD1/DTNBP1/EFNB1/EFNB3/ERBB4/ERC2/EXOC3/FBXO2/FLRT2/FLRT3/GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRR1/GLRA1/GLRB/GNAO1/GPR151/GPR158/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/GRIP2/GRIPAP1/GRM1/GRM2/GRM5/GRM7/GSG1L/HCN1/HIP1R/HTR3A/HTR3E/IGSF21/IGSF8/IGSF9/IL1RAPL1/ITGA3/ITGA8/KCNA1/KCNB1/KCNC2/KCND1/KCND2/KCNJ9/KCNK2/KCTD16/KCTD8/LHFPL4/LIN7B/LPAR2/LRFN1/LRFN3/LRFN4/LRFN5/LRRC4B/LRRC4C/LRRTM2/LRRTM3/MAGEE1/MKLN1/MUSK/NDUFS7/NETO2/NINJ1/NIPSNAP1/NLGN1/NLGN2/NRXN1/NRXN3/NSG1/NTNG1/NTNG2/PCDH10/PCDH17/PCDH8/PDLIM4/PI4K2A/PICK1/PLXNB1/PPFIA2/PPP1R9B/PRR7/PRRT2/PTPRA/PTPRD/RGS7BP/RIMS1/RIMS2/RIMS3/SCRIB/SEMA4B/SEMA4C/SEMA4F/SHANK2/SHISA6/SHISA8/SHISA9/SIGMAR1/SLC12A5/SLC1A2/SLC1A7/SLC5A7/SLC6A2/SLC6A7/SLITRK3/SLITRK5/SNAP91/SNTA1/SRC/SRPX2/STX19/SYT1/TACR1/TAMALIN/TENM2/TMEM240/TMUB1/TRPV1/UNC13A/UTRN/VWC2"
"melanosome",0.00374836664533586,"AHCY/ANXA11/ANXA2/ANXA6/APOE/ATP1B3/ATP7A/BSG/CAPG/CD63/CNP/CTNS/CTSB/CTSD/DNAJC5/DTNBP1/ERP29/FASN/FLOT1/GANAB/GPR143/HSP90AB1/HSP90B1/HSPA5/LAMP1/MFSD12/MMP14/MYH11/MYRIP/P4HB/PDIA3/PDIA4/PDIA6/PPIB/PRDX1/RAB1A/RAB29/RAB32/RAB35/RAB5C/RAB7A/RAB9A/RAC1/RAN/RPN1/SGSM2/SLC1A4/SLC1A5/SLC24A5/SLC2A1/SLC3A2/SLC45A2/SND1/SYNGR1/SYTL1/TRPV2/TYR/TYRP1"
"pigment granule",0.00374836664533586,"AHCY/ANXA11/ANXA2/ANXA6/APOE/ATP1B3/ATP7A/BSG/CAPG/CD63/CNP/CTNS/CTSB/CTSD/DNAJC5/DTNBP1/ERP29/FASN/FLOT1/GANAB/GPR143/HSP90AB1/HSP90B1/HSPA5/LAMP1/MFSD12/MMP14/MYH11/MYRIP/P4HB/PDIA3/PDIA4/PDIA6/PPIB/PRDX1/RAB1A/RAB29/RAB32/RAB35/RAB5C/RAB7A/RAB9A/RAC1/RAN/RPN1/SGSM2/SLC1A4/SLC1A5/SLC24A5/SLC2A1/SLC3A2/SLC45A2/SND1/SYNGR1/SYTL1/TRPV2/TYR/TYRP1"
"asymmetric synapse",0.00374836664533586,"ABHD17A/ABI3/ABL1/ADAM22/ADCY1/ADCY8/ADD1/ADGRB1/ADRA2A/AGAP3/ANKS1B/ARF1/ARHGAP33/ATP2B2/ATP7A/BCR/BRSK1/C1QL2/CACNA1C/CACNG2/CACNG3/CACNG8/CAMK2B/CAMK2N1/CAP2/CAPZB/CDH2/CDK5/CDK5R1/CLSTN1/CLSTN2/CLSTN3/CNIH2/CNKSR2/CRIPT/CSMD2/CTNND1/DBN1/DCC/DCLK1/DGKI/DLG3/DLG4/DLGAP1/DLGAP3/DMTN/DNAJB1/DNM2/DNM3/DTNBP1/DVL1/EFNB3/ERBB4/FYN/GIT1/GNG3/GPR158/GPR50/GPSM2/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/GRIP2/GRM1/GRM5/GRM7/GSG1L/HIP1R/HNRNPD/HOMER3/IGSF21/IGSF9/INSYN2B/ITGA8/ITPR1/KCNK2/KLHL17/LIN7B/LRFN1/LRFN3/LRFN4/LRFN5/LRRC4B/LRRC4C/LRRTM2/LRRTM3/LZTS1/LZTS3/MAGI2/MAP1B/MAPK8IP2/MINK1/MPDZ/MPP2/NCK2/NCS1/NETO2/NEURL1/NGFR/NLGN1/NOS1/NSMF/PAK6/PCBP1/PCLO/PHB2/PICK1/PPFIA2/PPP1R9B/PRKCZ/PRKN/PRNP/PRR12/PRR7/PRRT2/PTK2B/RGS14/RGS7BP/RHEB/RNF112/RPL10A/RPL12/RPL14/RPL30/RPL6/RPL7/RPL8/RPLP0/RPS14/RPS18/RPS19/RPS25/RPS27/RPS3/RUSC1/SAMD14/SCRIB/SEMA4B/SEMA4C/SEMA4F/SHANK2/SHARPIN/SHISA6/SHISA8/SHISA9/SIGMAR1/SLC1A1/SLITRK3/SLITRK5/SPTBN1/SYN2/SYT1/TAMALIN/TANC1/TMEM240/TSC2/ZDHHC15"
"dendrite membrane",0.00403369760823147,"ATF4/ATP2B2/ATP6AP2/CLCN2/GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRE/GABRG1/GABRG2/GABRG3/GRIA1/ITGA8/KCNB1/KCNC2/LAMP5/MPP2/PPP1R9B/SHISA6/SHISA8/SHISA9/SLC12A5/TACR3/TRPV1"
"peptidase complex",0.00403369760823147,"ADRM1/ATXN7L3/CAPN1/CAPN2/CAPNS1/CASP9/COLEC10/DNAJB2/GPAA1/HSPB1/HTRA2/KAT2A/PAAF1/PIDD1/PIGS/PIGT/PMPCA/PSMA2/PSMA4/PSMA5/PSMA7/PSMB1/PSMB10/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMB8/PSMB9/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMD10/PSMD13/PSMD2/PSMD3/PSMD4/PSMD8/PSME1/PSME2/PSME3/PSMF1/RAD23A/SEC11A/SEC11C/SEM1/SF3B5/SGF29/SPCS1/SPCS2/SPG7/TADA2B/TADA3/TAF10/TAF5L/TAF6/TAF6L/UBE3A/UBQLN4/ZFAND2A/ZFAND2B"
"proteasome core complex, beta-subunit complex",0.00446554325822382,"PSMB1/PSMB10/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMB8/PSMB9"
"preribosome",0.00446554325822382,"AATF/BOP1/DHX37/EBNA1BP2/FBL/FCF1/FTSJ3/IMP3/IMP4/KRI1/MRTO4/NGDN/NIP7/NOB1/NOC2L/NOC4L/NOL6/NOL7/NOP56/NSA2/PES1/PIN4/PPAN/PRKDC/PWP2/RIOK1/RPF1/RPS11/RPS12/RPS14/RPS16/RPS19/RPS19BP1/RPS24/RPS27/RPS27A/RPS28/RPS4X/RPS5/RPS6/RPS7/RPS8/RPS9/RRP36/RRP7A/RRP9/RRS1/SLX9/SNU13/TBL3/UTP3/UTP4/WDR46/WDR74/ZNF622"
"proteasome core complex",0.00619793834675874,"PSMA2/PSMA4/PSMA5/PSMA7/PSMB1/PSMB10/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMB8/PSMB9/PSMF1"
"cytosolic small ribosomal subunit",0.00619793834675874,"FAU/RACK1/RPS10/RPS11/RPS12/RPS14/RPS15/RPS16/RPS18/RPS19/RPS2/RPS20/RPS24/RPS25/RPS27/RPS27A/RPS28/RPS29/RPS3/RPS4X/RPS5/RPS6/RPS7/RPS8/RPS9/RPSA"
"organelle envelope lumen",0.00619793834675874,"AIFM1/AKT1/ARL2/CACYBP/CHCHD10/CHCHD2/CHCHD4/CHCHD5/CHCHD7/CIAPIN1/COA4/COA6/COX4I1/COX5A/CPOX/FBXL4/FGR/FKBP10/GFER/HAX1/HSD3B1/HSD3B2/HTRA2/MICU2/MYOC/NDUFA8/NDUFB7/NDUFS5/NME4/OMA1/PARK7/PLAAT1/PPOX/PRELID1/PRELID3B/SDHAF3/SOD1/STAR/STOML2/SUOX/THOP1/TIMM10/TIMM13/TIMM21/TIMM23/TIMM8B/TIMM9/TRAP1/TRIAP1/TUBB/UQCC2"
"ionotropic glutamate receptor complex",0.00619793834675874,"ABHD12/CACNG2/CACNG3/CACNG8/CNIH2/DLG3/DLG4/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/OLFM3/PORCN/PTK2B/SHISA6/SHISA8/SHISA9/VWC2/VWC2L"
"neuron to neuron synapse",0.00704791512515598,"ABHD17A/ABI3/ABL1/ADAM22/ADCY1/ADCY8/ADD1/ADGRB1/ADRA2A/AGAP3/ANKS1B/ARF1/ARHGAP33/ATP1A3/ATP2B2/ATP7A/BCR/BRSK1/C1QL2/CACNA1C/CACNG2/CACNG3/CACNG8/CALCA/CAMK2B/CAMK2N1/CAP2/CAPZB/CDH2/CDK5/CDK5R1/CLSTN1/CLSTN2/CLSTN3/CNIH2/CNKSR2/CRIPT/CSMD2/CTNND1/DBN1/DCC/DCLK1/DGKI/DLG3/DLG4/DLGAP1/DLGAP3/DMTN/DNAJB1/DNM2/DNM3/DTNBP1/DVL1/EFNB3/ERBB4/FYN/GIT1/GNAI2/GNG3/GPR158/GPR50/GPSM2/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/GRIP2/GRM1/GRM5/GRM7/GSG1L/HIP1R/HNRNPD/HOMER3/IGSF21/IGSF8/IGSF9/INSYN2B/ITGA8/ITPR1/KCNK2/KLHL17/LIN7B/LRFN1/LRFN3/LRFN4/LRFN5/LRRC4B/LRRC4C/LRRTM2/LRRTM3/LZTS1/LZTS3/MAGI2/MAP1B/MAPK8IP2/MINK1/MKLN1/MPDZ/MPP2/NCK2/NCS1/NETO2/NEURL1/NGFR/NLGN1/NLGN2/NOS1/NSMF/PAK6/PCBP1/PCLO/PHB2/PICK1/PPFIA2/PPP1R9B/PRKAR1B/PRKCZ/PRKN/PRNP/PRR12/PRR7/PRRT2/PTK2B/PTPRD/RGS14/RGS7BP/RHEB/RNF112/ROGDI/RPL10A/RPL12/RPL14/RPL30/RPL6/RPL7/RPL8/RPLP0/RPS14/RPS18/RPS19/RPS25/RPS27/RPS3/RUSC1/SAMD14/SCRIB/SEMA4B/SEMA4C/SEMA4F/SHANK2/SHARPIN/SHISA6/SHISA8/SHISA9/SIGMAR1/SLC1A1/SLC30A3/SLC39A3/SLITRK3/SLITRK5/SPTBN1/STXBP5/SYN2/SYT1/TAMALIN/TANC1/TMEM240/TSC2/ZDHHC15"
"neurotransmitter receptor complex",0.00879714693973765,"ABHD12/CACNG2/CACNG3/CACNG8/CNIH2/DLG3/DLG4/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/HTR3A/HTR3E/OLFM3/PORCN/PTK2B/SHISA6/SHISA8/SHISA9/VWC2/VWC2L"
"spliceosomal complex",0.0095859830143997,"AKAP17A/ALYREF/ARMC7/BCAS2/BUD13/BUD31/C9orf78/CACTIN/CASC3/CCDC12/CIRBP/CRIPT/CTNNBL1/CWF19L2/DDX23/DDX39B/DDX41/DHX16/DHX38/EIF4A3/ESS2/GPKOW/HNRNPA1/HNRNPA1L3/HNRNPDL/HNRNPF/HNRNPM/HNRNPR/HTATSF1/ISY1/LGALS3/LSM2/LSM3/LSM4/LSM7/MAGOH/PDCD7/PHF5A/PPIL1/PPIL2/PPIL3/PPP1R8/PRKRIP1/PRPF19/PRPF31/PRPF4/PRPF6/RALY/RBM17/RBM3/RBMX2/RHEB/RNF113A/RNF113B/SART1/SCNM1/SF1/SF3A1/SF3A2/SF3B2/SF3B4/SF3B5/SF3B6/SNRNP25/SNRNP35/SNRNP70/SNRPA/SNRPA1/SNRPB/SNRPB2/SNRPC/SNRPD2/SNRPD3/SNRPE/SNRPF/SNU13/SNW1/SUGP1/SYF2/TFIP11/TSSC4/TXNL4A/U2AF1L4/U2AF2/UPF1/USP39/WDR83/XAB2/YBX1/YJU2/YJU2B/ZCRB1/ZMAT2/ZMAT5/ZRSR2"
"preribosome, large subunit precursor",0.0099607490267829,"BOP1/EBNA1BP2/FTSJ3/MRTO4/NIP7/NOC2L/NSA2/PES1/PPAN/RPF1/RRS1/WDR74/ZNF622"
"respiratory chain complex",0.0116143762939624,"ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5MC1/ATP5MC2/ATP5MC3/ATP5MF/ATP5MK/ATP5PB/ATP5PD/BCS1L/COX4I1/COX5A/COX5B/COX6B1/COX7A2/COX7A2L/COX7C/COX8A/CYC1/NDUFA1/NDUFA11/NDUFA12/NDUFA13/NDUFA2/NDUFA3/NDUFA6/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/SDHB/SDHC/SURF1/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRFS1P1/UQCRH/UQCRHL"
"U12-type spliceosomal complex",0.0118843749148137,"LSM7/PDCD7/PHF5A/SF3B2/SF3B4/SF3B5/SF3B6/SNRNP25/SNRNP35/SNRPB/SNRPD2/SNRPD3/SNRPE/SNRPF/YBX1/ZCRB1/ZMAT5/ZRSR2"
"AMPA glutamate receptor complex",0.0118843749148137,"ABHD12/CACNG2/CACNG3/CACNG8/CNIH2/DLG3/DLG4/GRIA1/GRIA2/GRIA4/OLFM3/PORCN/SHISA6/SHISA8/SHISA9/VWC2/VWC2L"
"MHC protein complex",0.0118843749148137,"B2M/CD74/HLA-A/HLA-B/HLA-C/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-F/HLA-G/HLA-H"
"U2-type spliceosomal complex",0.0170494923514716,"BCAS2/BUD13/BUD31/CASC3/CCDC12/DHX16/EIF4A3/HTATSF1/ISY1/LSM2/LSM3/LSM4/LSM7/PHF5A/PPIL1/PRPF19/PRPF31/PRPF4/PRPF6/RBMX2/RNF113A/RNF113B/SART1/SF3A1/SF3A2/SF3B2/SF3B4/SF3B5/SF3B6/SNRNP70/SNRPA1/SNRPB/SNRPB2/SNRPC/SNRPD2/SNRPD3/SNRPE/SNRPF/SNU13/SNW1/SYF2/TFIP11/TXNL4A/U2AF2/XAB2/YJU2/YJU2B/ZMAT2"
"endoplasmic reticulum lumen",0.0193418359571456,"ADAMTS13/AFP/AHSG/ANO8/APOA5/APOB/APOE/APOL1/ARSA/ARSI/ARSL/ASPH/B2M/BDNF/C4A/CALR/CDH2/CERCAM/CES2/CLU/CNPY3/COL10A1/COL11A1/COL11A2/COL12A1/COL14A1/COL15A1/COL16A1/COL17A1/COL20A1/COL21A1/COL22A1/COL4A1/COL4A6/COL5A3/COL6A1/COL6A2/COL8A1/COL9A1/COL9A2/COLGALT1/CP/CRTAP/CST3/CTSZ/DBI/EBI3/EDEM2/ERLEC1/ERP29/F9/FGA/FGF23/FGG/FKBP10/FSTL3/FUCA2/GANAB/GAS6/GHRL/GIP/GOLM1/GPX7/HRC/HSP90B1/HSPA5/HYOU1/IGFBP1/IGFBP3/IGFBP4/IGFBP7/IL12A/IL12B/IL23A/IL6/JMJD8/LAMB1/LGALS1/LRPAP1/MANF/MATN3/MEN1/MEPE/MFGE8/MTTP/MXRA8/MYDGF/MZB1/NUCB1/OS9/P3H1/P4HA2/P4HA3/P4HB/PCSK9/PDIA3/PDIA4/PDIA6/PLOD3/PNPLA2/POGLUT3/PPIB/PRKCSH/PRSS23/QSOX1/RCN3/SCG3/SDF2L1/SELENOF/SELENOM/SERPINA10/SERPIND1/SERPINH1/SHISA5/SIL1/SPP1/SUMF1/SUMF2/TIMP1/TMEM132A/TNC/TOR1A/TOR1B/TOR2A/TOR3A/TOR4A/TRDN/TSPAN15/TSPAN33/VTN/WNT1/WNT3A/WNT4/WNT5A/WNT6"
"nucleosome",0.0229608342012549,"DMAP1/GLYR1/H1-0/H1-1/H1-10/H1-2/H1-3/H1-4/H1-5/H1-8/H2AB1/H2AC11/H2AC12/H2AC15/H2AC17/H2AC19/H2AC20/H2AC21/H2AC25/H2AC4/H2AC7/H2AC8/H2AJ/H2AX/H2BC10/H2BC12/H2BC12L/H2BC14/H2BC15/H2BC18/H2BC26/H2BC3/H2BC4/H2BC5/H2BC8/H2BK1/H3-3B/H3-5/H3C1/H3C11/H3C13/H3C6/H4C1/H4C11/H4C12/H4C13/H4C15/H4C16/H4C2/H4C3/H4C4/H4C5/KAT5/MEAF6/MRGBP/RUVBL1/RUVBL2/SHPRH/SPHK2/TGM2/TNP2/VPS72/YEATS4/ZNHIT1"
"U2-type precatalytic spliceosome",0.0249523048580656,"BUD13/DHX16/LSM2/LSM3/LSM4/LSM7/PHF5A/PRPF31/PRPF4/PRPF6/RBMX2/RNF113A/SART1/SF3A1/SF3A2/SF3B2/SF3B4/SF3B5/SNRPA1/SNRPB/SNRPB2/SNRPD2/SNRPD3/SNRPE/SNRPF/SNU13/TXNL4A/ZMAT2"
"recycling endosome membrane",0.027169094246912,"ABHD17A/ACAP1/ARF6/ATG9A/B2M/BAIAP3/BOK/CFTR/EHD1/EHD4/ENTREP1/GGA3/GRIA1/GRIPAP1/HLA-A/HLA-B/HLA-C/HLA-E/HLA-F/HLA-G/HLA-H/LAMP5/LZTR1/MCOLN2/MICALL1/NDRG1/NSG1/OPTN/PDIA3/PDLIM4/RAB11B/RAB11FIP3/RAB11FIP4/RAB11FIP5/RAB12/RAB35/RAC1/SCAMP2/SCAMP3/SCAMP4/SCAMP5/SLC1A1/SLC26A7/SLC30A10/SLC36A2/SLC39A4/SLC9A3/SYT5/VAMP8/VPS13B/WASH6P/WASHC1/ZFYVE27"
"lumenal side of membrane",0.0291408494326148,"ALG12/ALG3/BCAP31/BDH1/CALR/CD74/CTSA/DNAJC19/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-F/HLA-G/HLA-H/HM13/KCNQ1/NOA1/PAM16/SPPL2B"
"neuron projection membrane",0.0297976039639149,"ADGRV1/ATF4/ATP2B2/ATP6AP2/CLCN2/GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRE/GABRG1/GABRG2/GABRG3/GRIA1/ITGA8/KCNB1/KCNC2/LAMP5/MPP2/MYO1C/PPP1R9B/ROBO2/SHISA6/SHISA8/SHISA9/SLC12A5/SLC1A2/SPTBN1/STX4/TACR3/TRPV1/USH2A"
"precatalytic spliceosome",0.0309643231339624,"BUD13/DHX16/LSM2/LSM3/LSM4/LSM7/PHF5A/PRPF31/PRPF4/PRPF6/RBMX2/RNF113A/SART1/SF3A1/SF3A2/SF3B2/SF3B4/SF3B5/SF3B6/SNRPA1/SNRPB/SNRPB2/SNRPD2/SNRPD3/SNRPE/SNRPF/SNU13/TXNL4A/ZMAT2"
"protein folding chaperone complex",0.0333070394192098,"BAG3/CCT2/CCT3/CCT6A/CCT7/CCT8/CDC37/DNAAF2/DNAJC9/HSF1/HSP90AB1/PDRG1/PFDN2/PFDN6/PPP5C/PSMG1/PTGES3/RUVBL1/RUVBL2/SDF2L1/STIP1/STUB1/TCP1/UXT"
"postsynaptic density membrane",0.0340621458211077,"ABHD17A/ADAM22/ADCY1/ADRA2A/ATP2B2/CACNA1C/CACNG2/CACNG3/CACNG8/CLSTN2/CLSTN3/CNKSR2/CSMD2/DCC/DLG3/DLG4/EFNB3/ERBB4/GPR158/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/GRM1/GRM5/GSG1L/IGSF21/IGSF9/ITGA8/KCNK2/LIN7B/LRFN1/LRFN3/LRFN4/LRFN5/LRRC4B/LRRC4C/LRRTM2/LRRTM3/NETO2/PRR7/PRRT2/RGS7BP/SCRIB/SEMA4B/SEMA4C/SEMA4F/SHISA6/SHISA9/SIGMAR1/SLITRK3/SLITRK5/TMEM240"
"oxidoreductase complex",0.03433703961314,"ABHD11/BCKDHA/BCKDK/BCS1L/COX4I1/COX5A/COX5B/COX6B1/COX7A2/COX7A2L/COX7C/COX8A/CYB5B/CYB5R3/CYBA/CYC1/DUOX1/GMPR/HADHA/HSD17B8/IDH3B/IDH3G/KAT2A/LDHA/LDHAL6B/LDHB/NDUFA1/NDUFA11/NDUFA12/NDUFA13/NDUFA2/NDUFA3/NDUFA6/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NOX4/NOXA1/OGDH/P4HB/PDHA1/PDHA2/PDK1/PDK2/RAC1/RAC3/SDHB/SDHC/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRFS1P1/UQCRH/UQCRHL"
