"Pathway","Adjusted_Pvalue","Genes"
"replication fork",0.00242128309192435,"BCAS2/BLM/CAMSAP3/CDC5L/H2AX/HMCES/MCM3/MUS81/PARP1/PCNA/PLRG1/POLD1/POLD2/POLH/PRIM1/PRIM2/PRIMPOL/RAD51B/RAD51C/RADX/RECQL5/RFC2/RFC4/RFC5/RPA1/RPA2/RPA3/SMARCA5/SMARCAD1/SMARCAL1/TEX264/TIMELESS/TIPIN/TONSL/WDHD1/XPA/ZRANB3"
"peroxisome",0.00242128309192435,"ABCD2/ABCD3/ACAD11/ACOT2/ACOT4/ACOT6/ACOT8/ACOX3/ACSL3/ATAD1/CRAT/CROT/DDO/DECR2/DHRS4L1/DHRS7B/ECH1/ECI2/EHHADH/GNPAT/GRHPR/HACL1/HMGCL/IDE/IDH1/IDH2/ISOC1/MAP2K2/MFF/MPV17/MUL1/NBR1/NUDT7/PAOX/PECR/PEX1/PEX10/PEX11A/PEX11B/PEX11G/PEX12/PEX13/PEX16/PEX19/PEX2/PEX3/PEX7/PHYH/PIPOX/PLAAT3/PMVK/POMC/PRDX5/PXMP2/PXMP4/RIDA/SCP2/SLC25A17/SLC27A2/SOD1/TRIM37/TTC1/TYSND1"
"microbody",0.00242128309192435,"ABCD2/ABCD3/ACAD11/ACOT2/ACOT4/ACOT6/ACOT8/ACOX3/ACSL3/ATAD1/CRAT/CROT/DDO/DECR2/DHRS4L1/DHRS7B/ECH1/ECI2/EHHADH/GNPAT/GRHPR/HACL1/HMGCL/IDE/IDH1/IDH2/ISOC1/MAP2K2/MFF/MPV17/MUL1/NBR1/NUDT7/PAOX/PECR/PEX1/PEX10/PEX11A/PEX11B/PEX11G/PEX12/PEX13/PEX16/PEX19/PEX2/PEX3/PEX7/PHYH/PIPOX/PLAAT3/PMVK/POMC/PRDX5/PXMP2/PXMP4/RIDA/SCP2/SLC25A17/SLC27A2/SOD1/TRIM37/TTC1/TYSND1"
"cullin-RING ubiquitin ligase complex",0.00255664832141497,"ANAPC10/ANAPC11/ANAPC13/ANAPC16/ANAPC7/ANKRD9/ASB11/ASB4/BTRC/CACYBP/CAND1/CCNF/CDC20B/CDC23/CKS1B/CKS2/COMMD1/CRBN/CUL1/CUL2/CUL4A/DAW1/DCAF10/DCAF12/DCAF13/DCAF6/DCAF7/DDA1/DDB1/DMAC2/ELOB/FBH1/FBXL14/FBXL15/FBXL16/FBXL18/FBXL6/FBXO15/FBXO17/FBXO2/FBXO27/FBXO31/FBXO32/FBXO4/FBXO42/FBXO45/FBXO6/FBXO9/FBXW5/FZR1/GLMN/IPP/KBTBD3/KBTBD6/KBTBD7/KCTD17/KCTD5/KEAP1/KLHDC2/KLHDC3/KLHL12/KLHL13/KLHL17/KLHL20/KLHL21/KLHL23/KLHL25/KLHL28/KLHL35/KLHL4/KLHL7/KLHL9/LRRC75A/LZTR1/MAD2L2/PEF1/RBX1/RNF7/SPOP/SPSB1/SPSB2/SPSB3/TMEM183BP/TNFAIP1/TRIM21/TRPC4AP/UBE2S/USP47/WDR77/ZER1/ZSWIM4/ZSWIM5"
"U4/U6 x U5 tri-snRNP complex",0.00255664832141497,"DDX23/EFTUD2/LSM2/LSM3/LSM4/LSM5/LSM6/PRPF31/PRPF4/PRPF6/RBM42/RNU6-7/SART1/SNRNP27/SNRNP40/SNRPA/SNRPB/SNRPD2/SNRPE/SNRPG/SNRPN/SNU13/TXNL4A/TXNL4B/USP39"
"COPI-coated vesicle membrane",0.00284525680819729,"ARCN1/COPA/COPB1/COPB2/COPE/COPG1/COPZ1/COPZ2/KDELR2/SCYL1/TMED2/TMED3/TMEM199"
"ciliary tip",0.00315708335426329,"ARMC9/DYNC2H1/DYNC2I2/DYNC2LI1/DYNLL1/DYNLRB2/GLI2/IFT140/IFT22/IFT25/IFT43/IFT46/IFT52/IFT57/IFT70B/IFT74/IFT81/IFT88/KIF3A/KIFAP3/SPEF1/SUFU/TRAF3IP1/ULK3/WDR19/WDR35"
"mitochondrial outer membrane",0.00325801379611761,"ABCB6/ACSL3/ACSL5/AGPAT5/AIFM2/AKAP1/ANGEL1/APOO/ARMC1/ARMC10/ARMCX1/ARMCX2/ATAD1/ATF2/BAD/BNIP3/BOK/BPHL/CHCHD3/CHCHD6/CISD1/CISD2/CNP/COASY/COX14/CYB5A/CYB5B/CYB5R3/DCAKD/EPHA4/EXD2/FUNDC1/GPAM/GPAT2/GRK2/HAX1/HINT2/HK1/IMMT/MAOA/MAOB/MFF/MGARP/MGST3/MICOS10/MICOS13/MIEF2/MIGA2/MT3/MTCH2/MTERF3/MTFR1L/MTX2/MUL1/NLRX1/NME3/OPA1/PGAM5/PGR/PIGBOS1/PINK1/PLD6/PMAIP1/PRKN/PRNP/QTRT1/RAB11FIP5/RHOD/RHOT2/RNF185/RSAD2/RTN4IP1/SAMM50/SLC25A47/SLC29A3/SMIM26/SPART/SPIRE1/STARD7/STMP1/TOMM34/TOMM40/TRIM14/TSPO/TUFM/UFL1/VAT1/VDAC1/VDAC3"
"ciliary basal body",0.00365609518459034,"AGBL2/ARMC9/ATXN10/AURKA/BBOF1/BBS4/BBS5/BBS7/CAMSAP3/CBY1/CCDC61/CDK10/CEP131/CEP20/CEP41/CETN2/CETN3/CFAP20/CFAP263/CFAP90/CIMAP3/CPLANE2/DAAM1/DAW1/DCTN1/DYNC2I2/DYNC2LI1/ENKD1/EZR/FAM161A/FBF1/GLE1/IFT140/IFT46/IFT52/IFT57/IFT81/IFT88/KIAA0586/KIFAP3/LCA5/MKKS/MKS1/MLF1/NEDD1/NEK4/NME3/ODF2/PCM1/PIN1/POC1B/RAB28/RAB3IP/RPGRIP1L/SAXO1/SPACA9/SPATA7/SSNA1/SSX2IP/TBATA/TBC1D31/TBC1D7/TOGARAM1/TRAF3IP1/TSGA10IP/TTC8/TTLL1/TTLL5/TTLL7/TUBG1/USH2A/WDR35/WHRN/WRAP73"
"spliceosomal tri-snRNP complex",0.00365609518459034,"DDX23/EFTUD2/LSM2/LSM3/LSM4/LSM5/LSM6/PRPF31/PRPF4/PRPF6/RBM42/RNU6-7/SART1/SNRNP27/SNRNP40/SNRPA/SNRPB/SNRPD2/SNRPE/SNRPG/SNRPN/SNU13/TXNL4A/TXNL4B/USP39"
"centriole",0.00378183717703338,"AGBL2/AGBL3/ARMC9/ATXN10/AURKA/BBS4/BCCIP/BIRC5/CBY1/CCDC102B/CCDC68/CCDC92/CCHCR1/CCNF/CEP131/CEP152/CEP162/CEP20/CEP41/CEP76/CEP89/CETN2/CETN3/CFAP20/CFAP53/CPLANE2/CROCC/CROCC2/DCTN1/DYNC2I2/ENKD1/FBF1/GLE1/HAP1/HSPA1B/HYLS1/IFT140/IFT43/IFT52/IFT81/IFT88/IQCB1/KIAA0586/KIF2A/KIF3A/LRRCC1/MAGI2/MKS1/NEDD1/NUBP1/NUBP2/ODF2/PARP3/PLK2/POC1B/POC5/PPP1R35/RAB11A/RAN/SAXO1/SSNA1/TEDC1/TEDC2/TSGA10/TUBD1/TUBG1/WDR90/WRAP73"
"outer membrane",0.00381027559787278,"ABCB6/ACSL3/ACSL5/AGPAT5/AIFM2/AKAP1/ANGEL1/ANKH/APOO/ARMC1/ARMC10/ARMCX1/ARMCX2/ATAD1/ATF2/BAD/BNIP3/BOK/BPHL/CHCHD3/CHCHD6/CISD1/CISD2/CNP/COASY/COX14/CPTP/CYB5A/CYB5B/CYB5R3/DCAKD/DHCR7/ENO1/EPHA4/EXD2/FUNDC1/GPAM/GPAT2/GRK2/HAX1/HINT2/HK1/IMMT/MAOA/MAOB/MFF/MGARP/MGST3/MICOS10/MICOS13/MIEF2/MIGA2/MT3/MTCH2/MTERF3/MTFR1L/MTX2/MUL1/NLRX1/NME3/NUTF2/OPA1/PGAM5/PGR/PIGBOS1/PINK1/PLD6/PMAIP1/PRKN/PRNP/QTRT1/RAB11FIP5/RHOD/RHOT2/RNF185/RSAD2/RTN4IP1/SAMM50/SIGMAR1/SLC25A47/SLC29A3/SMIM26/SPART/SPIRE1/STARD7/STMP1/SYNE4/TMEM109/TMEM53/TOMM34/TOMM40/TRAPPC2B/TRIM14/TSPO/TUFM/UFL1/VAT1/VDAC1/VDAC3"
"COPI-coated vesicle",0.00386604359286389,"ARCN1/CCDC115/COPA/COPB1/COPB2/COPE/COPG1/COPZ1/COPZ2/KDELR2/SCYL1/TMED10/TMED2/TMED3/TMEM199/USE1"
"organelle outer membrane",0.00430932458911763,"ABCB6/ACSL3/ACSL5/AGPAT5/AIFM2/AKAP1/ANGEL1/APOO/ARMC1/ARMC10/ARMCX1/ARMCX2/ATAD1/ATF2/BAD/BNIP3/BOK/BPHL/CHCHD3/CHCHD6/CISD1/CISD2/CNP/COASY/COX14/CPTP/CYB5A/CYB5B/CYB5R3/DCAKD/DHCR7/ENO1/EPHA4/EXD2/FUNDC1/GPAM/GPAT2/GRK2/HAX1/HINT2/HK1/IMMT/MAOA/MAOB/MFF/MGARP/MGST3/MICOS10/MICOS13/MIEF2/MIGA2/MT3/MTCH2/MTERF3/MTFR1L/MTX2/MUL1/NLRX1/NME3/NUTF2/OPA1/PGAM5/PGR/PIGBOS1/PINK1/PLD6/PMAIP1/PRKN/PRNP/QTRT1/RAB11FIP5/RHOD/RHOT2/RNF185/RSAD2/RTN4IP1/SAMM50/SIGMAR1/SLC25A47/SLC29A3/SMIM26/SPART/SPIRE1/STARD7/STMP1/SYNE4/TMEM109/TMEM53/TOMM34/TOMM40/TRAPPC2B/TRIM14/TSPO/TUFM/UFL1/VAT1/VDAC1/VDAC3"
"peroxisomal matrix",0.00499201871959286,"ABCD3/ACOT2/ACOT4/ACOT6/ACOT8/ACOX3/CRAT/CROT/DDO/ECH1/ECI2/EHHADH/GNPAT/GRHPR/HACL1/HMGCL/IDE/IDH1/NUDT7/PAOX/PEX7/PHYH/PIPOX/POMC/PRDX5/SCP2/TYSND1"
"microbody lumen",0.00499201871959286,"ABCD3/ACOT2/ACOT4/ACOT6/ACOT8/ACOX3/CRAT/CROT/DDO/ECH1/ECI2/EHHADH/GNPAT/GRHPR/HACL1/HMGCL/IDE/IDH1/NUDT7/PAOX/PEX7/PHYH/PIPOX/POMC/PRDX5/SCP2/TYSND1"
"iron-sulfur cluster assembly complex",0.00527470440164258,"BOLA1/BOLA3/CIAO2A/CIAO2B/CIAO3/FDX2/GLRX3/GLRX5/ISCA2/ISCU/MMS19/NDUFAB1/NFS1"
"DNA-directed RNA polymerase complex",0.00527470440164258,"CDC73/CTR9/ERCC3/GTF2A2/GTF2E1/GTF2E2/GTF2F2/GTF2H1/LEO1/MCM3/MMS19/MNAT1/PAAF1/PAF1/PEX2/POLR1B/POLR1C/POLR1G/POLR1H/POLR2E/POLR2F/POLR2G/POLR2H/POLR2I/POLR2K/POLR2L/POLR2M/POLR3A/POLR3B/POLR3C/POLR3GL/POLR3H/POLR3K/POLRMT/PRIM1/PRIM2/PRIMPOL/RPAP1/SKIC8/SUPT3H/TADA3/TAF12/TAF3/TAF4B/TAF6/TAF6L/TAF9B/TBP/TBPL1/TCEA1"
"COPI vesicle coat",0.0058931650389739,"ARCN1/COPA/COPB1/COPB2/COPE/COPG1/COPZ1/COPZ2/SCYL1/TMED3"
"nucleoid",0.00705048922636628,"ATAD3A/ATP5F1B/CLPX/DDX28/DHX30/DNAJA3/ELAC2/FASTKD2/GRSF1/HSD17B10/LONP1/MPG/MTERF1/MTERF2/MTNAP1/POLDIP2/POLG/POLRMT/TEFM/TFB1M/TFB2M/TRMT10C/TUFM/UQCC2/VDAC1"
"mitochondrial nucleoid",0.00705048922636628,"ATAD3A/ATP5F1B/CLPX/DDX28/DHX30/DNAJA3/ELAC2/FASTKD2/GRSF1/HSD17B10/LONP1/MPG/MTERF1/MTERF2/MTNAP1/POLDIP2/POLG/POLRMT/TEFM/TFB1M/TFB2M/TRMT10C/TUFM/UQCC2/VDAC1"
"replisome",0.00745318875567705,"BCAS2/CDC5L/MCM3/PCNA/PLRG1/POLD1/POLD2/PRIM1/PRIM2/RPA1/RPA2/RPA3/SMARCAL1/TONSL/XPA"
"nuclear replisome",0.00864351737538324,"BCAS2/CDC5L/MCM3/PLRG1/POLD1/POLD2/PRIM1/PRIM2/RPA1/RPA2/RPA3/SMARCAL1/TONSL/XPA"
"RNA polymerase complex",0.00983551344188417,"CDC73/CTR9/ERCC3/GTF2A2/GTF2E1/GTF2E2/GTF2F2/GTF2H1/LEO1/MCM3/MMS19/MNAT1/PAAF1/PAF1/PEX2/POLR1B/POLR1C/POLR1G/POLR1H/POLR2E/POLR2F/POLR2G/POLR2H/POLR2I/POLR2K/POLR2L/POLR2M/POLR3A/POLR3B/POLR3C/POLR3GL/POLR3H/POLR3K/POLRMT/PRIM1/PRIM2/PRIMPOL/RPAP1/SKIC8/SUPT3H/TADA3/TAF12/TAF3/TAF4B/TAF6/TAF6L/TAF9B/TBP/TBPL1/TCEA1"
"COPII-coated ER to Golgi transport vesicle",0.0108740001020353,"B2M/CNIH3/CNIH4/CRYZL2P-SEC16B/ERGIC2/F8/GOSR2/HLA-A/HLA-B/HLA-C/HLA-F/HLA-G/HLA-H/IER3IP1/KLHL12/LMAN1/LMAN2/LMAN2L/PCSK9/PEF1/SCAP/SEC13/SEC23A/SEC23B/SEC23IP/SEC31A/SLC30A5/SREBF2/STX5/SURF4/TMED1/TMED10/TMED2/TMED3/TMED9/USO1/VMA21/VTI1B/YIF1A/YIF1B/YIPF5/YIPF6"
"RNA polymerase III complex",0.0110523443635516,"POLR1C/POLR2E/POLR2F/POLR2H/POLR2K/POLR2L/POLR3A/POLR3B/POLR3C/POLR3GL/POLR3H/POLR3K"
"proteasome accessory complex",0.0126496304384227,"ADRM1/PSMC2/PSMC3/PSMC4/PSMC5/PSMD1/PSMD10/PSMD13/PSMD14/PSMD2/PSMD4/PSMD5/PSMD8/PSME1/PSME3"
"small-subunit processome",0.0136050118898514,"BMS1/C1orf131/DCAF13/DIMT1/DNTTIP2/EMG1/EXOSC10/HEATR1/IMP3/IMP4/MPHOSPH10/NAT10/NOC4L/NOL7/NOP14/NOP56/NOP58/RCL1/RPS19/RPS19BP1/RRP7A/RRP9/SNU13/TBL3/UTP11/UTP14A/UTP18/UTP25/UTP4/UTP6/WDR3/WDR36/WDR46/XRCC5"
"proteasome regulatory particle, base subcomplex",0.0136050118898514,"PSMC2/PSMC3/PSMC4/PSMC5/PSMD1/PSMD10/PSMD2/PSMD4/PSMD5"
"nuclear DNA-directed RNA polymerase complex",0.0160036622325661,"CDC73/CTR9/ERCC3/GTF2A2/GTF2E1/GTF2E2/GTF2F2/GTF2H1/LEO1/MCM3/MMS19/MNAT1/PAAF1/PAF1/PEX2/POLR1B/POLR1C/POLR1G/POLR1H/POLR2E/POLR2F/POLR2G/POLR2H/POLR2I/POLR2K/POLR2L/POLR2M/POLR3A/POLR3B/POLR3C/POLR3GL/POLR3H/POLR3K/PRIM1/PRIM2/SKIC8/SUPT3H/TADA3/TAF12/TAF3/TAF4B/TAF6/TAF6L/TAF9B/TBP/TBPL1/TCEA1"
"sno(s)RNA-containing ribonucleoprotein complex",0.0168579241164517,"LSM6/MPHOSPH10/NHP2/NOP56/NOP58/POP1/POP4/POP5/POP7/RPP25/RPP25L/RPP38/RPP40/RRP9/SNRNP40/SNU13"
"integrator complex",0.0170193492488208,"INTS1/INTS10/INTS11/INTS12/INTS13/INTS14/INTS15/INTS2/INTS5/INTS6/INTS7/INTS8/INTS9"
"core mediator complex",0.0201458048832243,"MED10/MED11/MED15/MED16/MED18/MED19/MED20/MED24/MED27/MED29/MED30/MED31/MED7/MED8/MED9"
"peroxisomal membrane",0.0216746615764764,"ABCD2/ABCD3/ACSL3/ATAD1/DECR2/DHRS7B/GNPAT/MAP2K2/MPV17/NBR1/PECR/PEX1/PEX10/PEX11A/PEX11B/PEX11G/PEX12/PEX13/PEX16/PEX19/PEX2/PEX3/PEX7/PLAAT3/PXMP2/PXMP4/SLC25A17/SLC27A2/TRIM37/TTC1"
"microbody membrane",0.0216746615764764,"ABCD2/ABCD3/ACSL3/ATAD1/DECR2/DHRS7B/GNPAT/MAP2K2/MPV17/NBR1/PECR/PEX1/PEX10/PEX11A/PEX11B/PEX11G/PEX12/PEX13/PEX16/PEX19/PEX2/PEX3/PEX7/PLAAT3/PXMP2/PXMP4/SLC25A17/SLC27A2/TRIM37/TTC1"
"chromosome, telomeric region",0.0282909349072659,"ACD/BLM/CDC73/DCLRE1B/DDB1/EID3/FEN1/H2AX/H2BC3/H4C11/H4C14/H4C3/H4C5/HAT1/HDAC2/LRIF1/MCM3/MCM5/MCM6/MEN1/MSH2/NAT10/NHP2/NSMCE1/NSMCE2/NSMCE3/NSMCE4A/ORC3/ORC4/ORC5/PARP1/PCNA/PINX1/POLD1/POT1/PPP1CA/PPP1R10/PTGES3/RAD17/RAD50/RBBP4/RBBP7/RECQL4/RIF1/RNF8/RPA1/RPA2/SLF1/SP100/SSB/SUN1/SUN2/TELO2/TERF2/TERF2IP/TFIP11/THOC2/THOC3/THOC6/THOC7/TINF2/UPF1/WRAP53/WRNIP1/XRCC1/XRCC5/XRCC6"
"proteasome regulatory particle",0.0282909349072659,"ADRM1/PSMC2/PSMC3/PSMC4/PSMC5/PSMD1/PSMD10/PSMD13/PSMD14/PSMD2/PSMD4/PSMD5/PSMD8"
"DNA replication factor A complex",0.0282909349072659,"BCAS2/CDC5L/PLRG1/RPA1/RPA2/RPA3/SMARCAL1/TONSL/XPA"
"RNA polymerase I complex",0.0282909349072659,"POLR1B/POLR1C/POLR1G/POLR1H/POLR2E/POLR2F/POLR2H/POLR2K/POLR2L"
"SUMO ligase complex",0.0282909349072659,"EID3/NSMCE1/NSMCE2/NSMCE3/NSMCE4A/RANGAP1/SLF1/SUMO4/UBE2I"
"transferase complex, transferring phosphorus-containing groups",0.0291634948598067,"ALG14/ATG101/ATG13/AZI2/BCCIP/CAB39L/CCNA1/CCNB1/CCNC/CCND1/CCND3/CCNE1/CCNF/CCNG1/CCNI2/CCNL2/CCNO/CCNQ/CDC73/CDK10/CDK4/CDK5/CKS1B/CKS2/CNPPD1/CTR9/ERCC3/EXT2/GMPPB/GNPTG/GTF2A2/GTF2E1/GTF2E2/GTF2F2/GTF2H1/IFIT5/IKBKE/LEO1/MAD2L2/MCM3/MMS19/MNAT1/PAAF1/PAF1/PARD6A/PARD6B/PARD6G/PCNA/PEX2/PFKL/PFKP/PHKG2/PIK3R3/PIK3R4/POLD1/POLD2/POLE3/POLE4/POLG/POLR1B/POLR1C/POLR1G/POLR1H/POLR2E/POLR2F/POLR2G/POLR2H/POLR2I/POLR2K/POLR2L/POLR2M/POLR3A/POLR3B/POLR3C/POLR3GL/POLR3H/POLR3K/POLRMT/PRIM1/PRIM2/PRIMPOL/PRKAB1/PRKACB/PRKAR1A/PRKAR1B/PRKCI/PRKCZ/PRPS2/RPAP1/SKIC8/SNW1/STK11/STRADB/SUPT3H/TADA3/TAF12/TAF3/TAF4B/TAF6/TAF6L/TAF9B/TBP/TBPL1/TCEA1/TGFBR2/VAC14/XRCC5/XRCC6/ZBTB7A"
"spliceosomal complex",0.0299862278257584,"AAR2/AKAP17A/API5/BCAS2/BUD13/C9orf78/CACTIN/CCDC12/CDC5L/CLNS1A/CTNNBL1/CWC22/DDX23/DHX16/DHX32/DNAJC17/EFTUD2/EIF4A3/GCFC2/GEMIN2/GPATCH1/GPKOW/HNRNPF/HSPA8/IK/LSM2/LSM3/LSM4/LSM5/LSM6/LUC7L/MAGOHB/MFAP1/MTREX/PDCD7/PLRG1/PPIE/PPIL1/PRPF31/PRPF38A/PRPF4/PRPF40B/PRPF6/RALY/RBM48/RBM8A/RHEB/RNF113A/SART1/SF3A2/SF3A3/SF3B3/SF3B4/SF3B5/SNRNP25/SNRNP40/SNRPA/SNRPB/SNRPC/SNRPD2/SNRPE/SNRPG/SNRPN/SNU13/SNW1/SRSF2/SUGP1/TFIP11/TSSC4/TXNL4A/TXNL4B/UPF1/USP39/YJU2/YJU2B/ZCRB1/ZMAT5/ZNF830"
"proteasome core complex",0.0324156747434311,"PSMA1/PSMA5/PSMA7/PSMA8/PSMB1/PSMB10/PSMB3/PSMB5/PSMB6/PSMB8/PSMB9/PSMF1"
"centriolar satellite",0.0331972727105221,"BBS4/BBS5/BBS7/BBS9/CCDC61/CCNO/CEP131/CEP162/CEP20/CEP57/CEP68/CEP72/CFAP263/CFAP53/CSTPP1/DBH/EXOC7/FLII/FRMD8/HARBI1/IFT43/ITGB1BP1/KEAP1/KLHL12/KLHL4/KNSTRN/KRT18/LRIF1/NEK1/PARD6A/PAX2/PCM1/PIBF1/PRKCQ/PTPN20/RAB11A/RAB11FIP3/RAB11FIP5/RASSF7/RPP25/SSX2IP/TAP1/TBC1D31/TEK/TPGS1/TPGS2/TRAT1/TTC8/WDR13/WRAP73/YTHDF2"
"coated vesicle membrane",0.0336521664320907,"ADRB2/AP1M1/AP2M1/AP3B1/ARC/ARCN1/ATP6AP2/ATP6V0E2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1H/AVP/B2M/CD3D/CD3G/CD4/CLBA1/CLTA/CLTB/CLTC/CNIH3/COPA/COPB1/COPB2/COPE/COPG1/COPZ1/COPZ2/CRYZL2P-SEC16B/ENTHD1/GOSR2/HIP1R/HLA-A/HLA-B/HLA-C/HLA-F/HLA-G/HLA-H/HSPA8/IL7R/KDELR2/KLHL12/LDLR/LDLRAP1/LMAN1/LRP2/M6PR/MYO6/NCALD/NECAP2/PEF1/REEP6/SCAP/SCYL1/SEC13/SEC23A/SEC23B/SEC23IP/SEC31A/SGIP1/SLC2A8/SLC30A5/SREBF2/STX5/SYNRG/SYT11/TMED10/TMED2/TMED3/TMEM199/USO1/VAMP4/VAMP7/VAMP8/VMA21/VTI1B"
"intraciliary transport particle",0.0350503283623217,"IFT140/IFT22/IFT25/IFT43/IFT46/IFT52/IFT57/IFT70B/IFT74/IFT81/IFT88/TRAF3IP1/WDR19/WDR35"
"Sm-like protein family complex",0.0373046876048653,"AAR2/BUD13/CLNS1A/DDX20/DDX23/EFTUD2/GEMIN2/GEMIN4/GEMIN5/GEMIN6/GEMIN8/LSM1/LSM10/LSM2/LSM3/LSM4/LSM5/LSM6/LUC7L/PRPF31/PRPF4/PRPF40B/PRPF6/RBM42/RNU6-7/SART1/SART3/SF3A2/SF3A3/SF3B3/SF3B4/SF3B5/SNRNP27/SNRNP40/SNRPA/SNRPB/SNRPC/SNRPD2/SNRPE/SNRPG/SNRPN/SNU13/TAF12-DT/TGS1/TSSC4/TXNL4A/TXNL4B/USP39"
"chromosomal region",0.0440839131562713,"ACD/ACTB/ACTL6A/ANAPC16/AURKA/BIRC5/BLM/BOD1/BUB3/C9orf78/CCNB1/CDC73/CENPH/CENPL/CENPM/CENPQ/CENPS/CENPT/CENPV/CENPX/CHMP5/CHMP6/CKAP5/CTCF/DAXX/DCLRE1B/DCTN1/DCTN2/DCTN3/DDB1/DSN1/DYNLL1/DYNLT3/EID3/FEN1/H2AX/H2BC3/H4C11/H4C14/H4C3/H4C5/HAT1/HDAC2/HSF1/KDM4C/KDM4D/KIF22/KMT5C/KNSTRN/LRIF1/MAD2L1/MCM3/MCM5/MCM6/MEAF6/MEN1/MIS12/MIS18A/MSH2/NAT10/NCAPD2/NHP2/NSL1/NSMCE1/NSMCE2/NSMCE3/NSMCE4A/NUDCD2/NUP107/NUP133/NUP160/NUP37/NUP85/OIP5/ORC3/ORC4/ORC5/PARP1/PCNA/PDS5B/PHF6/PINX1/PLK2/POLD1/POLE3/POT1/PPP1CA/PPP1R10/PPP2R1A/PPP2R5C/PTGES3/RAD17/RAD50/RANGAP1/RBBP4/RBBP7/RECQL4/RIF1/RNF8/RPA1/RPA2/SEC13/SEPTIN2/SEPTIN7/SGO2/SKA2/SLF1/SMARCA4/SMARCA5/SMARCC2/SMARCD2/SP100/SPC24/SPC25/SPDL1/SSB/SUMO3/SUN1/SUN2/SUV39H1/SYCP2L/TELO2/TERF2/TERF2IP/TFIP11/THOC2/THOC3/THOC6/THOC7/TINF2/UPF1/WAPL/WRAP53/WRNIP1/XRCC1/XRCC5/XRCC6/ZNF276/ZW10/ZWILCH"
"small ribosomal subunit",0.0459158023123955,"AURKAIP1/CHCHD1/DHX29/LARP4/MRPS10/MRPS11/MRPS12/MRPS14/MRPS16/MRPS17/MRPS18A/MRPS18B/MRPS18C/MRPS2/MRPS21/MRPS22/MRPS23/MRPS26/MRPS27/MRPS28/MRPS31/MRPS33/MRPS34/MRPS35/MRPS6/MRPS7/MRPS9/PTCD3/RPS15/RPS19/RPS2/RPS27L"
"fibrillar center",0.0459158023123955,"APEX2/ARHGAP33/BTBD10/CC2D1A/CCDC137/CHCHD1/DCLRE1A/DEAF1/DSN1/DUSP11/EXOSC8/EZR/HEATR1/IMP4/IP6K1/KIT/LEO1/LIPA/METTL5/MRI1/MRPL23/NEDD1/NFIB/NOLC1/NOP53/NOP56/NOP58/NUAK1/NUFIP1/PAF1/PAK6/PLRG1/POLR1B/POLR1C/POLR1G/POLR2F/PRMT7/RAE1/RERG/RGS22/RPP38/RSAD2/SESN1/SMARCA4/SMARCA5/SMUG1/SPATA2/STOX1/TAF4B/TAX1BP3/TCOF1/THAP1/TIMM13/TRIM27/USO1/UTP4/ZNF174/ZNRF2"
"ribonuclease P complex",0.0512089034135323,"HSD17B10/POP1/POP4/POP5/POP7/RPP25/RPP38/RPP40/TRMT10C"
"preribosome, small subunit precursor",0.0512089034135323,"BYSL/FTSJ3/NOC4L/NOP14/RIOK1/RIOK2/RRP1/RRP1B/SLX9"
"alpha-beta T cell receptor complex",0.0590116613067888,"CD3D/CD3E/CD3G/TRAC/TRAV27/TRBC1/TRBC2/TRBV19"
"Gemini of coiled bodies",0.0590116613067888,"DDX20/GEMIN2/GEMIN4/GEMIN5/GEMIN6/GEMIN8/HABP4/NPAT"
"site of DNA damage",0.0598701570761998,"ADPRS/AIM2/APLF/ARPC5/ASF1A/ATF2/DDB1/DYNLL1/ELOA/EXD2/FH/H2AX/HELQ/HPF1/IFFO1/INIP/KDM4D/LMNA/MAD2L2/MARCHF6-DT/PARP1/PARP2/PARP3/POLH/POLL/RAD17/RAD50/RHNO1/RIF1/RNF8/RPA1/RPA2/RPA3/SETMAR/SHLD1/SLF1/SMARCA5/SMARCAD1/SMARCAL1/STK38/TIMELESS/TONSL/UFL1/VCP/WDR70/WDR76/WRAP53/XPC/XRCC1/XRCC5/ZBTB7A"
"alpha-ketoacid dehydrogenase complex",0.0598701570761998,"ABHD11/BCKDHA/BCKDHB/BCKDK/DLAT/DLD/KGD4/PDHA1/PDHB/PDHX/PDK2"
