"Pathway","Adjusted_Pvalue","Genes"
"protein targeting to membrane",0.680945346358635,"ARL6/ARL6IP1/BHLHE40-AS1/CDK5/CHM/CIB1/FYN/HRAS/ICMT/INPP5K/ITGB1BP1/LARGE1/MICALL1/MIEF2/NACA4P/NACAD/PRKCI/PRNP/RAB3IP/RTP3/RTP4/SEC61B/SGTA/SIL1/SLC1A1/SNAP25-AS1/SRP14/SRP54/SRP68/SRP9/SRPRA/SRPRB/STOM/TCAF1/TRAM1/UBL4A/USP17L2/VPS37A/YIF1B/ZDHHC12/ZDHHC13/ZDHHC4/ZDHHC6/ZDHHC9/ZFAND2B"
"CD4-positive, alpha-beta T cell activation",0.680945346358635,"ANXA1/ARMC5/ASCL2/BATF/CBFB/CBLB/CD3E/CD80/CD81/GATA3/GPR183/IFNG/IL23A/IL23R/IL2RA/IL2RG/JAK1/JUNB/KLHL25/LEF1/LY9/MEN1/MYB/NKG7/OPA1/PRKCQ/PRKCZ/PTGER4/RELB/RORC/RSAD2/SH3RF1/SLAMF6/SOCS1/STAT4/STAT5A/STOML2/TBX21/TCIRG1/TGFBR2/TOX/TWSG1/XCL1/ZC3H12A/ZFPM1"
"positive regulation of binding",0.68462726384963,"ACD/AKTIP/B2M/BMP2/BMP4/DDRGK1/DPH3/EDF1/EPHA4/FOXC1/GATA3/GMNN/GPSM1/HES1/HIP1R/IDE/IFNG/IL32/KDM4D/LAMTOR5/LRP1/NIBAN2/NME1/NVL/PAX6/PIN1/PINX1/PRKN/PYHIN1/RAN/SPPL3/STMN1/SUMO4/TRIB3/TRIM21/TRIM6/USP33/ZNF268"
"response to virus",0.68462726384963,"ABCC9/ACTA2/AGBL5/AIM2/AKAP1/APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3F/APOBEC3G/APOBEC3H/ARF1/ARMC5/ATAD3A/ATF2/ATG5/AZI2/BANF1/BNIP3/BTBD17/C1QBP/CCDC92/CCL22/CCL4/CCL5/CCL8/CCT5/CFL1/CNOT7/CREB3/CREBZF/CXADR/CXCL10/DCLK1/DDX1/DDX56/DDX60/DHX16/DHX58/ELMOD2/ENO1/EXOC1/EXOSC5/FADD/G3BP1/GARIN5A/GATA3/GBP3/GLI2/GPAM/HCFC2/HERC5/HSPB1/HYAL2/HYAL3/IFI16/IFI6/IFIH1/IFIT5/IFNA14/IFNG/IFNL1/IFNL4/IFNLR1/IKBKE/IL23A/IL23R/IRF2/IRF7/ISG15/ISG20/ITGB6/JAK1/LAMTOR5/MARCHF2/MID2/MORC3/MOV10/MUL1/MX1/NCK1/NDUFAF4/NFKB1/NMB/OAS1/OAS2/OASL/ODC1/PHB1/PMAIP1/POLR3A/POLR3B/POLR3C/POLR3H/POLR3K/PQBP1/PRF1/RNF185/RNF216/RNF26/RRP1B/RSAD2/RTP4/SERINC3/SHFL/SMARCA5/STAT1/STMN1/TARBP2/TBX21/TICAM1/TLR3/TRAF3IP1/TRIM21/TRIM27/TRIM28/TRIM31/TRIM32/TRIM35/TRIM5/TRIM6/TRIM65/UAP1/UBE2N/UBL7/USP17L2/USP18/USP20/USP44/VAMP8/VAPB/XCL1/YJU2B/ZC3H12A/ZMPSTE24/ZMYND11"
"natural killer cell mediated cytotoxicity",0.685983404559753,"CADM1/CD2/CORO1A/CRTAM/GZMB/HCST/HLA-A/HLA-B/HLA-F/HLA-G/KIR2DL4/KIR3DL1/KLRC1/KLRC2/KLRC3/KLRC4/KLRD1/KLRK1/LAG3/NKG7/RASGRP1/SH2D1A/SLAMF6/SLAMF7/TUBB4B/ULBP1/ULBP2/ULBP3/VAMP7"
"positive regulation of T cell cytokine production",0.685983404559753,"ARID5A/B2M/CD7/CD81/GATA3/HLA-A/MAP3K7/PRKCZ/RSAD2/TBX21/TRAF2/XCL1"
"GPI anchor biosynthetic process",0.685983404559753,"DPM2/DPM3/PIGC/PIGF/PIGM/PIGN/PIGO/PIGP/PIGQ/PIGU/PIGV/SLC30A5"
"glutamine metabolic process",0.685983404559753,"ASL/ASNSD1/CAD/CTPS2/GFPT2/GMPS/PFAS/PHGDH/PPAT/SIRT4/SLC38A1/UCP2"
"deoxyribonucleotide catabolic process",0.685983404559753,"ADA/DCTPP1/DERA/DUT/MBD4/NEIL2/NT5C/NT5C1A/NTHL1/NUDT18/SMUG1/UNG"
"positive regulation of G2/M transition of mitotic cell cycle",0.685983404559753,"CCNB1/CCND1/CDC7/CDK4/FBXO5/HSPA2/RAB11A/RAD51B/RAD51C/RRM1/STOX1/VPS4B"
"cerebellar Purkinje cell layer development",0.685983404559753,"AARS1/ARCN1/B4GALT2/CEND1/COQ8B/DLL1/LHX1/NAGLU/SEZ6/TTLL1/UQCRQ/WHRN"
"deoxyribose phosphate catabolic process",0.685983404559753,"ADA/DCTPP1/DERA/DUT/MBD4/NEIL2/NT5C/NT5C1A/NTHL1/NUDT18/SMUG1/UNG"
"pyrimidine-containing compound catabolic process",0.685983404559753,"ALDH6A1/APOBEC3C/APOBEC3G/DCTD/DCTPP1/DUT/MBD4/NEIL2/NT5C/NTHL1/SMUG1/UNG"
"regulation of binding",0.687158628583753,"ACD/ACTB/AKTIP/AURKA/B2M/BAG2/BMP2/BMP4/BTBD1/CPNE1/DDRGK1/DPH3/E2F1/EDF1/EPHA4/FOXC1/GATA3/GEMIN2/GMNN/GPSM1/HABP4/HDAC5/HES1/HEY2/HIP1R/IDE/IFI16/IFNG/IL32/ITGB1BP1/KDM4D/LAMTOR5/LDLRAP1/LEF1/LRP1/LRPAP1/MAD2L2/MITD1/NFIB/NIBAN2/NME1/NOG/NVL/PAX6/PCSK9/PEX19/PIN1/PINX1/PRKN/PRMT7/PTPRF/PYHIN1/RAN/SNAPIN/SP100/SPPL3/STMN1/STYX/SUMO1/SUMO3/SUMO4/TFIP11/TLE5/TMBIM6/TRIB3/TRIM21/TRIM6/USP33/WAPL/ZBTB7A/ZFPM1/ZNF268/ZNF675"
"response to radiation",0.693758417535535,"ABCG5/ACTR5/AGRP/ATP1A2/ATP8A2/B4GALT2/BABAM1/BABAM2/BARD1/BLM/BRAT1/BRCC3/CAMKMT/CASP3/CASP7/CCAR2/CCND1/CDK5/CERS1/COL6A1/COL6A2/COMT/COPS3/COPS9/CRB1/CRIP1/CRY1/CTNS/CUL4A/CXCL10/DBH/DDB1/DRD2/DRD3/EIF2S1/ELOVL4/ERCC3/FANCG/FBXO4/FECH/FEN1/FIGNL1/FKBPL/GATA3/GNA11/GNB5/GNGT2/GRIN1/GRK4/H2AC25/H2AJ/H2AX/HMGN1/HRAS/HRH1/HSF1/HYAL2/HYAL3/ID2/IFI16/INIP/INTS7/ITGB1/ITGB6/KARS1/KDM4D/KIT/KRT14/LARGE1/MEN1/MMP1/MSH2/MSH6/MYC/NMT1/NMT2/NOC2L/NOG/NPHP1/NR2F6/NSMCE3/OPN3/PARP1/PBK/PCLAF/PCNA/PDE6B/PIAS1/PIERCE1/PITPNM1/PLEKHB1/POLD1/POLH/PPID/PPM1D/PPP1CA/PRIMPOL/PRPH2/PTPRK/RAD1/RAD54B/RBM4B/RBX1/REEP6/RGR/RGS14/RGS9/RGS9BP/RHBDD1/RHNO1/RIC8A/RNF8/ROM1/RRM1/RUVBL2/SDF4/SEMA5B/STK11/SWI5/TICRR/TIPIN/TMEM109/TMEM161A/TP53I13/TRIAP1/TRIM32/TRPC3/UBE2A/USP1/USP2/USP28/USP47/VCAM1/XPA/XPC/XRCC5/XRCC6/XRRA1/YAP1/ZMPSTE24/ZRANB3"
"intracellular protein transmembrane transport",0.701671857083422,"BCR/PEX1/PEX10/PEX12/PEX13/PEX16/PEX2/PEX7/SEC61B/SRP54/TRAM1/TRIM37/ZFAND2B"
"positive regulation of cell cycle G2/M phase transition",0.701671857083422,"CCNB1/CCND1/CDC7/CDK4/DYRK3/FBXO5/HSPA2/RAB11A/RAD51B/RAD51C/RRM1/STOX1/VPS4B"
"autophagosome assembly",0.70388394677366,"AP4M1/AP5Z1/ARFIP2/ATG10/ATG101/ATG13/ATG4A/ATG4B/ATG4C/ATG4D/ATG5/ATG9B/CTSD/EFNB1/EHMT2/EMC6/EPHB2/FEZ1/GABARAPL2/GABARAPL3/IFT88/LRBA/LRSAM1/MAP1LC3B/PACS2/PHF23/PINK1/PIP4K2C/RAB19/RAB23/RAB33A/RAB7A/RNF5/SNX4/SNX7/STBD1/TCIRG1/TRIM32/UBQLN2/UBXN2A/ULK3/WIPI2"
"nucleobase metabolic process",0.712883466907686,"ADA/ADK/ALDH6A1/APRT/CAD/CMPK1/CTPS2/GART/GMPS/HPRT1/PPAT/RRM1/SHMT1/UMPS"
"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",0.712883466907686,"BOK/CREB3/NCK1/NCK2/OPA1/PARK7/PMAIP1/PRKN/SELENOS/SERINC3/TMBIM6/TXNDC12/WFS1/XBP1"
"adipose tissue development",0.713527364308771,"ABHD15/ACAT1/ASNSD1/ATF2/BBS4/COL6A1/DHRS7B/DYRK1B/ERRFI1/FTO/HRAS/HSD17B1/LIPA/LRP5/PARP1/PLAAT3/RORC/SELENOM/SLC25A25/SOX8/SPART/TRPM4/XBP1"
"determination of adult lifespan",0.713527364308771,"ATP8A2/COQ7/KCNJ11/LARGE1/LIPA/MFSD8/MSH2/MSH6/NAGLU/RAD54B/SCN1A/SCN2A/SOD1/TFCP2L1/ZMPSTE24"
"protein localization to centrosome",0.713527364308771,"AURKA/BBS4/BICD1/CEP131/CEP72/DCTN2/NUDCD3/NUP62/PARD6A/PCM1/PIBF1/RAB11A/RAB11FIP3/STK3/TRIM69"
"protein localization to microtubule cytoskeleton",0.713527364308771,"ABHD17A/ABHD17B/ABHD17C/AURKA/BBS4/BICD1/CEP131/CEP72/DCTN2/DVL1/FAM83D/MAPRE2/MID2/NUDCD3/NUP62/PARD6A/PCM1/PIBF1/RAB11A/RAB11FIP3/STK3/TRIM69"
"vesicle coating",0.713527364308771,"CRYZL2P-SEC16B/KLHL12/PEF1/PPP6C/PREB/TMED10/TMED2/TMED9/TRAPPC11/TRAPPC2/TRAPPC2B/TRAPPC2L/TRAPPC3/TRAPPC4/TRAPPC6A/TRAPPC6B"
"rRNA transcription",0.713527364308771,"GTF3A/GTF3C1/GTF3C2/GTF3C5/GTF3C6/IPPK/NIFK/NOL11/NOP53/POLR1B/POLR1G/POLR2E/PWP1/SMARCA4/SPIN1/TCOF1"
"regulation of natural killer cell activation",0.713527364308771,"AXL/IL15RA/IL23A/IL23R/KLRC1/KLRC2/KLRC3/KLRD1/PGLYRP2/PIBF1/PTPN22/RASGRP1/RHBDD3/TICAM1/TOX/ZNF683"
"adenine nucleotide transport",0.713527364308771,"ANKH/CALHM2/CALHM4/CALHM6/LRRC8A/PANX1/SLC25A17/SLC25A23/SLC25A25/SLC25A4/SLC25A42/SLC25A47/SLC25A53/SLC25A6/SLC35B2/SLC35B3"
"T cell receptor signaling pathway",0.713527364308771,"ADA/BTNL10P/BTRC/CBLB/CCR7/CD3D/CD3E/CD3G/CD81/CD8A/CD8B/EIF2B1/EIF2B2/EIF2B3/EIF2B4/EIF2B5/EZR/FYN/GATA3/HLA-A/HRAS/ITK/LCK/LIME1/LIPA/MAP3K7/PHPT1/PRNP/PTPN22/RAB29/RBCK1/RFTN1/SH2D1A/SKAP1/SLA2/SLC39A6/SPPL3/STK11/STOML2/TEC/THEMIS/TNFRSF21/TRAC/TRAT1/TRBC1/TRBC2/TRGC2/UBASH3A/UBE2N/ZC3H12A/ZNF683"
"protein monoubiquitination",0.713527364308771,"BIRC2/CUL1/KLHL12/MARCHF7/OBI1/PEF1/PEX12/PEX2/PRKN/RBX1/RNF126/STUB1/TRIM21/TRIM37/UBE2N/UBE2O/UBE2T/UBE3D/ZNF598"
"calcineurin-mediated signaling",0.713527364308771,"ACTN3/CAMTA1/CHERP/CIB1/ERBB3/LMCD1/MYOZ1/NFATC1/NFATC2/NFATC3/NR5A2/ORAI1/PPP3CC/PRNP/PTBP1/RCAN1/SPPL3/TBC1D10C/TPRG1L"
"positive regulation of stem cell population maintenance",0.713527364308771,"ACTB/ACTL6A/BCL7B/BCL7C/BRMS1/DPF2/HDAC1/HDAC2/ING1/LBH/PRDM14/RBBP4/RBBP7/SAP130/SAP30/SMARCA4/SS18/YAP1/ZNF322"
"ribosomal large subunit assembly",0.713527364308771,"BOP1/BRIX1/DDX28/DHX30/EIF6/FASTKD2/MRTO4/NOP53"
"amino-acid betaine metabolic process",0.713527364308771,"ACADM/ALDH9A1/CPT1C/CPT2/CRAT/CROT/DMGDH/SHMT1"
"nucleolus organization",0.713527364308771,"ACTR6/EMG1/NOLC1/POLR1B/RPS19/RRN3/SMARCA5/SUV39H1"
"serine family amino acid biosynthetic process",0.713527364308771,"CTH/PHGDH/PSAT1/PSPH/SEPHS1/SEPHS2/SERINC3/SHMT1"
"cellular response to arsenic-containing substance",0.713527364308771,"DAXX/GSTO1/HSF1/SLC38A2/UROS/VCP/ZC3H12A/ZFAND1"
"tail-anchored membrane protein insertion into ER membrane",0.713527364308771,"EMC4/EMC6/EMC8/EMC9/GET1/GET3/SGTA/UBL4A"
"chromatin looping",0.713527364308771,"CTCF/EID3/LINC00941/NSMCE1/NSMCE2/NSMCE3/NSMCE4A/SLF1"
"sulfate transmembrane transport",0.713527364308771,"RACGAP1/SLC25A10/SLC25A11/SLC26A1/SLC26A11/SLC26A5/SLC26A6/UCP2"
"substantia nigra development",0.713527364308771,"ACTB/ATP5PB/ATP5PF/CALM1/CALM2/CKB/CNP/DYNLL1/FGF9/LDHA/MAG/MAOB/MAPKAP1/NDUFS3/RAD1/SYNGR3/YWHAH/YWHAQ"
"postsynapse organization",0.719209499982604,"ABHD17A/ABHD17B/ABHD17C/ABI3/ACTB/ACTG1/ARC/ARF1/ARF4/ARF6/ARHGAP33/ASIC1/CAPRIN1/CC2D1A/CDK5/CFL1/CHRNB1/CSMD2/CUX2/CYFIP2/DBN1/DCLK1/DNAJA3/DTNBP1/DVL1/EFNA1/EPHA4/EPHA7/EPHB2/EZR/FGFR1/FLRT2/FNTA/FRRS1L/FYN/FZD9/GPHN/GRID2/HIP1R/HOMER1/HSPA8/IL1RAPL1/ITGA3/ITPKA/LGMN/LHFPL4/LRFN1/LRFN2/LRFN4/LZTS1/LZTS3/MESD/MTMR2/NAE1/NCKIPSD/NECTIN3/NEDD8/NLGN4Y/NPTX1/NRCAM/NRXN2/PAK3/POTEJ/POTEKP/PRNP/RELN/RER1/RTN4R/SENP1/SHANK1/SHANK3/SHISA7/SIGMAR1/STAU2/STK38/TRIM47/UBE3A/VPS35/WNT7A/ZDHHC12/ZNF365"
"regulation of protein localization to nucleus",0.724040408209736,"ATP13A2/BMP4/BYSL/CARD10/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CDH1/CDKN2A/CLDN18/DCLK1/EFCAB7/F2/FBXO4/FYN/HDAC3/HYAL2/IFNG/JAK1/LAMTOR5/LMNA/LZTS2/MAGED1/MCRS1/NF2/NGFR/NVL/PARK7/PARP1/PIN1/PINX1/PKIA/PYHIN1/RAB23/RAN/STK11/SUFU/SUMO1/SUMO3/SUMO4/TESK1/TRIM28/WWTR1/XBP1/YAP1/YWHAZ/ZC3H12A"
"negative regulation of response to biotic stimulus",0.731893582585567,"ATG5/BANF1/C1QBP/CACTIN/CD96/CNOT7/DHX58/DNAJA3/DRD2/DUSP10/FAM3A/HLA-A/HLA-B/HLA-F/HLA-G/IFI16/IL4I1/ISG15/KIR2DL4/KLRC1/KLRD1/LYAR/MUL1/NLRX1/NR1H2/NR1H3/OAS1/PARP1/PDCD1/PRDX2/RNF26/RPS19/SIGIRR/SMIM30/SPINK5/TARBP2/TRAF3IP1/TRIM21/TTLL12/TYRO3/UFL1/USP18/YTHDF2/YWHAZ"
"organelle fusion",0.746597498846583,"ANKRD27/ANXA1/ATP13A2/BET1/BNIP3/CHCHD3/CHMP5/CHMP6/CIDEC/CORO1A/CPLANE2/CPLX2/CYP26C1/FUNDC1/GOSR2/MIGA2/MTCH2/MUL1/NKD2/NME3/OMA1/OPA1/PARL/PCDHGA3/PLD6/PRKN/RAB7A/RCC1L/RPH3AL/SAMD9/SNAP47/SNAPIN/SOX30/SPHK1/STOML2/STX5/STX8/STXBP1/STXBP6/SYT11/SYT3/SYT4/TSNARE1/USO1/VAMP4/VAMP7/VAMP8/VAT1/VPS18/VPS33A/VPS4A/VTI1B/YIPF4/YIPF5/YME1L1/ZDHHC6/ZNRF1/ZNRF2"
"snRNA transcription",0.751463601373272,"CC2D1A/ICE2/POLR3B/RPAP2/SNAPC1/SNAPC2/SNAPC3/SNAPC5/ZNF143"
"protein import into mitochondrial matrix",0.751463601373272,"DNAJC15/DNAJC19/DNLZ/ROMO1/TIMM17B/TIMM21/TIMM23/TIMM50/TOMM40"
"piRNA processing",0.751463601373272,"DDX4/GPAT2/HENMT1/MOV10L1/PIWIL1/PLD6/PNLDC1/TDRD7/TDRKH"
"carbohydrate phosphorylation",0.751463601373272,"FGGY/GALK1/GALK2/GNPTAB/GNPTG/HK1/KHK/RBKS/TKFC"
"regulation of neurotransmitter uptake",0.751463601373272,"ATP1A2/DRD2/DRD3/ITGB1/NOS1/PRKN/RAB3B/SYNGR3/TOR1A"
"regulation of mitochondrial depolarization",0.751463601373272,"BOK/FZD9/GCLM/IFI6/KDR/MLLT11/PARP1/PPP2R3C/TSPO"
"negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",0.751463601373272,"CREB3/OPA1/PARK7/PRKN/SELENOS/TMBIM6/TXNDC12/WFS1/XBP1"
"positive regulation of transcription regulatory region DNA binding",0.751463601373272,"DDRGK1/FOXC1/GATA3/IFNG/IL32/LAMTOR5/NIBAN2/PAX6/TRIM6"
"receptor metabolic process",0.762171780869528,"ACHE/AP1AR/CDK5/CHMP5/CTSD/EPS15/FUT8/LDLR/LGMN/MTMR2/MVB12A/NSF/NSG1/OPTN/PCSK9/PEX1/PEX10/PEX12/PEX2/PIK3R4/PLEKHJ1/RAB11B/RAB29/SCRIB/SNX25/TBC1D16/TRAT1"
"response to oxidative stress",0.770587859623873,"ABCC9/ADPRS/AIFM1/AIFM2/ANKZF1/ARL6IP5/ATE1/ATF2/ATP13A2/AXL/BANF1/BNIP3/BRF2/C19orf12/CAPN2/CASP3/CBX8/CCS/CHCHD2/CHCHD4/COA8/COL1A1/COL6A1/COMT/CYB5B/CYGB/CYP1B1/DGKK/DHRS2/EIF2S1/ERCC3/ERCC6L2/FBLN5/FKBP1B/FUT8/FYN/GCLM/GPX4/GPX7/GSS/GSTP1/HDAC2/HM13/HMOX2/HSF1/HSPA1B/HSPA8/HTRA2/HYAL2/IDH1/KEAP1/KLF2/LONP1/LPO/MAP2K4/MAPK9/MAPKAP1/MEAK7/MPV17/MT3/MYB/NAGLU/NAPRT/NDUFA12/NDUFA6/NQO1/NUDT1/OXR1/PARK7/PARP1/PCNA/PDCD10/PDGFD/PDK2/PEX10/PEX12/PEX13/PEX2/PINK1/PLA2R1/PLEKHA1/PNPT1/PRDX2/PRDX3/PRDX4/PRDX5/PRDX6/PRKN/PRNP/PRR5L/PSIP1/PSMB5/PTPRK/PTPRN/PXDN/PYCR1/PYCR2/RBM11/RBX1/RCAN1/RGS14/RLIG1/ROMO1/SELENOS/SESN1/SLC1A1/SLC4A11/SOD1/SPHK1/SRXN1/STAT1/STAU2/STK25/STK26/STOX1/SUMO4/TAT/TMEM161A/TMIGD1/TOP2B/TOR1A/TRIM32/TXN2/UBE3A/UCN/UCP2/XBP1/XRCC1/ZC3H12A"
"negative regulation of calcium ion transport",0.770980787245331,"ACE/ATP1A2/BIN1/CALCA/CALM1/CALM2/DRD2/FKBP1B/GEM/GNB5/GSTO1/HES1/INPP5K/MCUB/MRLN/NOS1/PACSIN3/PPP3CC/RRAD/SRI/STC1/TMBIM6/TRDN/TRIM27/UCP2/VDAC1"
"regulation of epidermal growth factor receptor signaling pathway",0.777637328436103,"AFAP1L2/CBLB/CBLC/CHMP6/ERRFI1/FAM83B/FASLG/HAP1/HIP1R/IFI6/ITGA1/MVB12A/MVB12B/NUP62/PDE6G/RAB7A/RALA/RHBDF2/RNF126/SNX5/SNX6/TSG101/VPS25/WDR54/ZFYVE28"
"negative regulation of lipid biosynthetic process",0.777637328436103,"APOC3/BMP2/C7orf50/CCDC3/DKK3/ERLIN1/GFI1/INSIG1/INSIG2/KLHL25/LPCAT1/MALRD1/NFKB1/ORMDL1/ORMDL2/PDGFA/PDGFB/PIBF1/PRMT3/SCAP/SERPINA12/SLC27A1/SPHK1/TMX1/TRIB3"
"nucleophagy",0.777637328436103,"ATG13/ATG4A/ATG4B/ATG4C/ATG4D/ATG5/ATG9B/SNX7/ULK3/WIPI2"
"negative regulation of mRNA processing",0.777637328436103,"BARD1/C1QBP/PCBP4/PTBP1/RBM10/RBM42/RNPS1/SAP18/SRSF12/SRSF7"
"detoxification of inorganic compound",0.777637328436103,"ABCB6/MT1F/MT1G/MT1X/MT2A/MT3/MUC2/PARK7/SLC30A10/SLC39A8"
"protein localization to cell-cell junction",0.777637328436103,"ACTB/ACTG1/HEPACAM/JAK1/LSR/MAPK9/MPP7/SCRIB/TJP1/TJP3"
"regulation of mitotic metaphase/anaphase transition",0.780611124782087,"ACTB/ACTL6A/ANAPC11/ANAPC7/BCL7B/BCL7C/BIRC5/BUB3/CCNB1/CDC23/DLGAP5/DPF1/DPF2/ESPL1/FBXO5/IK/LCMT1/MAD2L1/MAD2L1BP/MAD2L2/NSMCE2/PCID2/PSMG2/RIOK2/SMARCA4/SMARCC2/SMARCD2/SPC24/SPC25/SPDL1/USP44/ZW10/ZWILCH"
"positive regulation of viral process",0.783614142238453,"ATG5/AXL/BSG/CCL5/CD209/CD4/CNOT7/DDB1/HACD3/KPNA2/NR5A2/PPID/PPIE/RAB7A/RAD23A/STOM/TARBP2/TMEM250/TOP2B/TRIM21/TSG101/TYRO3/VAPB/VPS4A"
"amide metabolic process",0.789088449936392,"AASDHPPT/ABHD4/ACAT1/ACE/ACLY/ACOT2/ACOT4/ACOT6/ACOT7/ACOT8/ACSL3/ACSL5/ACSM4/ACSS1/ADA/ALOX12B/AMDHD1/AMDHD2/APEH/ARL6IP5/ASAH2/ASAH2B/ASL/ATP6AP2/B3GALT2/B3GALT4/B4GALT3/B4GALT4/BCKDK/BIN1/CARNMT1/CASP3/CERK/CERS1/CERS2/CERS4/CHAC2/CMAS/COASY/CORIN/CROT/CTNS/CYP4F22/DCAKD/DEGS1/DGAT1/DHFR2/DISP1/DLAT/DLD/EFNA1/ELOVL1/ELOVL4/EPHA4/ETHE1/FH/GAL3ST1/GCDH/GCLM/GGT5/GLO1/GNPDA1/GPAM/GSS/GSTM3/GSTM5/GSTO1/GSTP1/HACD2/HAGH/HAP1/HLCS/HTRA2/IDE/IDH1/IFNG/MCCC1/MCEE/MECR/MLST8/MMUT/MPC2/MTHFS/MTRR/MVD/NAGLU/NAGS/NAPEPLD/NAT8/NEU1/NSMAF/NT5C/NT5C1A/NUDT7/NUDT8/ORMDL1/ORMDL2/OTC/OXSM/PAM/PANK1/PANK2/PANK4/PCSK1N/PCSK4/PDHA1/PDHB/PDHX/PDK2/PDK4/PEMT/PIN1/PIPOX/PLA2G15/PLAAT2/PLAAT3/PLAAT4/PLPP1/PLPP2/PMVK/PPCS/PPT2/PRNP/PSENEN/SGMS1/SHMT1/SIRT3/SLC1A1/SLC25A15/SLC25A42/SLC27A2/SLC2A13/SLC30A5/SLC30A8/SOD1/SPHK1/SPHK2/SPON1/SPTLC1/ST6GAL1/ST6GALNAC4/ST6GALNAC6/SUCLA2/SUCLG1/TECR/TLCD3B/TM9SF2/TMED10/YIPF5"
"regulation of mitotic sister chromatid separation",0.789088449936392,"ANAPC11/ANAPC7/BIRC5/BUB3/CCNB1/CDC23/DLGAP5/ESPL1/FBXO5/IK/LCMT1/MAD2L1/MAD2L1BP/MAD2L2/NSMCE2/PCID2/PSMG2/SPC24/SPC25/SPDL1/USP44/ZW10/ZWILCH"
"cellular lipid catabolic process",0.789088449936392,"AADAC/ABCD2/ABCD3/ABHD1/ABHD12/ABHD6/ACAA2/ACAD11/ACADM/ACADS/ACAT1/ACOT7/ACOT8/ACOX3/ALDH3B2/APOC3/ASAH2/ASAH2B/AUH/BDH2/CPT2/CRAT/CROT/CYP1B1/CYP26B1/CYP26C1/DECR2/ECH1/ECHDC1/ECHS1/ECI1/ECI2/EHHADH/ETFA/FUCA1/GCDH/GLYATL2/HACL1/HADH/HSD17B10/IDH1/ILVBL/IVD/LDLR/LIPE/LIPG/LYPLA2/M6PR/MCAT/MCEE/MTLN/NAGLU/NAPEPLD/NEU1/NUDT7/NUDT8/PCCA/PCCB/PCK2/PEX13/PEX2/PEX7/PHYH/PLA2G15/PLPP1/PLPP2/PLPP6/PNPLA3/PNPLA4/PRDX6/SCP2/SGPP1/SLC25A17/SLC27A2/SLC27A4/SPHK1/SUMF1/TYSND1"
"mitotic DNA damage checkpoint signaling",0.789088449936392,"ATF2/BABAM1/BABAM2/BLM/BRCC3/CCND1/CCNG1/CDC14B/CRADD/FBXO31/FZR1/GML/MBTPS2/MSH2/MUS81/NEK11/NOP53/PIDD1/PLK2/PPP1R10/PPP2R5C/RAD17/RBM38/RPA2/RPS27L/STK33/TICRR/TIPIN/TRIAP1/XPC/ZNF830"
"cellular detoxification",0.789088449936392,"ABCB6/ABCG2/ADH5/AIFM2/AQP8/CCS/CYGB/ESD/FBLN5/GPX4/GPX7/GSTM3/GSTO1/GSTP1/HBG1/LPO/MGST3/MT3/NNT/NQO1/PARK7/PRDX2/PRDX3/PRDX4/PRDX5/PRDX6/PRXL2A/PTGES/PXDN/RAB29/RAB40B/RDH11/SELENOF/SELENOS/SELENOT/SELENOW/SESN1/SLC39A8/SOD1/SRXN1/TXNDC17/TXNRD3/UBIAD1"
"small nucleolar ribonucleoprotein complex assembly",0.789088449936392,"NUFIP1/PIH1D2/RUVBL1/RUVBL2/SHQ1/SNU13"
"base-excision repair, AP site formation",0.789088449936392,"MBD4/MPG/NEIL2/NTHL1/SMUG1/UNG"
"ADP transport",0.789088449936392,"SLC25A17/SLC25A23/SLC25A25/SLC25A4/SLC25A42/SLC25A6"
"cytidine to uridine editing",0.789088449936392,"APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3F/APOBEC3G/APOBEC3H"
"protein prenylation",0.789088449936392,"CHM/FNTA/FNTB/PLPP6/RABGGTA/RCE1"
"phenol-containing compound catabolic process",0.789088449936392,"COMT/DBH/MAOA/MAOB/MOXD1/SLC6A3"
"glyceraldehyde-3-phosphate metabolic process",0.789088449936392,"RPE/RPEL1/SHPK/SLC25A10/TKFC/TPI1"
"regulation of vitamin metabolic process",0.789088449936392,"CD320/GFI1/IFNG/NFKB1/PRMT3/RDH10"
"fatty acid beta-oxidation using acyl-CoA dehydrogenase",0.789088449936392,"ACAD11/ACADM/ACADS/ETFA/GCDH/IVD"
"microtubule anchoring at centrosome",0.789088449936392,"BBS4/CCDC68/DCTN1/KIF3A/MAP1S/PCM1"
"response to interleukin-15",0.789088449936392,"CD4/IL15RA/IL2RB/IL2RG/JAK1/STAT5A"
"regulation of nephron tubule epithelial cell differentiation",0.789088449936392,"GATA3/LHX1/PAX2/STAT1/WWTR1/YAP1"
"prenylation",0.789088449936392,"CHM/FNTA/FNTB/PLPP6/RABGGTA/RCE1"
"regulation of protein localization to centrosome",0.789088449936392,"BICD1/CEP72/NUP62/PARD6A/RAB11A/RAB11FIP3"
"regulation of type 2 mitophagy",0.789088449936392,"ATP5IF1/HTRA2/MUL1/PINK1/PRKN/VDAC1"
