"Pathway","Adjusted_Pvalue","Genes"
"JUN kinase kinase kinase activity",0.0311835889283214,"LRRK2/MAP3K11/MAP3K13/MAP3K5/RIPK1"
"signaling receptor complex adaptor activity",0.0311835889283214,"CRK/DEDD2/GAB2/GNB1/GNB4/GRB2/LRRK2/SH2B2/SH2B3/SHC1/SPAG9/TRAT1"
"1-acylglycerol-3-phosphate O-acyltransferase activity",0.0326347097230359,"ABHD5/AGPAT4/GPAT3/LCLAT1/LPCAT1/LPGAT1/MBOAT7"
"mRNA regulatory element binding translation repressor activity",0.0341330983405876,"CELF1/CPEB2/CPEB3/PAIP2/SHMT1/TYMS"
"methylated histone binding",0.0361821046542005,"CBX8/CHD8/DPF2/FMR1/GLYR1/ING3/KDM4A/KDM7A/KMT2E/LRWD1/MBTD1/MSH6/PHF2/TAF1/ZCWPW1/ZZEF1"
"histone methyltransferase activity",0.0369074874673314,"ASH1L/CARM1/EHMT1/EZH1/JARID2/KMT2C/KMT2D/KMT5B/METTL22/NSD1/SETD1B/SETD2/SETDB1/VCPKMT"
"protein phosphatase binding",0.0393604204613711,"ADISSP/AP3B1/CDKN1B/CSF1R/CSK/FCRL3/GRB2/GRIN3A/IQGAP1/JAK1/KCNQ1/LILRB2/MAP3K5/MAPK8/PPP1R9B/PXN/SIRPA/SMG7/STAT3/STAT6/STRN/STRN4/TRAF3/VRK3"
"histone H4 acetyltransferase activity",0.0404733312281331,"BRD1/BRPF3/EP300/ING3/JADE1/KAT6A/KAT8"
"tau-protein kinase activity",0.0404733312281331,"CSNK1D/DYRK1A/GSK3B/MARK2/MARK4/SIK3/TAOK1"
"GTPase inhibitor activity",0.0429847957602909,"CDC42SE1/CPEB2/IQGAP1/IQGAP2/TNK2"
"histone H4K12 acetyltransferase activity",0.0429847957602909,"BRD1/BRPF3/ING3/JADE1/KAT6A"
"transmembrane receptor protein tyrosine kinase adaptor activity",0.0429847957602909,"GAB2/GRB2/SH2B2/SH2B3/SHC1/TRAT1"
"nuclear retinoid X receptor binding",0.0429847957602909,"MED25/NCOA1/NCOA6/NSD1/TACC1/VDR"
"scaffold protein binding",0.0443259849454842,"BAIAP2/BRAF/CASP8/CD163/CRIPT/CRK/IKBKB/KCNQ1/LYN/NLGN3/PLCG2/PSAP/SYK/TREM1"
"protein-lysine N-methyltransferase activity",0.0512262971818917,"ASH1L/EHMT1/EZH1/JARID2/KMT2C/KMT2D/KMT5B/METTL22/NSD1/SETD1B/SETD2/SETDB1/VCPKMT"
"ubiquitin-dependent protein binding",0.0572726135805589,"ANKRD13A/FAN1/JARID2/LAPTM5/RNF169/SQSTM1"
"lysine N-methyltransferase activity",0.057401688764593,"ASH1L/EHMT1/EZH1/JARID2/KMT2C/KMT2D/KMT5B/METTL22/NSD1/SETD1B/SETD2/SETDB1/VCPKMT"
"beta-catenin binding",0.057401688764593,"APC/CALCOCO1/CARM1/CHD8/DVL3/EP300/FOXO4/GSK3B/KDM6B/NHERF1/NUMB/PSEN1/PXN/SMAD7/TBL1XR1/TCF7L2"
"Toll-like receptor binding",0.0586022575877528,"MYD88/SYK/TIRAP/TLR1/TLR6"
"dioxygenase activity",0.0590050823295362,"EGLN2/ETHE1/HSPBAP1/IDO1/KDM2A/KDM4A/KDM4B/KDM5C/KDM6B/KDM7A/PHF2/RIOX1/RIOX2/RSBN1L/TET2/TET3/TMLHE"
"cyclin-dependent protein serine/threonine kinase regulator activity",0.0629970306863322,"CCNA1/CCNA2/CCNB1/CCNB2/CCNH/CCNI/CCNJL/CCNY/CDKN1B/CKS1B/HEXIM1"
"aminoacyltransferase activity",0.0629970306863322,"AREL1/CBL/CDC23/CDC42/CHFR/COP1/CUL3/DTX4/F13A1/FBXL5/FBXO11/GGT1/HUWE1/KCTD13/KLHL21/MAEA/MARCHF8/MDM4/MEFV/MGRN1/MIB1/MSL2/NT5C2/PCGF5/PELI2/PIAS1/RFFL/RMND5A/RNF103/RNF111/RNF121/RNF122/RNF123/RNF141/RNF149/RNF166/RNF169/RNF19B/RNF31/RNF40/RNF41/RNF44/RPGR/SH3RF3/SMURF2/TAF1/TOPORS/TRAF3/TRIM11/TRIM24/TRIM33/TRIM39/TRIM45/TRIM8/TRIP12/UBE2D3/UBE2E3/UBE2W/UBE4B/UBR2/WWP2/ZBED1/ZMIZ1"
"ubiquitin-protein transferase activity",0.0629970306863322,"AREL1/CBL/CDC23/CDC42/CHFR/COP1/CUL3/DTX4/FBXL5/FBXO11/HUWE1/KCTD13/KLHL21/MAEA/MARCHF8/MDM4/MEFV/MGRN1/MIB1/MSL2/NT5C2/PCGF5/PELI2/RFFL/RMND5A/RNF103/RNF111/RNF121/RNF122/RNF123/RNF141/RNF149/RNF166/RNF169/RNF19B/RNF31/RNF40/RNF41/RNF44/RPGR/SH3RF3/SMURF2/TAF1/TOPORS/TRAF3/TRIM11/TRIM24/TRIM33/TRIM39/TRIM45/TRIM8/TRIP12/UBE2D3/UBE2E3/UBE2W/UBE4B/UBR2/WWP2"
"protein methyltransferase activity",0.0629970306863322,"ASH1L/CARM1/DNMT3A/EHMT1/EZH1/FBXO11/JARID2/KMT2C/KMT2D/KMT5B/METTL22/NSD1/PCMTD1/SETD1B/SETD2/SETDB1/VCPKMT"
"SMAD binding",0.0632533488373543,"FLNA/MEN1/PPM1A/RGCC/RNF111/SKI/SMAD2/SMAD7/SMURF2/TGFBR2/TGIF1/TRIM33/USP9X/YY1/ZMIZ1"
"ubiquitin-like protein ligase activity",0.0640167682052363,"AREL1/CBL/CDC42/CHFR/COP1/CUL3/DTX4/HUWE1/MAEA/MARCHF8/MEFV/MGRN1/MIB1/MSL2/NT5C2/PCGF5/PELI2/PIAS1/RFFL/RMND5A/RNF103/RNF111/RNF121/RNF122/RNF123/RNF149/RNF166/RNF19B/RNF31/RNF40/RNF41/RNF44/RPGR/SH3RF3/SMURF2/TOPORS/TRAF3/TRIM11/TRIM24/TRIM39/TRIM45/TRIM8/TRIP12/UBE2D3/UBE4B/UBR2/WWP2/ZBED1/ZMIZ1"
"ubiquitin-like protein transferase activity",0.0646218966210905,"AREL1/CBL/CDC23/CDC42/CHFR/COP1/CUL3/DTX4/FBXL5/FBXO11/HUWE1/KCTD13/KLHL21/MAEA/MARCHF8/MDM4/MEFV/MGRN1/MIB1/MSL2/NT5C2/PCGF5/PELI2/PIAS1/RFFL/RMND5A/RNF103/RNF111/RNF121/RNF122/RNF123/RNF141/RNF149/RNF166/RNF169/RNF19B/RNF31/RNF40/RNF41/RNF44/RPGR/SH3RF3/SMURF2/TAF1/TOPORS/TRAF3/TRIM11/TRIM24/TRIM33/TRIM39/TRIM45/TRIM8/TRIP12/UBE2D3/UBE2E3/UBE2W/UBE4B/UBR2/WWP2/ZBED1/ZMIZ1"
"acylglycerol O-acyltransferase activity",0.0685919259652552,"ABHD5/AGPAT4/DGAT2/GPAT3/LCLAT1/LPCAT1/LPGAT1/MBOAT7"
"histone H3 acetyltransferase activity",0.0750960861108773,"BRD1/BRPF3/EP300/JADE1/KAT6A"
"p53 binding",0.0750960861108773,"BRD4/CHD8/CREBBP/EHMT1/EP300/GSK3B/NOP53/PSME3/RFFL/SIRT1/TAF1/TEP1/TRIM24"
"non-membrane spanning protein tyrosine kinase activity",0.0774240922494713,"CSK/DYRK1A/HCK/JAK1/LYN/PTK2B/SYK/TEC/TNK2/TYK2"
"peptidase activator activity",0.0774240922494713,"APAF1/CARD8/CTSS/NLRP1/NLRP12/PINK1/PSMD14/PSME1/PSME3/ST20/WDR48"
"14-3-3 protein binding",0.0790537890134805,"AKT1/KLHL22/PI4KB/PPP1R12A/RIPOR1/SRPK2/TBC1D22A/TMCC3"
"molecular condensate scaffold activity",0.0790537890134805,"CAPRIN1/CARD8/FMR1/FUS/MECP2/NEAT1/NLRP1/WNK1"
"ubiquitination-like modification-dependent protein binding",0.0822263852167032,"ANKRD13A/FAN1/JARID2/LAPTM5/RNF169/SQSTM1"
"phosphatidylinositol kinase activity",0.0822263852167032,"IPMK/PI4KB/PIK3C3/PIK3CD/PIK3CG/PIP5K1A/PIP5K1C"
"protein tyrosine kinase activity",0.0822375281685345,"AATK/CAMKK2/CSF1R/CSK/DYRK1A/DYRK3/EFNA3/EPHB1/HCK/HIPK3/IGF2R/JAK1/LYN/MAP2K3/MAP2K4/PTK2B/RPS6KA5/SCYL1/SYK/TEC/TNK2/TYK2"
"protein serine/threonine kinase activator activity",0.0822375281685345,"ATG13/CCNB1/CCNY/CKS1B/DDX3X/IQGAP1/MAP3K13/PARP8/RICTOR/STK4/STRADA/TAOK1"
"N-acetyltransferase activity",0.088544936011349,"BRD1/BRPF3/CREBBP/EP300/GTF2B/ING3/JADE1/KAT6A/KAT8/NCOA1/NCOA3/SRCAP/TAF1"
"ubiquitin protein ligase activity",0.0886086693395803,"AREL1/CBL/CDC42/CHFR/COP1/CUL3/DTX4/HUWE1/MAEA/MARCHF8/MEFV/MGRN1/MIB1/MSL2/NT5C2/PCGF5/PELI2/RFFL/RMND5A/RNF103/RNF111/RNF121/RNF122/RNF123/RNF149/RNF166/RNF19B/RNF31/RNF40/RNF41/RNF44/RPGR/SH3RF3/SMURF2/TOPORS/TRAF3/TRIM11/TRIM24/TRIM39/TRIM45/TRIM8/TRIP12/UBE2D3/UBE4B/UBR2/WWP2"
"protein tyrosine kinase binding",0.0890652465624717,"ANGPT1/CASS4/CBL/CD4/CRK/CSK/DOCK4/FCRL3/GAB2/GRB2/ITGAX/NEDD9/PLCG2/RNF41/SH2B2/SH2B3/SHC1/SIRPA/SQSTM1/TRAT1"
"endopeptidase activator activity",0.0907543601328258,"CARD8/NLRP1/PSMD14/PSME1/PSME3"
"chromatin-protein adaptor activity",0.0907543601328258,"BRD1/BRD4/EPC1/GLYR1/ZZEF1"
"demethylase activity",0.091568872603063,"KDM2A/KDM4A/KDM4B/KDM5C/KDM6B/KDM7A/PHF2/RIOX1/RIOX2"
"molecular sequestering activity",0.091568872603063,"EPN1/FTH1/INSIG1/LAPTM5/LCN2/SDCBP/SEC14L1/SPI1/STAT3"
"protein kinase activator activity",0.0928336267170944,"ABI1/ATG13/CCNB1/CCNY/CKS1B/DDX3X/GHRL/IQGAP1/MAP3K13/MARK2/MOB3A/PAK2/PARP8/PRKAG2/RGCC/RICTOR/STK4/STRADA/TAOK1/WNK1"
"cysteine-type endopeptidase activator activity involved in apoptotic process",0.0949377606492844,"APAF1/CARD8/CTSS/NLRP1/NLRP12/ST20"
"cadherin binding",0.0965517025250248,"ABI1/ANLN/BAIAP2/CBL/CCNB2/CD46/CNN2/CSNK1D/DBNL/DDX3X/EIF4G2/EMD/EPN2/EPS15L1/EXOC3/F11R/FLNA/FSCN1/GAPVD1/HNRNPK/HSP90AB1/HSPA8/IQGAP1/LASP1/LRRFIP1/MARK2/MMP24/NUMB/OLFM4/PACSIN2/PAK2/PFKP/PICALM/PKN2/PPL/PSEN1/RANBP1/RSL1D1/SCYL1/STK38/TAGLN2/TLN1/TMPO/WASF2"
"kinase activator activity",0.096644266127528,"ABI1/ATG13/CCNB1/CCNY/CKS1B/DDX3X/GHRL/IQGAP1/MAP3K13/MARK2/MOB3A/PAK2/PARP8/PRKAG2/RGCC/RICTOR/STK4/STRADA/TAOK1/TGFBR2/WNK1"
"N-acyltransferase activity",0.11006881378089,"BRD1/BRPF3/CERS2/CERS4/CREBBP/EP300/GTF2B/ING3/JADE1/KAT6A/KAT8/NCOA1/NCOA3/SIRT1/SRCAP/TAF1"
"RNA polymerase II complex binding",0.117768715533656,"AGO1/AGO2/BRD4/GTF2B/NCOA3/PCF11/RPRD1A/SCAF8"
"estrogen response element binding",0.128407161628314,"ESRRA/NR3C1/NR6A1/TRIM24"
"type I transforming growth factor beta receptor binding",0.128407161628314,"SMAD2/SMAD7/SNX6/TGFBR2"
"nuclear thyroid hormone receptor binding",0.129649681739161,"GTF2B/MED13/NCOA3/NCOA6/NSD1/TACC1/TRIP12"
"double-stranded RNA binding",0.137400480014299,"ACTN1/ADAR/AGO1/AGO2/AGO3/AGO4/DDX21/DICER1/HSP90AB1/LRRFIP1/MSN/NLRP1/ZNF346"
"calcium-dependent protein kinase activity",0.139364193534652,"MAPKAPK3/MKNK2/PINK1/PKN2/PRKCB/PRKD2"
"sulfur compound transmembrane transporter activity",0.139397108120774,"ABCC6/ATP7A/ATP7B/RALBP1/SLC16A6/SLC19A2/SLC25A13/SLC26A6/SLC43A2/SLC6A6/SLC7A11"
"dipeptidase activity",0.140461064260577,"ADAM10/CPQ/DPEP2/DPEP3/PM20D2"
"promoter-specific chromatin binding",0.14385652284163,"DNMT1/ERCC1/FOXO4/GTF2B/MECP2/NIPBL/NUP98/POLR2A/PRDM1/SETDB1/SIRT1/TCF7L2"
"protein kinase C binding",0.14385652284163,"CAVIN2/FLNA/GRK5/HDAC5/HSPB1/PRKCB/PRKD2/SQSTM1/TIRAP/TOP2A"
"SNAP receptor activity",0.15086700985153,"SNAP23/SNAP29/STX10/STX1B/STX4/STX6/STX7/VAMP8"
"microtubule binding",0.155564148130458,"APC/BCL2L11/BIRC5/CCDC170/CENPF/CLIP1/CRIPT/DCTN1/DNAI7/FAM83D/FMR1/HDGFL3/IRAG2/KATNBL1/KIF13A/KIF20A/KIF23/KIF4A/LRRK2/MAP1LC3A/MAP4K4/MAP7D3/MARK4/MX2/NDE1/NDEL1/NIN/PLK1/POLB/RCC2/RMDN2/SKA2/SPAG5/SPAST/SPC24/VPS41"
"peptidase activator activity involved in apoptotic process",0.159671515548895,"APAF1/CARD8/CTSS/NLRP1/NLRP12/ST20"
"vinculin binding",0.159671515548895,"ACTN1/PXN/RTCB/TLN1"
"siRNA binding",0.159671515548895,"AGO2/DICER1/FMR1/MECP2"
"inositol trisphosphate phosphatase activity",0.159671515548895,"INPP4A/INPP5A/INPP5D/INPP5K"
"co-SMAD binding",0.159671515548895,"SMAD2/TGIF1/TRIM33/USP9X"
"phosphoric ester hydrolase activity",0.163917021632609,"ACP3/CAMK2G/CDKN3/CPPED1/CTDSP2/DUSP11/DUSP16/DUSP6/EYA3/F2RL2/FAN1/GPCPD1/INPP4A/INPP5A/INPP5D/INPP5K/LPIN2/MPPE1/MTM1/MTMR14/NT5C2/PDE3B/PDE4B/PHLPP1/PHOSPHO1/PLCB2/PLCG2/PLCL2/PLD2/PLPPR2/PPM1A/PPM1D/PPM1F/PPP4R1/PPP6C/PTP4A3/PTPN6/PTPRC/PTPRE/PTPRN2/SGPP1/SSH2/TDP2/TIGAR/UBLCP1"
"four-way junction DNA binding",0.163917021632609,"HMGB3/MECP2/MEN1/MSH6/YY1"
"MAP kinase kinase activity",0.163917021632609,"BRAF/MAP2K3/MAP2K4/MAPK1/MAPKAPK3"
"PDZ domain binding",0.166177142727421,"ACOX1/ATP2B1/BAIAP2/CRIPT/DOCK4/F11R/LPAR2/NHERF1/PLEKHA2/PSEN1/RAPGEF2/SDC2/SLC26A6/SNTA1"
"N-methyltransferase activity",0.175485278083876,"ASH1L/CARM1/EHMT1/EZH1/FBXO11/GNMT/JARID2/KMT2C/KMT2D/KMT5B/METTL22/NSD1/SETD1B/SETD2/SETDB1/VCPKMT"
"nuclear localization sequence binding",0.181509016704719,"KPNA2/KPNA4/KPNB1/NUP153/NUP214/NUP98"
"K63-linked polyubiquitin modification-dependent protein binding",0.181509016704719,"IKBKG/RNF169/RNF31/SQSTM1/TAB2/TAB3"
"histone deacetylase binding",0.182312514998844,"CAMTA2/GCM1/HDAC5/HSP90AB1/KPNA2/MAPK8/MECP2/MEF2C/MEF2D/NACC2/NIPBL/PKN2/SP1/SP2/SPI1/USF1/WDTC1/ZBTB7B/ZMYND15"
"DNA secondary structure binding",0.182312514998844,"HMGB3/MECP2/MEF2C/MEN1/MSH6/RECQL4/XPC/YY1"
"death receptor activity",0.196165222580135,"TNFRSF10B/TNFRSF14/TNFRSF1A/TNFRSF1B"
"chloride channel regulator activity",0.196165222580135,"NHERF1/SGK1/STX7/VAMP8"
"protein kinase A catalytic subunit binding",0.196165222580135,"CSK/GSK3B/KCNQ1/PRKAR1A"
"beta-tubulin binding",0.20423221073864,"BCAS3/DNAI7/EMD/GABARAPL1/NDEL1/RGS2/SPAST/TAOK1"
"phospholipid transporter activity",0.227610075181107,"ATP11A/ATP11C/BLTP1/OSBPL2/OSBPL8/PCTP/PITPNA/PRELID2/TMEM30A/VMP1/XKR8"
"core promoter sequence-specific DNA binding",0.227610075181107,"AGO1/AGO2/BAZ2A/GTF2B/H3-3A/NR3C1/TAF1/TAF4"
"lipid kinase activity",0.227610075181107,"CERK/IPMK/PI4KB/PIK3C3/PIK3CD/PIK3CG/PIP5K1A/PIP5K1C"
"RNA polymerase core enzyme binding",0.227610075181107,"AGO1/AGO2/BRD4/GTF2B/NCOA3/PCF11/RPRD1A/SCAF8"
"catalytic activity, acting on DNA",0.234720278092245,"CHD8/DDX3X/DICER1/DNMT1/DNMT3A/ERCC1/ERCC6L2/FAN1/ISG20/LIG3/MAU2/MBD4/MSH6/MYD88/NIPBL/POLB/POLD3/POLE4/POLM/RAD51/RECQL4/REV3L/RSF1/SETX/SRCAP/TDP2/TEP1/THAP9/TOP2A/TOP3A/UPF1/WAPL"
"alcohol binding",0.234720278092245,"ADAP1/CYTH2/DPM1/GLE1/GPR155/OSBPL2/OSBPL8/PLCL2/RBP7/SOAT1/STARD3/STARD3NL/SYT2/XPR1"
"receptor tyrosine kinase binding",0.23683827566858,"ANGPT1/CBL/CRK/DOCK4/GAB2/GRB2/ITGAX/RNF41/SH2B2/SH2B3/SHC1/SQSTM1/TRAT1"
"phosphoprotein phosphatase activity",0.23683827566858,"ACP3/CAMK2G/CDKN3/CPPED1/CTDSP2/DUSP11/DUSP16/DUSP6/EYA3/MTM1/MTMR14/PHLPP1/PPM1A/PPM1D/PPM1F/PPP4R1/PPP6C/PTP4A3/PTPN6/PTPRC/PTPRE/PTPRN2/SSH2/UBLCP1"
"1-phosphatidylinositol binding",0.23683827566858,"EPB41/PICALM/ZFYVE1/ZFYVE16"
"histone H3K9 demethylase activity",0.23683827566858,"KDM4A/KDM4B/KDM7A/PHF2"
"phosphatase activity",0.262302518203817,"ACP3/CAMK2G/CDKN3/CPPED1/CTDSP2/DUSP11/DUSP16/DUSP6/EYA3/INPP4A/INPP5A/INPP5D/INPP5K/LPIN2/MTM1/MTMR14/NT5C2/PHLPP1/PHOSPHO1/PLPPR2/PPM1A/PPM1D/PPM1F/PPP4R1/PPP6C/PTP4A3/PTPN6/PTPRC/PTPRE/PTPRN2/SGPP1/SSH2/TIGAR/UBLCP1"
"death receptor binding",0.262302518203817,"BID/CASP8/MYD88/RIPK1/TMBIM1"
"sialyltransferase activity",0.262302518203817,"ST3GAL1/ST3GAL2/ST3GAL6/ST6GALNAC2/ST8SIA4"
"GTP-dependent protein binding",0.262302518203817,"AP3B1/CDC42/RAB3D/RAB5B/RASGRP4"
"acyltransferase activity, transferring groups other than amino-acyl groups",0.275461376169592,"ABHD4/ABHD5/AGPAT4/BRD1/BRPF3/CERS2/CERS4/CREBBP/DGAT2/ELOVL5/EP300/GLUL/GPAT3/GTF2B/ING3/JADE1/KAT6A/KAT8/LCLAT1/LPCAT1/LPGAT1/MBOAT7/NCOA1/NCOA3/SIRT1/SOAT1/SRCAP/TAF1/ZDHHC18"
"efflux transmembrane transporter activity",0.283465449334952,"ABCC5/SLC26A6/SLC39A9/XPR1"
"mitogen-activated protein kinase kinase kinase binding",0.283465449334952,"MAP3K11/MAP4K2/STK38/TRIM8"
"K63-linked deubiquitinase activity",0.283465449334952,"OTUD5/PSMD14/STAMBP/USP9X"
"histone methyltransferase binding",0.283465449334952,"HSP90AB1/LCORL/PRDM1/RESF1"
"phosphatidylinositol-3,4-bisphosphate binding",0.29354954278,"AKT1/ARAP3/FCHSD2/GAB2/PLEKHA2/ZFYVE1"
"glutathione peroxidase activity",0.29354954278,"GPX3/GPX4/GSTP1/GSTZ1/MGST1"
"calcium-dependent protein serine/threonine kinase activity",0.29354954278,"MAPKAPK3/MKNK2/PKN2/PRKCB/PRKD2"
"G-protein beta/gamma-subunit complex binding",0.29354954278,"GNA13/GNAI2/GNAT2/PIK3R5/PLCB2"
"basal transcription machinery binding",0.29354954278,"AGO1/AGO2/BRD4/ERCC1/GTF2B/NCOA3/PCF11/RPRD1A/SCAF8/TAF1"
"basal RNA polymerase II transcription machinery binding",0.29354954278,"AGO1/AGO2/BRD4/ERCC1/GTF2B/NCOA3/PCF11/RPRD1A/SCAF8/TAF1"
"ATPase-coupled monoatomic cation transmembrane transporter activity",0.29354954278,"ATP13A3/ATP2A1/ATP2B1/ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2/ATP7A/ATP7B"
"protein serine/threonine kinase inhibitor activity",0.310811993174289,"AKT1/CDKN1B/HEXIM1/HSPB1/INKA2/PRKAG2/PRKAR1A"
"transcription coregulator binding",0.319033461503977,"BAIAP2/CREB3/CREBBP/CTBP2/CTCF/EHMT1/EP300/HDAC5/MED25/NEK6/PHF12/RXRA/SP1/SREBF1/STAT6/TRERF1"
"acetyltransferase activity",0.319033461503977,"BRD1/BRPF3/CREBBP/EP300/GTF2B/ING3/JADE1/KAT6A/KAT8/LPCAT1/NCOA1/NCOA3/SRCAP/TAF1"
"clathrin binding",0.319033461503977,"AP1M2/AP2A1/EPN1/EPN2/GPR107/LMBRD1/LRRK2/PICALM/SCLT1/SYT2/TOM1L2"
"protein self-association",0.319033461503977,"ADAM8/CRK/DYRK1A/LDB1/MYD88/NHERF1/NLRP1/PTK2B/TEC/TMEM43/ZFYVE27"
"P-type ion transporter activity",0.319033461503977,"ATP13A3/ATP2A1/ATP2B1/ATP7A/ATP7B"
"protein sequestering activity",0.319033461503977,"INSIG1/LAPTM5/SDCBP/SEC14L1/SPI1"
"P-type transmembrane transporter activity",0.319033461503977,"ATP13A3/ATP2A1/ATP2B1/ATP7A/ATP7B"
"neutral L-amino acid transmembrane transporter activity",0.319033461503977,"SERINC3/SERINC5/SFXN1/SLC25A13/SLC43A1/SLC43A2/SLC6A6/SLC7A11"
"tumor necrosis factor receptor activity",0.319033461503977,"TNFRSF14/TNFRSF1A/TNFRSF1B"
"calcium:sodium antiporter activity",0.319033461503977,"SLC24A1/SLC24A4/SLC8B1"
"eukaryotic initiation factor 4E binding",0.319033461503977,"DDX3X/EIF4EBP2/HHEX"
"RNA polymerase II CTD heptapeptide repeat kinase activity",0.319033461503977,"BRD4/DYRK1A/MAPK1"
"ubiquitin-like modifier activating enzyme activity",0.319033461503977,"ATG7/UBA1/UBA5"
"branched-chain amino acid transmembrane transporter activity",0.319033461503977,"SLC25A44/SLC43A1/SLC43A2"
"1-phosphatidylinositol-3-kinase activity",0.319033461503977,"PIK3C3/PIK3CD/PIK3CG"
"serine transmembrane transporter activity",0.319033461503977,"SERINC3/SERINC5/SFXN1"
"thioesterase binding",0.319033461503977,"CDC42/RAC1/TRAF3"
"clathrin heavy chain binding",0.319033461503977,"GPR107/LMBRD1/PICALM"
"inhibitory MHC class I receptor activity",0.319033461503977,"LILRA1/LILRA2/LILRB2"
"unmethylated CpG binding",0.319033461503977,"DNMT3A/KDM2A/MECP2"
"RNA polymerase II C-terminal domain binding",0.319033461503977,"BRD4/RPRD1A/SCAF8"
"histone H3K4 trimethyltransferase activity",0.319033461503977,"KMT2C/KMT2D/SETD1B"
"methyl-CpG binding",0.334706405909302,"DNMT1/LHX4/LRWD1/MECP2/TET3/ZCWPW1"
"S-adenosylmethionine-dependent methyltransferase activity",0.334706405909302,"ASH1L/ASMTL/CARM1/DNMT1/DNMT3A/EHMT1/EZH1/FBXO11/GNMT/JARID2/KMT2C/KMT2D/KMT5B/METTL22/METTL25/NSD1/NSUN4/PCMTD1/SETD1B/SETD2/SETDB1/SMS/SRM/VCPKMT"
"methyltransferase activity",0.335448341480855,"ASH1L/ASMTL/CARM1/DNMT1/DNMT3A/EHMT1/EZH1/FBXO11/GNMT/JARID2/KMT2C/KMT2D/KMT5B/METTL22/METTL25/NSD1/NSUN4/PCMTD1/PRDM1/PRDM10/SETD1B/SETD2/SETDB1/SMS/SRM/TYMS/VCPKMT"
"O-acyltransferase activity",0.342848661384683,"ABHD5/AGPAT4/DGAT2/GPAT3/LCLAT1/LPCAT1/LPGAT1/MBOAT7/SOAT1"
"DNA-directed DNA polymerase activity",0.346231904312531,"POLB/POLD3/POLE4/POLM/REV3L"
"transmembrane receptor protein tyrosine phosphatase activity",0.346231904312531,"PTPN6/PTPRC/PTPRE/PTPRN2"
"sulfuric ester hydrolase activity",0.346231904312531,"ARSA/ARSG/IDS/SULF2"
"transmembrane receptor protein phosphatase activity",0.346231904312531,"PTPN6/PTPRC/PTPRE/PTPRN2"
"transferase activity, transferring one-carbon groups",0.350379121879499,"ASH1L/ASMTL/CARM1/DNMT1/DNMT3A/EHMT1/EZH1/FBXO11/GNMT/JARID2/KMT2C/KMT2D/KMT5B/METTL22/METTL25/NSD1/NSUN4/PCMTD1/PRDM1/PRDM10/SETD1B/SETD2/SETDB1/SHMT1/SMS/SRM/TYMS/VCPKMT"
"SNARE binding",0.350398105317277,"DAPK1/EXOC3/LRRK2/PICALM/SEC24B/SNAP23/SNAP29/STX10/STX1B/STX4/STX6/STX7/SYT2/TNFAIP2/VAMP8"
"nucleocytoplasmic carrier activity",0.363514054929689,"KPNA2/KPNA4/KPNB1/NUP214/TMCO6/XPO6"
"phosphatidylinositol bisphosphate binding",0.36987403226439,"ADAP1/CHMP3/FCHO2/FLII/KCNJ1/KCNQ1/OSBPL2/PICALM/RAB35/SDCBP/SVIL/TIRAP/TPCN2/TTPAL/WIPI2"
"myosin phosphatase activity",0.36987403226439,"CDKN3/CPPED1/CTDSP2/DUSP16/DUSP6/PHLPP1/PPM1A/PPM1D/PPM1F/PPP6C/SSH2/UBLCP1"
"sulfur amino acid transmembrane transporter activity",0.36987403226439,"SLC25A13/SLC43A2/SLC7A11"
"ferric iron binding",0.36987403226439,"FTH1/FTL/RRM2"
"JUN kinase binding",0.36987403226439,"DUSP16/GSTP1/SPAG9"
"oxidoreductase activity, acting on CH or CH2 groups",0.36987403226439,"RRM1/RRM2/RRM2B"
"annealing activity",0.36987403226439,"DDX3X/FMR1/RECQL4"
"histone ubiquitin ligase activity",0.36987403226439,"HUWE1/PCGF5/UBR2"
"histone H3 kinase activity",0.36987403226439,"DYRK1A/PRKCB/RPS6KA5"
"mRNA 5'-UTR binding",0.36987403226439,"DDX3X/FMR1/MYH10/RSL1D1/SHMT1"
"R-SMAD binding",0.36987403226439,"MEN1/PPM1A/RGCC/SMAD2/TRIM33"
"dynein complex binding",0.36987403226439,"APC/BICD2/CENPF/FMR1/TPR"
"protein serine/threonine phosphatase activity",0.370073778903557,"CAMK2G/CDKN3/CPPED1/CTDSP2/DUSP16/DUSP6/MTMR14/PHLPP1/PPM1A/PPM1D/PPM1F/PPP6C/SSH2/UBLCP1"
"RNA polymerase binding",0.372708679634644,"AGO1/AGO2/BRD4/GTF2B/NCOA3/PCF11/PKN2/RPRD1A/SCAF8"
"adrenergic receptor binding",0.378184255262227,"ARRDC3/GRK2/NHERF1/RAPGEF2"
"inositol phosphate phosphatase activity",0.378184255262227,"INPP4A/INPP5A/INPP5D/INPP5K"
"phosphatidylinositol bisphosphate phosphatase activity",0.415154694030423,"INPP4A/INPP5D/INPP5K/MTM1/MTMR14"
"cysteine-type endopeptidase regulator activity involved in apoptotic process",0.420758270069738,"APAF1/CARD8/CTSS/NLRP1/NLRP12/RPS6KA1/ST20"
"Hsp90 protein binding",0.420758270069738,"BMAL1/ERN1/KPNB1/NR3C1/STIP1/TSC2/USP19"
