"Pathway","Adjusted_Pvalue","Genes"
"response to nerve growth factor",0.0729793744234405,"ACAP2/AKT1/BRAF/CBL/CRK/CSNK1D/RAB35/RAP1A/RAPGEF1/RAPGEF2"
"cerebral cortex development",0.0729793744234405,"CRK/FLNA/GSK3B/MBOAT7/MECP2/NCOA1/NDE1/NDEL1/NF1/NOTCH2NLB/PPP1R9B/PSEN1/SRGAP2/SYNE2/TACC1/TACC3/TRAPPC9/TUBA1A/WDR47/ZMIZ1"
"regulation of synapse structure or activity",0.073568741185883,"ABI3/ADAM10/AKT1/APP/ARHGAP33/BAIAP2/CAPRIN1/CDC42/CDKL5/CLN3/CNTNAP1/CRIPT/DCTN1/EPHB1/FCGR2B/GHRL/HSPA8/LHFPL4/LILRB2/LRRK2/MECP2/MEF2C/NEDD9/NF1/NLGN3/PLXNC1/PSEN1/PTK2B/RHOB/RPS6KA5/SEMA4D/SIPA1L1/SLC7A11/TUBA1A"
"microtubule-based transport",0.073568741185883,"AP3B1/AP3M1/AP3S2/APP/BICD2/BLOC1S4/CDC42/CLN3/COPG1/DNAH1/FUZ/FYCO1/HSPA8/HSPB1/IFT88/INTU/KATNIP/KIF13A/KIF4A/MECP2/NDE1/NDEL1/NHERF1/RAB21/RPGR/SPAST/SYNE2/TTC21A/TUBA1A/WDPCP"
"response to ischemia",0.0746683093146551,"CASP9/CSF1R/MAP2K3/MAP3K5/MEF2C/PANX2/PINK1/PPIF/PTK2B/RNLS/SQSTM1/TIGAR"
"vesicle fusion",0.0746683093146551,"AKT2/ANKFY1/CHMP1B/CHMP3/CLN3/IRAG2/PLEKHM1/RUBCNL/SNAP23/SNAP29/STX10/STX1B/STX4/STX6/STX7/VAMP8/VPS39/VPS41/VPS8"
"amine metabolic process",0.0746683093146551,"ABAT/AMD1/AOC1/AOC2/ATP7A/CLN3/GNAT2/IDO1/KYNU/MECP2/NAAA/OAZ2/PNKD/SLC7A11/SLC7A7/SMS/SRM/SULT1A1/SULT1A2"
"protein localization to chromosome",0.0746683093146551,"CCT3/CCT4/CTCF/GNL3L/H4C3/H4C9/IFFO1/JARID2/KNL1/LRWD1/NIPBL/PLK1/RAD21/RCC2/SETD2/SPI1/TRAPPC12/WAPL/WBP2"
"RNA localization",0.0769135684052787,"AHCTF1/ATXN2/BICD2/CASC3/CCT3/CCT4/FMR1/GLE1/HHEX/KPNB1/MX2/NUP153/NUP214/NUP50/NUP98/QKI/SARNP/SEC13/SENP2/SETD2/SMG7/TGFBR2/THOC5/TPR/UPF1/UPF2/WNK1/YY1"
"cellular response to ketone",0.0780835678786037,"ADAM15/AKT1/CASP9/CREB1/FECH/GNB1/GNG2/MSN/NCOA4/NR3C1/PTGER2/SGK1/SIRT1/SLC39A9/SP1/SPP1/TRERF1"
"myelination",0.0784906423302306,"AKT1/AKT2/CLDN5/CNTNAP1/CXCR4/DICER1/GALC/ITGAX/MBP/NAB1/NAB2/NCSTN/NF1/NRDC/QKI/SBF2/SERINC5/SKI/TNFRSF1B/TSPAN2/TYMP/ZNF24"
"ruffle organization",0.0790712445430008,"ABI3/CORO1C/CSF1R/DEF8/INPP5K/NDEL1/PIP5K1A/PLEKHM1/RAC1/RCC2/WDPCP"
"astrocyte differentiation",0.0792099635822204,"APP/C5AR1/CUL4B/GCM1/IL1B/KDM4A/KRAS/MAPK1/MECP2/NF1/NOTCH1/NR3C1/PSEN1/STAT3/TSPAN2"
"lymphocyte proliferation",0.080707038286396,"BID/CD180/CD46/DOCK2/DOCK8/ELF4/FCGR2B/FCRL3/GAPT/IDO1/IL1B/INPP5D/LILRB2/LIPA/LMBR1L/LYN/MARCHF7/MEF2C/MNDA/MSN/MYD88/NCSTN/PIK3CG/PLCL2/PRKAR1A/PTPN6/PTPRC/RASSF5/SASH3/SOS2/STAT5B/SYK/TGFBR2/TIRAP/TNFRSF14/TNFRSF1B/TNFRSF9/TYK2/WNT4/ZBTB7B"
"signal transduction in response to DNA damage",0.0807445221129974,"BID/CASP9/CDC5L/CDKN1B/CEP63/DYRK1A/DYRK3/FOXM1/FOXN3/FOXO4/GRB2/MARCHF7/MDM4/NOP53/PLK1/PMAIP1/PPM1D/PRKDC/RAD51/SDE2/SIRT1/TAOK1/TAOK3/THOC5/TIPIN/TRIM39/XPC"
"glial cell differentiation",0.0812850207847369,"AKT1/AKT2/APP/C5AR1/CNTNAP1/CSK/CSPG5/CUL4B/CXCR4/DICER1/GCM1/GPR157/IL1B/KDM4A/KRAS/LYN/MAPK1/MECP2/MMP24/MYD88/NAB1/NAB2/NCSTN/NF1/NOTCH1/NR3C1/PSEN1/SKI/STAT3/TNFRSF1B/TSPAN2/TUBA1A/VCAN/WDR1"
"protein-RNA complex organization",0.081616116539726,"ADAR/AGO1/AGO2/AGO3/AGO4/BOP1/CD2BP2/CELF1/CELF2/CRNKL1/DHX8/DICER1/DYRK3/EIF2D/HSP90AB1/ISY1/LSM4/NOP53/PRKDC/RAMACL/RPF2/SCAF11/SETX/SF1/SF3A1/SF3B1/SF3B4/SLU7/SRPK2/SRSF12/TFIP11/USP4/XAB2"
"microtubule cytoskeleton organization involved in mitosis",0.0821593987825053,"BIRC5/CCNB1/CENPH/CHMP1B/CHMP3/DCTN1/FLNA/INCENP/KIF23/KIF4A/KPNB1/MAD2L1/MECP2/NDE1/NDEL1/NEK6/PLK1/SETD2/SPAST/SPC25/STAG2/TACC1/TACC3/TPR"
"phagocytosis, engulfment",0.0821593987825053,"APPL2/ARHGAP25/BECN1/C3/CDC42/ELMO1/FCGR2B/PLCG2/RAC1/XKR8"
"granulocyte activation",0.0821593987825053,"CXCL6/FCGR2B/KMT2E/LILRA2/MYD88/PREX1/PTAFR/SPI1/STX4/SYK"
"regulation of bone remodeling",0.0821593987825053,"ADAM8/CSF1R/CSK/DEF8/INPP5D/NF1/PLEKHM1/SPP1/SYK/TMEM119"
"vesicle-mediated transport between endosomal compartments",0.0821593987825053,"BECN1/CHMP3/FLNA/MAPK1/MSN/PIK3C3/PIK3R4/RAB21/SORL1/WDR91"
"macrophage differentiation",0.0824223652235197,"APP/CASP8/CD4/CDC42/CSF1R/HCLS1/MYD88/NR3C1/RIPK1/SIRT1/SPI1/TSPAN2"
"lymphocyte chemotaxis",0.0824223652235197,"ADAM10/ADAM8/CCL2/CCL4/CXCL16/NEDD9/OXSR1/PIK3CD/PIK3CG/PTK2B/SLC8B1/WNK1"
"positive regulation of cysteine-type endopeptidase activity",0.0832170262708853,"APAF1/BID/CARD8/CASP8/CASP9/CLEC7A/DAP/DAPK1/DDX3X/FIS1/LAPTM5/MAP3K5/MEFV/NLRP1/NLRP12/PMAIP1/PPM1F/SIRT1/ST20/SYK"
"maternal placenta development",0.0832170262708853,"AKT1/ASH1L/EPOR/GHRL/PRDM1/SPP1/TPPP3/VDR"
"neutrophil mediated immunity",0.0832170262708853,"CXCL6/KMT2E/MYD88/PTAFR/SPI1/SYK/TREM1/WDR1"
"positive regulation of T cell migration",0.0832170262708853,"ADAM10/ADAM8/APP/DOCK8/ITGA4/OXSR1/TNFRSF14/WNK1"
"cellular response to radiation",0.0832170262708853,"AKT2/BMF/CASP9/CREBBP/CUL4B/EP300/ERCC1/GRB2/HYAL1/HYAL3/MME/N4BP1/NIPBL/NLRP1/POLD3/RAD51/RHOB/SDE2/SIRT1/SLC24A4/ST20/TAF1/TLK2/TP53INP1/XPC/YY1"
"regulation of protein localization to membrane",0.0832170262708853,"ABI3/ADAM10/AKT1/AKT2/CLN3/CRIPT/CSK/FIS1/INPP5K/LZTFL1/MAPK8/NUMB/PICALM/PPFIA1/PPP1R9B/RAMP3/RAP1A/RHOQ/SLC7A11/SQSTM1/STX4/STX7/TMBIM1/TNFAIP6/VAMP8/WNK1"
"regulation of canonical Wnt signaling pathway",0.0832170262708853,"APC/BMAL1/CCNY/CHD8/CSNK1D/CSNK1G2/DDX3X/EMD/FAM53B/FRMD8/FUZ/GSK3B/HHEX/JADE1/LMBR1L/LRRK1/LRRK2/MKS1/NHERF1/NOTCH1/NPHP4/OTUD5/PPM1A/PSEN1/SCYL2/SMURF2/STK4/SULF2/TBL1X/TBL1XR1/TCF7L2/TLE1/TLE4/USP34/WNK1"
"amino sugar metabolic process",0.0832170262708853,"ALDH1A1/CHIT1/CHST7/CTBS/DPAGT1/NAGK/NPL/OGA/ST3GAL1"
"lactation",0.0832170262708853,"ATP7A/ATP7B/CREB1/NCOA1/STAT5A/STAT5B/VDR/XBP1/ZBTB7B"
"2'-deoxyribonucleotide metabolic process",0.0832170262708853,"DTYMK/MBD4/NT5C2/RRM1/RRM2/RRM2B/SHMT1/TYMP/TYMS"
"neutrophil activation",0.0832170262708853,"CXCL6/FCGR2B/KMT2E/LILRA2/MYD88/PREX1/PTAFR/SPI1/SYK"
"positive regulation of phagocytosis",0.0833561357838843,"APPL2/C3/CAMK1D/CCL2/CFP/CLEC7A/DOCK2/FCGR2B/IL1B/PLCG2/PTPRC/SIRPA/SIRPB1"
"vesicle cytoskeletal trafficking",0.0833561357838843,"ACTN4/AP3B1/AP3M1/AP3S2/BLOC1S4/CLN3/FYCO1/KIF13A/MECP2/MYO1F/MYO5A/NDE1/NDEL1"
"termination of RNA polymerase II transcription",0.0833561357838843,"PCF11/SCAF8/SETX/WNK1/XRN2"
"negative regulation of myotube differentiation",0.0833561357838843,"CCN3/HDAC5/NOTCH1/TMEM119/XBP1"
"regulation of nucleobase-containing compound transport",0.0833561357838843,"NUP153/RIPK1/SETD2/TPR/WNK1"
"positive regulation of superoxide anion generation",0.0833561357838843,"CLEC7A/GNAI2/GSTP1/HVCN1/SYK"
"positive regulation of B cell differentiation",0.0833561357838843,"INPP5D/SPI1/STAT5B/SYK/XBP1"
"amyloid precursor protein metabolic process",0.0833561357838843,"ADAM10/AGO2/CLN3/DYRK1A/EFNA3/ITM2B/LYN/MIR101-1/NCSTN/NECAB1/PICALM/PSEN1/RTN2/SOAT1/SORL1/SP1"
"selective autophagy",0.0833561357838843,"ATG13/ATG2A/BECN1/GABARAPL1/HUWE1/PIK3C3/PINK1/RETREG2/RNF31/RNF41/SQSTM1/STING1/TIGAR/TSC2/UBA5/WIPI2"
"phosphatidylinositol-3-phosphate biosynthetic process",0.0834772707738017,"BECN1/INPP4A/PIK3C3/PIK3CD/PIK3CG/PIK3R4"
"protein localization to cell-cell junction",0.0834772707738017,"ARHGEF18/F11R/FLNA/JAK1/PAK2/PECAM1"
"response to ketone",0.0836311206414703,"ABHD2/ADAM15/AKT1/CASP9/CBL/CREB1/FECH/GNB1/GNG2/GPI/LIPA/MSN/NCOA1/NCOA2/NCOA4/NR3C1/PPP1R9B/PTAFR/PTGER2/PTPRC/SGK1/SIRT1/SLC39A9/SP1/SPP1/SREBF1/TRERF1/TYMS/WBP2"
"protein stabilization",0.0836567659686952,"ATF7IP/BAG1/CAMLG/CCNH/CCT3/CCT4/CEP63/CREB1/DVL3/EP300/FLNA/HSP90AB1/LAMP2/MARCHF7/MDM4/MIR101-1/NOP53/PINK1/POLR2E/RAB21/RASSF2/RPAP3/SEL1L/SMAD7/STK4/TAF1/TBL1X/TRIM39/USP19/USP9X"
"regulation of ossification",0.0837421248150653,"ATP2B1/BMP2K/BMP6/CHSY1/INTU/MAPK1/MEF2C/NBR1/NIPBL/NOTCH1/PHOSPHO1/PTK2B/RUNX2/RXRA/SETD2/SMAD7/TMEM119/VDR/WNT4"
"response to ethanol",0.0837421248150653,"ABAT/CASP8/CBL/CLDN5/DNMT3A/FECH/GRIN3A/MYD88/POLB/PRKCB/PSMD14/PTK2B/RGS2/SLC10A1/SLC23A2/SREBF1/TBXAS1/TP53INP1/TYMS"
"organelle membrane fusion",0.0837421248150653,"AKT2/ANKFY1/CHMP1B/CHMP3/CLN3/IRAG2/PLEKHM1/RUBCNL/SNAP23/SNAP29/STX10/STX1B/STX4/STX6/STX7/VAMP8/VPS39/VPS41/VPS8"
"regulation of peptidyl-serine phosphorylation",0.0837878656404527,"AKT1/ANGPT1/APP/ARAF/BRAF/DOCK7/HCLS1/HGF/HSP90AB1/INPP5K/NSD1/PAK1/PINK1/PPM1F/RAF1/RAMP3/RASSF2/RICTOR/SH2D3C/SMAD7/STK4"
"steroid hormone mediated signaling pathway",0.0837878656404527,"ABHD2/ARID1A/BMAL1/CALCOCO1/CARM1/DDX17/EGLN2/EP300/ESRRA/FKBP4/KMT2D/MAPK1/NCOA4/NR3C1/PAK1/RXRA/SIRT1/TRERF1/UBA5/WBP2/ZMIZ1"
"mast cell mediated immunity",0.0852533212244564,"ADGRE2/CBL/CHGA/GAB2/LYN/PIK3CD/PIK3CG/SNAP23/SYK/UNC13D/VAMP8"
"ensheathment of neurons",0.0861710065475541,"AKT1/AKT2/CLDN5/CNTNAP1/CXCR4/DICER1/GALC/ITGAX/MBP/NAB1/NAB2/NCSTN/NF1/NRDC/QKI/SBF2/SERINC5/SKI/TNFRSF1B/TSPAN2/TYMP/ZNF24"
"axon ensheathment",0.0861710065475541,"AKT1/AKT2/CLDN5/CNTNAP1/CXCR4/DICER1/GALC/ITGAX/MBP/NAB1/NAB2/NCSTN/NF1/NRDC/QKI/SBF2/SERINC5/SKI/TNFRSF1B/TSPAN2/TYMP/ZNF24"
"mitotic spindle organization",0.0867094235916221,"BIRC5/CCNB1/CENPH/CHMP1B/CHMP3/DCTN1/FLNA/INCENP/KIF23/KIF4A/KPNB1/MECP2/NEK6/PLK1/SPAST/SPC25/STAG2/TACC1/TACC3/TPR"
"positive regulation of endothelial cell migration",0.0867094235916221,"AKT1/ANGPT1/BCAS3/GPI/HMOX1/HSPB1/MAP2K3/MAP3K3/MIR101-1/PIK3CD/PIK3CG/PRKD2/PTK2B/RAC1/RHOB/RIN2/SIRT1/SP1/SPARC/STAT5A"
"positive regulation of lymphocyte differentiation",0.0867094235916221,"ADAM8/AP3B1/ARID1A/CD46/EGR3/INPP5D/ITPKB/LILRB2/NFKBID/PRKDC/PTPRC/SASH3/SMARCC1/SPI1/STAT5B/SYK/TGFBR2/XBP1/ZBTB7B/ZMIZ1"
"chemokine production",0.0877995920586833,"APP/CLEC7A/CSF1R/CXCL6/DDX3X/ERBIN/GSTP1/HMOX1/IL1B/IL6R/MBP/MEFV/MYD88/SIRPA/SYK/TIRAP/TREM1"
"regulation of actomyosin structure organization",0.0877995920586833,"ARAP1/ARHGEF18/BRAF/CDC42/F11R/GPR65/INPP5K/PAK1/PAK2/PPFIA1/PPM1F/PXN/RAC1/RGCC/WAS/WASF2/WNT4"
"double-strand break repair via nonhomologous end joining",0.0883370336080668,"CYREN/ERCC1/IFFO1/KDM2A/KMT5B/POLB/POLM/PRKDC/PSMD14/RIF1/SMCHD1/TFIP11"
"membrane invagination",0.0883370336080668,"APPL2/ARHGAP25/BECN1/C3/CDC42/ELMO1/FCGR2B/FCHO2/HGS/PLCG2/RAC1/XKR8"
"histone acetylation",0.089466593364043,"CREBBP/DDX21/EP300/MSL1/MSL2/NFYA/NFYC/PHF20/PHF20L1/SF3B1"
"intracellular steroid hormone receptor signaling pathway",0.089466593364043,"ARID1A/BMAL1/CALCOCO1/CARM1/DDX17/EGLN2/EP300/ESRRA/FKBP4/KMT2D/MAPK1/NCOA4/NR3C1/PAK1/SIRT1/TRERF1/UBA5/WBP2/ZMIZ1"
"endosome to lysosome transport",0.0901664405816725,"CHMP1B/CHMP3/KIF13A/LIPA/LYST/MGRN1/MTM1/RHOB/SCYL2/TPCN2/TSG101/VPS39/VPS41"
"cellular response to oxygen levels",0.0901999807467375,"ADAM8/AKT1/ATG7/ATP6V0D1/ATP6V1A/ATP7A/BNIP3L/CBL/CCNA2/CDKN1B/CPEB2/DNMT3A/EGLN2/HILPDA/HMOX1/MDM4/NOP53/NOTCH1/NPEPPS/PINK1/PMAIP1/RGCC/SIRT1/TIGAR/USP19"
"inositol phosphate biosynthetic process",0.0912951824409643,"IP6K1/IPMK/ITPKB/NTSR1/PLCG2/PTAFR/PTK2B"
"deoxyribonucleotide metabolic process",0.0920392201105142,"DTYMK/MBD4/NT5C2/RRM1/RRM2/RRM2B/SHMT1/TYMP/TYMS"
"deoxyribose phosphate metabolic process",0.0920392201105142,"DTYMK/MBD4/NT5C2/RRM1/RRM2/RRM2B/SHMT1/TYMP/TYMS"
"cytokinetic process",0.0920392201105142,"ANLN/ANXA11/CHMP1B/CHMP3/CNTROB/IQGAP1/IQGAP2/KIF20A/SPAST"
"regulation of inflammatory response",0.0920392201105142,"ADAM8/AKNA/AOAH/APP/AREL1/ASH1L/BRD4/C3/CCN3/CELF1/ELF4/EXTL3/FCGR2B/GGT1/GHRL/GPSM3/GSTP1/HCK/HGF/IDO1/IL16/IL1B/LRRK2/LYN/MACIR/MEFV/MMP8/MYD88/NEAT1/NINJ1/NLRP1/NLRP12/PDCD4/PIK3CG/PLCG2/PROC/PTPN6/PTPRC/RICTOR/RIPK1/SIGLEC10/SIRPA/STAT3/STAT5B/STING1/SYK/TNFAIP6/TNFRSF1A/TNFRSF1B/TNIP1/TRIM45/VAMP8"
"regulation of axonogenesis",0.0920392201105142,"ARHGAP4/BRAF/CDKL5/DIP2B/EIF4G2/GSK3B/IFRD1/MAP3K13/MARK2/NIN/NRDC/PAK1/PAK2/PLXNA2/PLXNB2/PLXNC1/PSEN1/SEMA3C/SEMA4D/SIPA1L1/SPP1/TIAM2/ZFYVE27"
"regulation of angiogenesis",0.0920392201105142,"AGO1/AGO2/BTG1/C3/C5AR1/CCM2/CLDN5/CXCR4/E2F2/EFNA3/EPN1/EPN2/FOXJ2/FOXO4/GAB1/GHRL/GLUL/HGS/HHEX/HMOX1/HSPB1/HYAL1/IL1B/ITGA5/ITGAX/JAK1/MECP2/NF1/NINJ1/PDE3B/PIK3CD/PIK3CG/PRKCB/PRKD2/PTK2B/RGCC/RHOB/SIRT1/SP1/SPARC/STAT3/TGFBR2/WNK1/XBP1"
"negative regulation of actin filament bundle assembly",0.0920392201105142,"ARAP1/ARHGEF18/F11R/INPP5K/PAK2/PPFIA1/WAS/WASF2"
"negative regulation of exocytosis",0.0920392201105142,"BRAF/FCGR2B/FMR1/GNAI2/NOTCH1/RAP1A/RAP1BL/SPI1"
"positive regulation of response to endoplasmic reticulum stress",0.0920392201105142,"ATF6/BCL2L11/ERN1/FCGR2B/PMAIP1/SERINC3/SIRT1/XBP1"
"NK T cell differentiation",0.0920392201105142,"AP3B1/PRDM1/TGFBR2/ZBTB7B"
"Toll signaling pathway",0.0920392201105142,"MYD88/NLRP12/PELI2/TRAF3"
"regulation of Schwann cell proliferation",0.0920392201105142,"CERS2/DICER1/NF1/SKI"
"Schwann cell proliferation",0.0920392201105142,"CERS2/DICER1/NF1/SKI"
"membrane disassembly",0.0920392201105142,"DCTN1/NEK6/PLK1/PRKCB"
"interleukin-15-mediated signaling pathway",0.0920392201105142,"CD4/JAK1/STAT3/STAT5A"
"hormone catabolic process",0.0920392201105142,"ECE1/HSD17B11/MME/SPP1"
"regulation of gamma-delta T cell activation",0.0920392201105142,"EGR3/PTPRC/STAT5B/SYK"
"mitotic spindle midzone assembly",0.0920392201105142,"BIRC5/INCENP/KIF23/KIF4A"
"response to interleukin-2",0.0920392201105142,"JAK1/STAT3/STAT5A/STAT5B"
"cellular response to interleukin-15",0.0920392201105142,"CD4/JAK1/STAT3/STAT5A"
"caveolin-mediated endocytosis",0.0920392201105142,"CLN3/MAPK1/PACSIN2/UNC119"
"positive regulation of steroid hormone secretion",0.0920392201105142,"BMP6/GHRL/RETN/SPP1"
"production of molecular mediator involved in inflammatory response",0.0924850396599715,"APPL2/CLEC7A/EXTL3/GPSM3/LIPA/LYN/MACIR/MEFV/MYD88/PBXIP1/PDCD4/SIRPA/SNAP23/STAT3/SYK/TLR6/VAMP8"
"DNA recombination",0.0930421253676967,"ACTR2/CDC7/CYREN/EPC1/ERCC1/FAN1/FUS/H1-3/HMGB3/ING3/INO80C/KMT5B/KPNA2/LIG3/MBTD1/MSH6/NABP1/NIPBL/NSMCE4A/POLB/POLM/PRKDC/PSMD14/PTPRC/RAD21/RAD51/RECQL4/REV3L/RIF1/RNF169/SETD2/SETX/SMCHD1/STAT6/TEP1/THAP9/TOP2A/TOP3A/UBR2/WAS/WDR48/YY1/ZCWPW1"
"signal transduction by p53 class mediator",0.0934179083401494,"AKT1/BOP1/CDKN1B/DYRK1A/DYRK3/E2F2/EP300/FOXM1/HAPSTR1/HEXIM1/HNRNPK/KAT6A/MARCHF7/MDM4/NOP53/PMAIP1/PPM1D/RFFL/RPF2/RRM2B/SGK1/SIRT1/TAF1/TOPORS/TRIM24"
"tissue remodeling",0.0939402957589469,"ADAM8/ATP7A/CSF1R/CSK/CST3/DEF8/DOCK5/EXT1/FLNA/GNAT2/INPP5D/LIPA/LRRK1/MEF2C/NF1/NOTCH2/PLEKHM1/PTK2B/RAB3D/RASSF2/SEMA3C/SPP1/SYK/TMBIM1/TMEM119/VDR"
"positive regulation of cytoskeleton organization",0.0939402957589469,"ARPC2/BAIAP2/BRAF/CDC42/CDKN1B/CLIP1/DCTN1/FCHSD2/FLNA/GPR65/GRB2/HCK/KATNBL1/MECP2/PAK1/PPM1F/PTK2B/PXN/RAC1/RGCC/RICTOR/SPAG5/SPAST/WASF2/WDR1/WNT4"
"coagulation",0.0939402957589469,"AP3B1/BLOC1S4/ENPP4/ENTPD1/F11R/F13A1/F2RL2/FLNA/GNA13/GP9/HPSE/HSPB1/ITPK1/LYN/MPIG6B/PIK3CG/PLAUR/PLCG2/PROC/PSEN1/PTPN6/SH2B3/SLC7A11/SYK/TEC/TLN1/TUBB1/USF1/VAV1/VWF/WAS"
"retrograde transport, endosome to Golgi",0.0941686564064604,"ANKFY1/ARFIP1/BLTP3B/DCTN1/DENND5A/EVI5/HEATR5A/LRRK2/PLEKHA3/RCSD1/SNX6/SPAG9/STX10/STX6/TBC1D14/TBC1D17"
"phosphatidylinositol phosphate biosynthetic process",0.0950815826354073,"BECN1/INPP4A/IP6K1/ITPKB/PI4KB/PIK3C3/PIK3CD/PIK3CG/PIK3R4/PIP5K1A/PIP5K1C/SLA2"
"biological process involved in symbiotic interaction",0.0959272451043851,"AKT1/ANPEP/BECN1/CBL/CCL4/CD4/CD46/CDC42/CHMP1B/CHMP3/CSF1R/CXCL6/CXCR4/EP300/F11R/FMR1/GRK2/HSP90AB1/HSPA8/IGF2R/INPP5K/ITGA5/ITGB7/MYD88/NUP153/PIK3C3/SLC10A1/SP1/THOC5/TNFRSF14/TPCN2/TREM1/TRIM11/TRIM8/TSG101/VAMP8/VPS37B/WWP2/XPR1/ZBED1/ZFYVE1"
"negative regulation of TOR signaling",0.0962996361785849,"BMAL1/CASTOR2/MTM1/NUAK2/PRKACA/RPS6KA1/SEC13/SESN3/SIRT1/TMEM127/TSC2/UBE2W/UBR2"
"cellular extravasation",0.0962996361785849,"ADAM8/CCL2/CRK/EXT1/F11R/ITGA4/ITGB7/JAML/PECAM1/PIK3CD/PIK3CG/PTAFR/SIRPA"
"organelle fusion",0.0963036943771947,"AKT2/ANKFY1/CHMP1B/CHMP3/CLN3/FIS1/HUWE1/IRAG2/MFN1/MTCH2/PLEKHM1/RUBCNL/SNAP23/SNAP29/STX10/STX1B/STX4/STX6/STX7/VAMP8/VPS39/VPS41/VPS8"
"regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.0966781502018323,"ADAM8/ANGPT1/BECN1/CASS4/CBL/CSF1R/EXTL3/HCLS1/HGF/HPSE/HSP90AB1/INPP5K/MTM1/NHERF1/NOP53/OSBPL8/PHLPP1/PIK3CD/PIK3CG/PIK3R5/PINK1/PTPN6/RAMP3/RCN3/RICTOR/RNF41/SEMA4D/SESN3/SH2B3/SIRT1/STAMBP/TCF7L2/TSC2"
"pulmonary valve development",0.0966781502018323,"HEY1/NOTCH1/NOTCH2/SMAD2/TNFRSF1A/TNFRSF1B"
"peptide catabolic process",0.0966781502018323,"ANPEP/CPQ/DPEP2/ECE1/MME/NPEPPS"
"negative regulation of muscle contraction",0.0966781502018323,"DOCK4/DOCK5/GRK2/GUCY1A1/PIK3CG/RGS2"
"regulation of B cell receptor signaling pathway",0.0966781502018323,"FCGR2B/FCRL3/LYN/NFAM1/PLCL2/PRKCB"
"viral transcription",0.0969404318582487,"CCL4/EP300/GTF2B/HEXIM1/INPP5K/RSF1/SP1/TRIM11/TRIM8/USF1"
"regulation of establishment of protein localization to mitochondrion",0.0969404318582487,"ATG13/BNIP3L/HUWE1/LRRK2/MAPK8/NPEPPS/PINK1/RNF31/SREBF1/UBE2D3"
"peptidyl-tyrosine phosphorylation",0.097906302573094,"AATK/ABI1/ANGPT1/APP/BMP6/CASS4/CBL/CD4/CSF1R/DYRK1A/HCK/HCLS1/HGF/IL6R/ITGA5/JAK1/LRRK1/LYN/NEDD9/PAK2/PECAM1/PLCG2/PPP2R5B/PTK2B/PTPN6/PTPRC/RICTOR/SEMA4D/SNX6/SYK/TNFRSF14/TNFRSF1A/TNK2/TSG101/UNC119/ZNF592"
"response to acid chemical",0.0981415922079982,"ATP7A/BAIAP2/CASTOR2/CDKN1B/COL18A1/CPEB3/CUL3/DNMT1/DNMT3A/EP300/KLHL22/LAMTOR4/LYN/MYD88/PPP1R9B/SESN3/SIPA1/TUBA1A/UBR2/XBP1/ZEB1"
"positive regulation of angiogenesis",0.0981627605178664,"AGO2/BTG1/C3/C5AR1/CXCR4/GAB1/GHRL/HMOX1/HSPB1/HYAL1/IL1B/ITGA5/ITGAX/JAK1/NINJ1/PIK3CD/PRKCB/PRKD2/PTK2B/RHOB/SIRT1/SP1/STAT3/TGFBR2/WNK1/XBP1"
"positive regulation of vasculature development",0.0981627605178664,"AGO2/BTG1/C3/C5AR1/CXCR4/GAB1/GHRL/HMOX1/HSPB1/HYAL1/IL1B/ITGA5/ITGAX/JAK1/NINJ1/PIK3CD/PRKCB/PRKD2/PTK2B/RHOB/SIRT1/SP1/STAT3/TGFBR2/WNK1/XBP1"
"regulation of lymphocyte differentiation",0.098329798946105,"ADAM8/AP3B1/ARID1A/BRAF/CD46/EGR3/FCRL3/INPP5D/ITPKB/LILRB2/NFAM1/NFKBID/PRDM1/PRKDC/PTPN6/PTPRC/RNF41/SASH3/SMAD7/SMARCC1/SOS2/SPI1/STAT5B/SYK/TGFBR2/XBP1/ZBTB7B/ZEB1/ZMIZ1"
"regulation of epithelial cell migration",0.0992745884066838,"AKT1/ANGPT1/BCAS3/CORO1C/DOCK5/GLIPR2/GLUL/GPI/HDAC5/HMOX1/HSPB1/HYAL1/IQSEC1/MACIR/MAP2K3/MAP3K3/MAP4K4/MECP2/MEF2C/MIR101-1/NF1/NOTCH1/PIK3CD/PIK3CG/PLCG2/PPM1F/PRCP/PRKD2/PTK2B/RAC1/RGCC/RHOB/RIN2/SIRT1/SP1/SPARC/STAT5A/TGFBR2"
"morphogenesis of an endothelium",0.0992745884066838,"CCM2/CXCR4/ITGAX/PRKD2/RHOB"
"kinetochore assembly",0.0992745884066838,"CENPF/CENPH/CENPW/SENP6/TRAPPC12"
"negative regulation of glial cell proliferation",0.0992745884066838,"CERS2/DICER1/NF1/NOTCH1/SKI"
"endothelial tube morphogenesis",0.0992745884066838,"CCM2/CXCR4/ITGAX/PRKD2/RHOB"
"regulation of NMDA receptor activity",0.0992745884066838,"APP/CCL2/DAPK1/MEF2C/PTK2B"
