"Pathway","Adjusted_Pvalue","Genes"
"GTPase activity",0.98322514948312,"ABCE1/ARL2/ARL6/ATL3/EEFSEC/EFL1/GFM1/GIMAP7/GNA14/GPN1/GPN3/HRAS/IFT22/MMAA/MMUT/RAB10/RAB19/RAB23/RAB28/RAB33A/RAB6A/RABL3/RALA/RAP1GAP/RHOF/RRAGA/TMEM250/TUBB4A"
"phosphotransferase activity, for other substituted phosphate groups",0.98322514948312,"AASDHPPT/DPAGT1/PIGN"
"helicase activity",0.98322514948312,"BLM/DDX1/DDX28/DHX32/HELQ/HFM1/HLTF/MCM3/MCM6/MTREX/NAV2/RFC4/RUVBL2/SMARCAL1"
"chemokine binding",0.98322514948312,"ACKR3/CCR7/CXCR3/CXCR6"
"RNA polymerase III general transcription initiation factor activity",0.98322514948312,"SNAPC3/SNAPC5"
"aldose reductase (NADPH) activity",0.98322514948312,"AKR1B1/AKR7A2"
"GTPase inhibitor activity",0.98322514948312,"GPS1/PDE6D"
"UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity",0.98322514948312,"B3GALT2/B3GALT4"
"carbon-nitrogen lyase activity",0.98322514948312,"CHAC2/GGACT"
"histone H4K12 acetyltransferase activity",0.98322514948312,"HAT1/MEAF6"
"histone H3 kinase activity",0.98322514948312,"AURKA/VRK1"
"transferrin receptor binding",0.98322514948312,"NICOL1/SNX4"
"alpha-tubulin binding",0.999999999999986,"FNTA/FYN/HSPH1/LRRC61/RACGAP1"
"heat shock protein binding",0.999999999999986,"BAG2/CAMKMT/CDC37L1/DNAJA3/DNAJC9/EEF1AKMT3/FAF1/HIKESHI/METTL18/METTL23/STIP1/STUB1"
"fibroblast growth factor binding",0.999999999999986,"API5/FGFR2/SCN5A"
"catalytic activity, acting on a glycoprotein",0.999999999999986,"B3GALT6/MGAT2/MGAT5B"
"ubiquitin protein ligase binding",0.999999999999986,"ABCB1/AURKA/BAG2/CACYBP/CUL1/ERBB3/FAF1/HLTF/ISG15/LAPTM4B/NEDD8/PRKACB/PSMD1/PTPN22/RALA/RBX1/RNF34/RPA2/RRAGA/SCAMP3/SCN5A/STUB1/TRAF2/TRIM37/UBE2T"
"carboxy-lyase activity",0.999999999999986,"FAHD1/GOT1/ME1/UMPS"
"gamma-tubulin binding",0.999999999999986,"CEP70/DIXDC1/NEDD1/RACGAP1"
"translation factor activity, RNA binding",0.999999999999986,"EEFSEC/EFL1/EIF2B2/EIF2B3/EIF2S1/EIF5A2/GFM1/MRPL58"
"5'-nucleotidase activity",0.999999999999986,"NT5C3B/NT5E"
"calcium channel inhibitor activity",0.999999999999986,"FKBP1B/MCUB"
"G protein-coupled purinergic nucleotide receptor activity",0.999999999999986,"GPR171/P2RY14"
"histone H3K36 methyltransferase activity",0.999999999999986,"SETMAR/SMYD3"
"all-trans-retinol dehydrogenase (NADP+) activity",0.999999999999986,"AKR1B1/RDH14"
"protein binding involved in heterotypic cell-cell adhesion",0.999999999999986,"CXADR/DSP"
"monoatomic cation:bicarbonate symporter activity",0.999999999999986,"SLC39A14/SLC39A8"
"histone chaperone activity",0.999999999999986,"APLF/ASF1A"
"oxidoreductase activity, acting on the CH-CH group of donors",0.999999999999986,"ACADM/ACADS/BDH2/DHCR7/SDHD/TECR"
"proton transmembrane transporter activity",0.999999999999986,"ATP5ME/ATP5PF/ATP5PO/ATP6V1F/ATP6V1H/MTCO2P12/NDUFA8/NDUFA9/NDUFB5/NDUFB7/NDUFC1/NDUFC2/SLC25A12/SLC30A5/SLC4A11/UQCR10"
"lipase activator activity",0.999999999999986,"CCL8/FYN/HRAS"
"DNA damage sensor activity",0.999999999999986,"MSH2/RAD51B/RAD51C"
"palmitoyltransferase activity",0.999999999999986,"CPT2/ZDHHC12/ZDHHC16/ZDHHC4"
"phosphotransferase activity, phosphate group as acceptor",0.999999999999986,"AK6/AK7/AK9/NME3"
"ribonucleoprotein complex binding",0.999999999999986,"ABCE1/EEFSEC/EFL1/EIF2S1/EIF5A2/ERI1/GEMIN5/IFRD2/NDUFAB1/PELO/PRMT5/TMCO1/TMEM147/TTC5/UNG"
"translation regulator activity, nucleic acid binding",0.999999999999986,"EEFSEC/EFL1/EIF2B2/EIF2B3/EIF2S1/EIF5A2/GFM1/MIF4GD/MRPL58/ZNF540"
"zinc ion transmembrane transporter activity",0.999999999999986,"SLC30A5/SLC39A14/SLC39A8"
"structural constituent of nuclear pore",0.999999999999986,"NDC1/NUP35/NUP62CL"
"fatty acyl-CoA hydrolase activity",0.999999999999986,"ABCD3/ACAA2/HIBCH"
"L-glutamate transmembrane transporter activity",0.999999999999986,"SLC1A1/SLC25A12"
"ATP transmembrane transporter activity",0.999999999999986,"SLC25A17/SLC25A23"
"metalloendopeptidase inhibitor activity",0.999999999999986,"RECK/TIMP3"
"mismatched DNA binding",0.999999999999986,"MSH2/PCNA"
"protein tag activity",0.999999999999986,"ISG15/NEDD8"
"S100 protein binding",0.999999999999986,"CACYBP/EZR"
"Arp2/3 complex binding",0.999999999999986,"DNAI3/NCKIPSD"
"molecular tag activity",0.999999999999986,"ISG15/NEDD8"
"cardiolipin binding",0.999999999999986,"PLEKHN1/UQCC3"
"coreceptor activity",0.999999999999986,"ACKR3/CD8A/CD8B/CXCR6/IL17RC/RECK"
"transferase activity, transferring alkyl or aryl (other than methyl) groups",0.999999999999986,"FDFT1/FNTA/GGPS1/MGST3/SRM/TSR3"
"pentosyltransferase activity",0.999999999999986,"POGLUT2/PPAT/RXYLT1/SIRT4/UMPS"
"SNAP receptor activity",0.999999999999986,"BET1/GOSR2/SEC22A/SNAP47"
"protein carrier chaperone",0.999999999999986,"APLF/ASF1A/EMC6/MTCH2"
"ubiquitin-like protein ligase binding",0.999999999999986,"ABCB1/AURKA/BAG2/CACYBP/CUL1/ERBB3/FAF1/HLTF/ISG15/LAPTM4B/NEDD8/PRKACB/PSMD1/PTPN22/RALA/RBX1/RNF34/RPA2/RRAGA/SCAMP3/SCN5A/STUB1/TLR3/TRAF2/TRIM37/UBE2T"
"acyl-CoA hydrolase activity",0.999999999999986,"ABCD3/ACAA2/HIBCH"
"protein-cysteine S-palmitoyltransferase activity",0.999999999999986,"ZDHHC12/ZDHHC16/ZDHHC4"
"protein-cysteine S-acyltransferase activity",0.999999999999986,"ZDHHC12/ZDHHC16/ZDHHC4"
"cullin family protein binding",0.999999999999986,"ANAPC11/KCTD6/RBX1"
"RNA polymerase II general transcription initiation factor activity",0.999999999999986,"CCNH/GTF2E1/GTF2E2/SNAPC5/TAF9B"
"adenyl-nucleotide exchange factor activity",0.999999999999986,"BAG2/HSPH1"
"G protein-coupled photoreceptor activity",0.999999999999986,"ELOVL4/OPN3"
"nucleotidase activity",0.999999999999986,"NT5C3B/NT5E"
"FMN binding",0.999999999999986,"PNPO/TYW1B"
"C4-dicarboxylate transmembrane transporter activity",0.999999999999986,"SLC1A1/SLC25A12"
"beta-1,3-galactosyltransferase activity",0.999999999999986,"B3GALT2/B3GALT4"
"protein-containing complex destabilizing activity",0.999999999999986,"FIGNL2/NSF"
"iron ion binding",0.999999999999986,"ABCE1/ALKBH1/CYP2J2/CYP51A1/DOHH/ETHE1/FTO/HBA2/ISCA2/MSMO1/NFU1/OGFOD1/RIOX1"
"hydrolase activity, hydrolyzing N-glycosyl compounds",0.999999999999986,"DNPH1/MPG/PCNA/UNG"
"ADP binding",0.999999999999986,"ME1/MSH2/MYO6/RUVBL2"
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",0.999999999999986,"APOBEC3C/APOBEC3F/APOBEC3G"
"alcohol dehydrogenase [NAD(P)+] activity",0.999999999999986,"AKR1B1/AKR7A2/CBR1/CBR3/RDH14"
"general transcription initiation factor activity",0.999999999999986,"CCNH/GTF2E1/GTF2E2/SNAPC3/SNAPC5/TAF9B"
"demethylase activity",0.999999999999986,"ALKBH1/CYP51A1/FTO/RIOX1"
"insulin-like growth factor receptor binding",0.999999999999986,"SOCS1/YWHAH"
"long-chain fatty acid transmembrane transporter activity",0.999999999999986,"ABCD3/SLC27A2"
"oxysterol binding",0.999999999999986,"GAS1/TMEM199"
"efflux transmembrane transporter activity",0.999999999999986,"ABCB1/SLC30A5"
"bioactive lipid receptor activity",0.999999999999986,"S1PR1/S1PR4"
"protein tyrosine/serine/threonine phosphatase activity",0.999999999999986,"DUSP10/DUSP14/DUSP2"
"oxidoreductase activity, acting on the CH-NH group of donors",0.999999999999986,"IL4I1/PYCR3/QDPR"
"ephrin receptor binding",0.999999999999986,"EFNA1/FYN/NCK1"
"nuclear thyroid hormone receptor binding",0.999999999999986,"GTF2H1/MED16/OASL"
"cell-cell adhesion mediator activity",0.999999999999986,"CNN3/CXADR/DSP/NFASC/RAB10"
"ubiquitin-like protein transferase activity",0.999999999999986,"AKTIP/ANAPC11/ATG5/CDC23/CNOT4/FBXL14/FBXO21/FBXO22/FBXO4/HLTF/LNX2/MED27/MED7/MED8/MKRN2/OBI1/PEX10/PEX12/PJA1/RBX1/RNF14/RNF2/RNF34/RNF5/STUB1/TNFAIP1/TRAF2/TRIM32/TRIM37/TRIM4/TRIM47/TRIM68/UBE2T/UBL4A/UBR7/WDR24/ZNRF1"
"ligase activity, forming carbon-sulfur bonds",0.999999999999986,"AASDH/MOCS3/SLC27A2/SUCLA2"
"sodium channel regulator activity",0.999999999999986,"PCSK9/RANGRF/SNTA1/YWHAH"
"dioxygenase activity",0.999999999999986,"ALKBH1/ALKBH7/ASPHD2/ETHE1/FTO/JMJD4/OGFOD1/RIOX1"
"UDP-galactosyltransferase activity",0.999999999999986,"B3GALT2/B3GALT4/B3GALT6"
"photoreceptor activity",0.999999999999986,"ELOVL4/OPN3"
"myosin V binding",0.999999999999986,"RAB10/RAB6A"
"membrane insertase activity",0.999999999999986,"EMC6/MTCH2"
"NAD+ binding",0.999999999999986,"EHHADH/SIRT4"
"histone acetyltransferase activity",0.999999999999986,"ATF2/HAT1/MEAF6/TADA2A"
"N-acetyltransferase activity",0.999999999999986,"ATF2/HAT1/MEAF6/NAGS/TADA2A/TMEM68"
"protein-folding chaperone binding",0.999999999999986,"BAG2/CDC37L1/DNAJA3/DNAJC9/HIKESHI/SLC25A17/SOD1/STUB1/TBCD/TSACC/UBL4A"
"transition metal ion transmembrane transporter activity",0.999999999999986,"SLC30A5/SLC31A2/SLC39A14/SLC39A8"
"cell adhesion mediator activity",0.999999999999986,"CNN3/CXADR/DSP/NFASC/RAB10/VCAM1"
"5'-3' exonuclease activity",0.999999999999986,"CPSF3/DCLRE1A"
"acidic amino acid transmembrane transporter activity",0.999999999999986,"SLC1A1/SLC25A12"
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",0.999999999999986,"PYCR3/QDPR"
"racemase and epimerase activity",0.999999999999986,"NAXE/RPE"
"ribosomal small subunit binding",0.999999999999986,"ABCE1/UNG"
"proteasome binding",0.999999999999986,"PSMD14/UCHL5"
"cadherin binding involved in cell-cell adhesion",0.999999999999986,"CNN3/RAB10"
"acid-thiol ligase activity",0.999999999999986,"AASDH/SLC27A2/SUCLA2"
"transmembrane transporter binding",0.999999999999986,"BAG2/FKBP1B/FYN/PSMD10/RANGRF/SCN5A/SNTA1/SRI/STAC/YWHAH/YWHAQ"
"ion channel inhibitor activity",0.999999999999986,"FKBP1B/MCUB/PCSK9/STOM"
"acetylglucosaminyltransferase activity",0.999999999999986,"B3GLCT/B4GAT1/MGAT2/MGAT5B"
"thiolester hydrolase activity",0.999999999999986,"ABCD3/ABHD10/ACAA2/HIBCH"
"cytokine receptor activity",0.999999999999986,"ACKR3/CCR7/CXCR3/CXCR6/IL17RC/IL21R/IL9R/LIFR"
"ubiquitin-protein transferase activity",0.999999999999986,"ANAPC11/CDC23/CNOT4/FBXL14/FBXO21/FBXO22/FBXO4/HLTF/LNX2/MED27/MED7/MED8/MKRN2/OBI1/PEX10/PEX12/PJA1/RBX1/RNF14/RNF2/RNF34/RNF5/STUB1/TNFAIP1/TRAF2/TRIM32/TRIM37/TRIM4/TRIM47/TRIM68/UBE2T/UBR7/WDR24/ZNRF1"
"protein disulfide isomerase activity",0.999999999999986,"PIGK/TMX1"
"purine ribonucleotide transmembrane transporter activity",0.999999999999986,"SLC25A17/SLC25A23"
"fatty acid transmembrane transporter activity",0.999999999999986,"ABCD3/SLC27A2"
"intramolecular oxidoreductase activity, transposing S-S bonds",0.999999999999986,"PIGK/TMX1"
"ankyrin binding",0.999999999999986,"KCTD6/SCN5A"
"histone H3K4 methyltransferase activity",0.999999999999986,"SETMAR/SMYD3"
"sphingolipid transporter activity",0.999999999999986,"ABCB1/CPTP"
"primary active transmembrane transporter activity",0.999999999999986,"ABCB1/ABCD3/ATP13A2/ATP6V1F/ATP6V1H/MTCO2P12/NDUFA8/NDUFA9/NDUFB5/NDUFB7/NDUFC1/NDUFC2/UQCR10"
"channel inhibitor activity",0.999999999999986,"FKBP1B/MCUB/PCSK9/STOM"
"galactosyltransferase activity",0.999999999999986,"B3GALT2/B3GALT4/B3GALT6"
"bicarbonate transmembrane transporter activity",0.999999999999986,"SLC39A14/SLC39A8/SLC4A11"
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",0.999999999999986,"BDH2/DHCR7/TECR"
"nucleocytoplasmic carrier activity",0.999999999999986,"CSE1L/HIKESHI/IPO11"
"immune receptor activity",0.999999999999986,"ACKR3/CCR7/CD200R1/CXCR3/CXCR6/IL17RC/IL21R/IL9R/KIR3DL1/KLRC2/KLRK1/LIFR"
"aminoacyltransferase activity",0.999999999999986,"AKTIP/ANAPC11/ATG5/CDC23/CNOT4/FBXL14/FBXO21/FBXO22/FBXO4/HLTF/LNX2/MED27/MED7/MED8/MKRN2/OBI1/PEX10/PEX12/PJA1/RBX1/RNF14/RNF2/RNF34/RNF5/STUB1/TNFAIP1/TRAF2/TRIM32/TRIM37/TRIM4/TRIM47/TRIM68/UBE2T/UBL4A/UBR7/WDR24/ZNRF1"
"peptide-lysine-N-acetyltransferase activity",0.999999999999986,"ATF2/HAT1/MEAF6/TADA2A"
"chromatin-protein adaptor activity",0.999999999999986,"H2AX/MALAT1/THAP7/ZZZ3"
"transporter inhibitor activity",0.999999999999986,"FKBP1B/MCUB/PCSK9/STOM"
"deaminase activity",0.999999999999986,"APOBEC3C/APOBEC3F/APOBEC3G"
"purinergic nucleotide receptor activity",0.999999999999986,"GPR171/P2RY14"
"nucleotide receptor activity",0.999999999999986,"GPR171/P2RY14"
"GTP-dependent protein binding",0.999999999999986,"HPS6/PARD6A"
"nuclear import signal receptor activity",0.999999999999986,"HIKESHI/IPO11"
"2-oxoglutarate-dependent dioxygenase activity",0.999999999999986,"ALKBH1/FTO/JMJD4/OGFOD1/RIOX1"
"cyclin binding",0.999999999999986,"CDK4/KLHDC9/TNFAIP1"
"myosin binding",0.999999999999986,"GCSAM/RAB10/RAB6A/RALA/TRIM32/VEZT"
"1-acylglycerol-3-phosphate O-acyltransferase activity",0.999999999999986,"AGPAT5/LCLAT1"
"death receptor binding",0.999999999999986,"FADD/FASLG"
"DNA polymerase binding",0.999999999999986,"ACD/PCNA"
"cargo adaptor activity",0.999999999999986,"AP1M1/GOLPH3L"
"signal sequence binding",0.999999999999986,"BABAM2/KDELR2/PEX7/TIMM22"
"enzyme-substrate adaptor activity",0.999999999999986,"FBXO4/FBXO45/GFI1/HPF1/KBTBD3/KEAP1/KLHL23/KLHL7/SPSB2/SPSB3"
"transcription corepressor binding",0.999999999999986,"EED/FAM89B/THAP7/USP11"
"G-protein beta/gamma-subunit complex binding",0.999999999999986,"CETN3/GNA14"
"lysophosphatidic acid acyltransferase activity",0.999999999999986,"AGPAT5/LCLAT1"
"lysophospholipid acyltransferase activity",0.999999999999986,"AGPAT5/LCLAT1"
"excitatory extracellular ligand-gated monoatomic ion channel activity",0.999999999999986,"CHRNA5/CHRNA6/CHRNB1"
"phosphatase inhibitor activity",0.999999999999986,"PPP1R14B/PPP1R2P1/PPP1R35/STYX"
"SNARE binding",0.999999999999986,"ANKRD27/GOSR2/NBAS/NSF/SNAP47/SNAPIN/TMED10/VPS50"
"N-acyltransferase activity",0.999999999999986,"ATF2/HAT1/LIPT1/MEAF6/NAGS/TADA2A/TMEM68"
"adenine nucleotide transmembrane transporter activity",0.999999999999986,"SLC25A17/SLC25A23"
"glutathione peroxidase activity",0.999999999999986,"GPX7/MGST3"
"G-protein beta-subunit binding",0.999999999999986,"F2R/GNG4"
"lysine-acetylated histone binding",0.999999999999986,"THAP7/ZZZ3"
"peptide N-acetyltransferase activity",0.999999999999986,"ATF2/HAT1/MEAF6/TADA2A"
"deacetylase activity",0.999999999999986,"CES2/SIRT4/YDJC"
"dynein intermediate chain binding",0.999999999999986,"DYNLL1/DYNLT2B/DYNLT3"
"vitamin binding",0.999999999999986,"CISD1/GOT1/GOT2/HACL1/MMUT/MOCOS/OGFOD1/OPN3/PLPBP/PNPO/PSAT1"
"unfolded protein binding",0.999999999999986,"CCDC115/CDC37L1/DNAJA3/ERLEC1/MKKS/RUVBL2/SHQ1/TMEM67/VBP1"
"RNA polymerase II general transcription initiation factor binding",0.999999999999986,"GTF2E2/RUVBL2"
"histone acetyltransferase binding",0.999999999999986,"PCNA/TRIM68"
"ATPase-coupled ion transmembrane transporter activity",0.999999999999986,"ATP6V1F/ATP6V1H"
"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",0.999999999999986,"ATP6V1F/ATP6V1H"
"proton-transporting ATPase activity, rotational mechanism",0.999999999999986,"ATP6V1F/ATP6V1H"
"acetylation-dependent protein binding",0.999999999999986,"THAP7/ZZZ3"
"RNA polymerase III activity",0.999999999999986,"POLR3K"
"TFIID-class transcription factor complex binding",0.999999999999986,"RUVBL2"
"nucleoside transmembrane transporter activity",0.999999999999986,"SLC29A3"
"purine nucleobase transmembrane transporter activity",0.999999999999986,"SLC29A3"
"iron ion transmembrane transporter activity",0.999999999999986,"SLC39A14"
"FK506 binding",0.999999999999986,"FKBP1B"
"cAMP response element binding protein binding",0.999999999999986,"ATF2"
"eukaryotic initiation factor 4E binding",0.999999999999986,"EIF4EBP1"
"dipeptidyl-peptidase activity",0.999999999999986,"DPP7"
"single-stranded DNA exodeoxyribonuclease activity",0.999999999999986,"EXD2"
"ubiquitin-like modifier activating enzyme activity",0.999999999999986,"MOCS3"
"polyamine transmembrane transporter activity",0.999999999999986,"ATP13A2"
"store-operated calcium channel activity",0.999999999999986,"ORAI1"
"toxic substance binding",0.999999999999986,"PHAX"
"branched-chain amino acid transmembrane transporter activity",0.999999999999986,"SLC43A1"
"hydrolase activity, acting on ether bonds",0.999999999999986,"AKR7A2"
"ether hydrolase activity",0.999999999999986,"AKR7A2"
"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",0.999999999999986,"ASNSD1"
"DNA endonuclease activity, producing 3'-phosphomonoesters",0.999999999999986,"RAD51C"
"extracellular matrix constituent conferring elasticity",0.999999999999986,"FBLN5"
"Tat protein binding",0.999999999999986,"TRIM32"
"cobalamin binding",0.999999999999986,"MMUT"
"haptoglobin binding",0.999999999999986,"HBA2"
"very long-chain fatty acid-CoA ligase activity",0.999999999999986,"SLC27A2"
"thioesterase binding",0.999999999999986,"TRAF2"
"bile acid binding",0.999999999999986,"NAPEPLD"
"inhibitory MHC class I receptor activity",0.999999999999986,"KIR3DL1"
"U3 snoRNA binding",0.999999999999986,"TBL3"
"G protein-coupled glutamate receptor binding",0.999999999999986,"FYN"
"chondroitin sulfate binding",0.999999999999986,"RTN4R"
"protein kinase B binding",0.999999999999986,"PDE3B"
"nucleoside triphosphate diphosphatase activity",0.999999999999986,"DCTPP1"
"phosphoserine residue binding",0.999999999999986,"LEO1"
"histone H3K36 demethylase activity",0.999999999999986,"RIOX1"
"G-quadruplex DNA binding",0.999999999999986,"BLM"
"delta-catenin binding",0.999999999999986,"CCDC85B"
"mitochondrial ribosome binding",0.999999999999986,"NDUFAB1"
"RNA polymerase II C-terminal domain binding",0.999999999999986,"LEO1"
"histone H3K4 trimethyltransferase activity",0.999999999999986,"SMYD3"
"ubiquitin ligase activator activity",0.999999999999986,"PEX12"
"phosphatidylinositol phosphate binding",0.999999999999986,"ATP13A2/BBS5/GOLPH3L/LAPTM4B/MYO1B/PLCD1/PLEKHF1/PLEKHN1/RACGAP1/RNF34/SDCBP2/SNX4/TULP3"
"general transcription initiation factor binding",0.999999999999986,"CAND2/GTF2E2/RUVBL2/THAP7"
"TBP-class protein binding",0.999999999999986,"CAND2/RUVBL2"
"protein kinase A regulatory subunit binding",0.999999999999986,"EZR/GSKIP"
"aminopeptidase activity",0.999999999999986,"AOPEP/DPP7/PEPD"
"O-acyltransferase activity",0.999999999999986,"ACAT1/AGPAT5/CPT2/LCLAT1"
"intronic transcription regulatory region sequence-specific DNA binding",0.999999999999986,"SMYD3"
"NADH dehydrogenase activity",0.999999999999986,"NDUFA9"
"prostanoid receptor activity",0.999999999999986,"TBXA2R"
"volume-sensitive anion channel activity",0.999999999999986,"LRRC8D"
"D-glucose binding",0.999999999999986,"GYS1"
"JUN kinase binding",0.999999999999986,"DUSP10"
"phosphatidylinositol transfer activity",0.999999999999986,"PITPNC1"
"nucleobase transmembrane transporter activity",0.999999999999986,"SLC29A3"
"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor",0.999999999999986,"PCYOX1"
"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",0.999999999999986,"SCD5"
"racemase and epimerase activity, acting on carbohydrates and derivatives",0.999999999999986,"RPE"
"testosterone dehydrogenase [NAD(P)+] activity",0.999999999999986,"HSD17B8"
"GTPase activating protein binding",0.999999999999986,"PLCD1"
"T cell receptor binding",0.999999999999986,"CD3G"
"leucine zipper domain binding",0.999999999999986,"ATF2"
"histone H4K5 acetyltransferase activity",0.999999999999986,"MEAF6"
"histone H4K8 acetyltransferase activity",0.999999999999986,"MEAF6"
"arachidonate-CoA ligase activity",0.999999999999986,"SLC27A2"
"phosphorylation-dependent protein binding",0.999999999999986,"THAP7"
"transcription regulator activator activity",0.999999999999986,"MBTPS2"
"protein kinase regulator activity",0.999999999999986,"CAB39L/CCNC/CCNF/CCNH/CCNI2/CCNQ/CDK4/ELP3/ELP4/ERBB3/FAF1/GSKIP/MNAT1/NCK1/PAK1IP1/RGCC/SOCS1"
"ferrous iron binding",0.999999999999986,"ALKBH1/FTO"
"purine nucleotide transmembrane transporter activity",0.999999999999986,"SLC25A17/SLC25A23"
"phosphatidylinositol 3-kinase binding",0.999999999999986,"HCST/TYRO3"
"nuclear androgen receptor binding",0.999999999999986,"RNF14/TRIM68"
"metalloaminopeptidase activity",0.999999999999986,"AOPEP/PEPD"
"phospholipid transfer activity",0.999999999999986,"CPTP/PITPNC1"
"neutral L-amino acid transmembrane transporter activity",0.999999999999986,"SLC1A1/SLC25A12/SLC43A1"
"cysteine-type endopeptidase activity",0.999999999999986,"ATG4A/ATG4C/CASP7/CTSF/PIGK/USP11"
"ionotropic glutamate receptor binding",0.999999999999986,"NSF/NSG1"
"histone reader activity",0.999999999999986,"THAP7/ZZZ3"
"kinesin binding",0.999999999999986,"AP1AR/KIFAP3/KIFBP"
"miRNA binding",0.999999999999986,"ELAVL1/MALAT1/PNPT1"
"beta-tubulin binding",0.999999999999986,"IFT74/RACGAP1/TBCD"
"RNA 7-methylguanosine cap binding",0.999999999999986,"GEMIN5"
"non-membrane spanning protein tyrosine phosphatase activity",0.999999999999986,"PTPN22"
"nuclear export signal receptor activity",0.999999999999986,"CSE1L"
"macrolide binding",0.999999999999986,"FKBP1B"
"monoamine transmembrane transporter activity",0.999999999999986,"SLC29A3"
"cyclase activator activity",0.999999999999986,"NCS1"
"prostaglandin transmembrane transporter activity",0.999999999999986,"SLCO4A1"
"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor",0.999999999999986,"SELENOT"
"vinculin binding",0.999999999999986,"RTCB"
"peptidyl-proline dioxygenase activity",0.999999999999986,"OGFOD1"
"siRNA binding",0.999999999999986,"ARB2BP"
"nuclear glucocorticoid receptor binding",0.999999999999986,"YWHAH"
"cAMP response element binding",0.999999999999986,"ATF2"
"phosphate ion binding",0.999999999999986,"ADSS2"
"cyclin-dependent protein serine/threonine kinase activator activity",0.999999999999986,"MNAT1"
"serine-type exopeptidase activity",0.999999999999986,"DPP7"
"co-SMAD binding",0.999999999999986,"TGIF1"
"structural molecule activity conferring elasticity",0.999999999999986,"FBLN5"
"N6-methyladenosine-containing RNA reader activity",0.999999999999986,"YTHDF2"
"regulatory RNA binding",0.999999999999986,"ARB2BP/ELAVL1/MALAT1/PNPT1"
"tau protein binding",0.999999999999986,"BAG2/FYN/STUB1"
"mitogen-activated protein kinase binding",0.999999999999986,"DUSP10/DUSP2"
"histone binding",0.999999999999986,"APLF/ASF1A/DNAJC9/GRWD1/H2AX/HAT1/HPF1/L3MBTL2/PRMT6/PYGO2/RBBP4/SCML2/SGF29/THAP7/TTLL12/VRK1/ZZZ3"
"ubiquitin-like ligase-substrate adaptor activity",0.999999999999986,"FBXO4/FBXO45/KBTBD3/KEAP1/KLHL23/KLHL7/SPSB2/SPSB3"
"aminoacyl-tRNA editing activity",0.999999999999986,"DTD1"
"mRNA methyltransferase activity",0.999999999999986,"CMTR2"
"oxidoreductase activity, acting on other nitrogenous compounds as donors",0.999999999999986,"CYB5B"
"potassium ion binding",0.999999999999986,"ACAT1"
"co-receptor binding",0.999999999999986,"DKK3"
"myosin II binding",0.999999999999986,"GCSAM"
"microtubule minus-end binding",0.999999999999986,"CAMSAP3"
"icosanoid transmembrane transporter activity",0.999999999999986,"SLCO4A1"
"protein serine/threonine kinase binding",0.999999999999986,"CCDC102B"
"glycerophospholipid flippase activity",0.999999999999986,"ABCB1"
"ubiquitin protein ligase activity",0.999999999999986,"ANAPC11/FBXO4/HLTF/MED27/MED7/MED8/MKRN2/PEX10/PJA1/RBX1/RNF14/RNF2/RNF34/RNF5/STUB1/TRAF2/TRIM32/TRIM37/TRIM4/TRIM47/TRIM68/UBR7/WDR24/ZNRF1"
"non-membrane spanning protein tyrosine kinase activity",0.999999999999986,"FYN/TEC/WEE1"
"protein-membrane adaptor activity",0.999999999999986,"GET1/HRAS/RRAGA"
"GDP binding",0.999999999999986,"ARL2/HRAS/RAB10/RAB28/RALA"
"hydro-lyase activity",0.999999999999986,"ECHS1/EHHADH/HACD3/TGDS"
"small GTPase binding",0.999999999999986,"ANKRD27/AP3M1/CDC42SE2/CSE1L/EXOC2/EXOC5/EXPH5/GOLGA5/HPS6/IPO11/PARD6A/PDE6D/RANBP1/RANGRF/RAP1GAP/SOD1/TNFAIP1/TRIP11/YIPF2"
"G-protein alpha-subunit binding",0.999999999999986,"F2R/NUCB2"
"nucleotide transmembrane transporter activity",0.999999999999986,"SLC25A17/SLC25A23"
"adenylyltransferase activity",0.999999999999986,"MOCS3/NMNAT3"
"arylsulfatase activity",0.999999999999986,"ARSK"
"protein serine/threonine phosphatase inhibitor activity",0.999999999999986,"PPP1R14B"
"oxygen carrier activity",0.999999999999986,"HBA2"
"phosphatidate phosphatase activity",0.999999999999986,"PLPP1"
"palmitoyl-(protein) hydrolase activity",0.999999999999986,"ABHD10"
"translation activator activity",0.999999999999986,"MIF4GD"
"ABC-type xenobiotic transporter activity",0.999999999999986,"ABCB1"
"metallochaperone activity",0.999999999999986,"SCO2"
"immunoglobulin receptor activity",0.999999999999986,"CD200R1"
"protein kinase A catalytic subunit binding",0.999999999999986,"EZR"
"inositol trisphosphate phosphatase activity",0.999999999999986,"MINPP1"
"peptidoglycan muralytic activity",0.999999999999986,"PGLYRP2"
"C2H2 zinc finger domain binding",0.999999999999986,"THAP7"
