"Pathway","Adjusted_Pvalue","Genes"
"cyclin-dependent protein kinase holoenzyme complex",0.736858310875068,"BCCIP/CCNA1/CCNB3/CCNC/CCND2/CCND3/CCNF/CCNG1/CCNI/CCNI2/CCNK/CCNL1/CCNL2/CCNQ/CDK12/CDK14/CDK16/CDK2/CDK3/CDK4/CDK5/CDK8/CKS1B/CKS2/CNPPD1/MNAT1/PCNA"
"tight junction",0.745052376203277,"ACTB/AMOT/ANK3/CCDC85C/CDK4/CGN/CLDN10/CLDN12/CLDN15/CLDN18/CLDN23/CLDN24/CLDN4/CLDN5/CLDN7/CLMP/CRB3/CXADR/CYTH2/CYTH3/DLG3/EPB41L4B/EPCAM/EPPK1/F11R/FRMD4B/FZD5/ILDR1/JAM2/JAM3/LIN7A/LIN7B/LSR/MAGI2/MARVELD2/MARVELD3/MXRA8/NPHP1/NPHP4/OCEL1/OCLN/PARD3B/PARD6A/PARD6G/PATJ/PLXDC1/POF1B/PRKCI/RAPGEF2/RIGI/RPGRIP1L/SH3BP1/SHROOM2/SYMPK/SYNPO/TBCD/TJAP1/TJP1/TJP2/TJP3/UBN1/USP53/WNK3"
"male germ cell nucleus",0.745052376203277,"AIRE/ANKRD37/CDK2/CTCF/DAZAP1/H2AX/MLH1/MLH3/PATZ1/PCNA/RAN/REC8/SPAG8/SPATA24/STPG4/TAF3/TAF4/TBP/TBPL1/TCFL5/TERF2/TOP1/TRIM24/TSN/ZBTB16/ZFPM2"
"Golgi cis cisterna",0.752110628402026,"ATL1/GOLGA6A/GOLGA6B/GOLGA6C/GOLGA6D/GOLGA8A/GOLGA8B/GOLGA8R/GOLGA8S/GOLT1A/LLGL1/NECAB3/NSG2/SLC30A5/SMPD3/TMEM59"
"nuclear pore",0.763451065408386,"AAAS/AGFG1/BICD2/CETN2/CETN3/CHMP1B/CHMP3/CHMP6/CHMP7/DDX19B/IPO5/IPO7/MAD1L1/MX2/NDC1/NPIPA1/NUP107/NUP133/NUP160/NUP188/NUP205/NUP210/NUP214/NUP35/NUP37/NUP42/NUP43/NUP62/NUP85/NUP88/NUP93/NUTF2/PCID2/POM121B/RAN/RANBP1/RANBP3/RANGAP1/RGPD3/RGPD4/RGPD5/RGPD6/RGPD8/SNUPN/VPS4A/XPO4/XPOT"
"phagocytic vesicle membrane",0.771291650276429,"ANXA3/ATG12/ATG5/ATP6V0A2/ATP6V0E1/ATP6V0E2/B2M/CLEC4E/CORO1A/HLA-A/HLA-B/HLA-C/HLA-F/HLA-H/HVCN1/INPP5B/IRGM/LAMP1/PIK3R4/RAB11B/RAB22A/RAB23/RAB38/RAB39A/RAB43/RAB8A/RAB8B/RAB9A/RAB9B/SLC11A1/SLC15A2/SLC48A1/SNAP23/STX4/TAPBP/TCIRG1/TLR2/VAMP7/VAMP8"
"axonal growth cone",0.774007761863111,"DCC/EPHA4/FKBP4/HSP90AB1/KIF5C/NEO1/NIN/OLFM1/PTCH1/RTN4R/SCN11A/TAOK2/TIAM1/TRPV2"
"coated vesicle membrane",0.784520667416967,"ADRB2/AP1G2/AP1M1/AP1S1/AP2A2/AP2B1/AP2M1/AP2S1/AP3B2/AP4B1/ARCN1/AREG/ATP6AP2/ATP6V0E2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/B2M/BTC/CD207/CD3D/CD3G/CD4/CD59/CHRM2/CLBA1/CLTA/CLTB/CLTCL1/CNIH1/CNIH2/CNIH3/COPB1/COPB2/COPE/COPZ1/COPZ2/DENND1A/ENTHD1/EREG/FCGR1BP/FOLR1/FZD2/FZD5/GAD1/GOSR2/HIP1/HIP1R/HLA-A/HLA-B/HLA-C/HLA-DQA2/HLA-F/HLA-H/HSPA8/IL7R/KDELR1/KDELR2/KLHL12/LDLRAP1/LRP2/MYCBPAP/NCALD/NECAP1/NECAP2/PDCD6/PEF1/REEP6/ROR2/SAR1B/SCAP/SEC16B/SEC23B/SEC23IP/SEC31B/SGIP1/SLC17A7/SLC18A2/SLC2A8/SLC30A5/SREBF2/STX5/SYNRG/TEPSIN/TMED10/TMED3/USO1/VAMP2/VAMP4/VAMP7/VAMP8/VMA21/VTI1B/WNT5A"
"SAGA complex",0.784520667416967,"ATXN7/KAT2A/SF3B3/SF3B5/SGF29/SUPT20HL1/SUPT3H/SUPT7L/TADA2A/TADA3/TAF6/TAF6L/TAF9"
"9+0 non-motile cilium",0.797711539027825,"ARL3/BBS7/BSG/C1orf115/CACNA1F/CCDC66/CEP250/CERKL/CETN2/CETN3/CFAP410/CIB2/CNGA1/CNGB1/CNGB3/DHRS3/DYNLL2/ENKD1/EYS/FAM161A/GNA11/GNB1/GRK1/GRK4/GRK7/GUCA1B/GUCY2F/IFT140/IFT52/IFT57/IFT80/IFTAP/IMPG1/IQCB1/KIFAP3/LYAR/MAGI2/MERTK/NAPEPLD/NPHP1/NPHP4/OPN3/PCDHB15/PDE6A/PDE6B/PDE6H/PEX6/PHYH/PIP4K2A/PROM1/RCVRN/RD3/ROM1/RP1L1/RPGRIP1L/RRH/SPATA7/TBCC/TMEM237/TULP3/USH2A/WDR19/WHRN"
"kinetochore",0.804355576996165,"ACTB/ACTL6A/ANAPC16/AURKA/BIRC5/BOD1/BUB1B/BUB3/CENPH/CENPK/CENPQ/CENPS/CENPT/CENPU/CENPV/CENPX/CFDP1/CHMP1B/CHMP3/CHMP6/CHMP7/CKAP5/CLIP1/CSNK1A1/DCTN3/DCTN4/DSN1/DYNC1LI1/DYNC1LI2/DYNLL1/DYNLT3/ERCC6L/FBXO28/FBXW11/GPATCH11/HJURP/HSF1/KAT5/KAT8/KNSTRN/MAD1L1/MEAF6/MIS12/MTBP/NEK2/NSL1/NUP107/NUP133/NUP160/NUP37/NUP43/NUP85/ORC2/PBRM1/PHF10/PHF6/PINX1/PLK2/PLK3/PMF1/PPP1CC/PSEN2/RANGAP1/REC8/SEPTIN6/SGO2/SKA1/SKA2/SMARCA4/SMARCB1/SMARCD2/SPC25/SPDL1/SS18L1/SUGT1/TRAPPC12/TTK/XPO1/ZNF276/ZW10/ZWILCH"
"Golgi-associated vesicle membrane",0.804919406703669,"AP1G2/AP1M1/AP1S1/AP4B1/ARCN1/CLBA1/CLTA/CLTB/CLTCL1/CNGA4/CNGB1/COPB1/COPB2/COPE/COPZ1/COPZ2/GOPC/GPR89A/ITM2B/KDELR1/KDELR2/NCALD/PKD1/SPPL2B/SPPL3/SYNRG/TMED3/ZDHHC13"
"mRNA cleavage and polyadenylation specificity factor complex",0.804919406703669,"CPSF1/CPSF2/CPSF3/CPSF4/CPSF7/CSTF2/FIP1L1/NUDT21/SSU72/SYMPK/WDR33"
"phagophore assembly site membrane",0.804919406703669,"ATG12/ATG13/ATG16L1/ATG2A/ATG5/ATG9B/STBD1/ULK2/ULK3/WDR45/WIPI2"
"trans-Golgi network transport vesicle",0.814954766150039,"AP1G2/AP1M1/AP1S1/AP4B1/CLBA1/CLRN1/CLTA/CLTB/CLTCL1/GOPC/NCALD/RAB12/RAB8A/RAB8B/SLC2A4/SORT1/SYNRG/TMED10/TMED9"
"mitotic spindle pole",0.814954766150039,"ARHGEF7/ASPM/AURKA/BCCIP/CDK5RAP2/FAM161A/GIT1/HSF1/KAT5/KATNA1/KATNBL1/MAD1L1/MAP10/NIN/NUMA1/RMDN1/RMDN2/RMDN3/SMC3"
"carboxy-terminal domain protein kinase complex",0.814954766150039,"CCNK/CDK12/ERCC2/ERCC3/GTF2H1/GTF2H3/GTF2H4/GTF2H5/MMS19/MNAT1"
"nuclear speck",0.815239569390584,"AAGAB/ABITRAM/ADAMTS4/AFF2/AK6/AKAP8L/ALKBH5/ALYREF/AP5Z1/APBB1/APEX1/API5/ARL6IP4/ASCC1/ASCC2/ATOH8/BAZ2A/BRD1/C12orf57/CACTIN/CBY1/CCNB3/CCNL1/CCNL2/CD2BP2/CDK12/CDYL/CHTOP/CLK2/CNOT7/COPS4/CSNK1A1/CTR9/CWC15/CWC22/CXXC1/DACH1/DDX42/DDX46/DGKQ/DGKZ/DNAAF1/DNAJC11/DOCK1/DUSP11/E2F7/EAF2/EFTUD2/EHMT2/EIF4A3/EIF4E/EIF4ENIF1/EP400/EPAS1/EPOR/FAM193B/FAM76A/FBXL4/FIBP/FTO/GADD45A/GCAT/GLI3/GRK5/GTF2H4/H2AX/HABP4/HBP1/HDAC4/HEXIM2/HIF1A/HIKESHI/HP1BP3/HSF4/HSPB3/IL16/JADE1/KAT6A/KLF15/LHPP/LPXN/LUC7L3/MAML3/MAPK14/MAPK9/MAPT/MBD1/MBD4/METTL3/MOCS2/MTREX/NAMPT/NCAPG2/NDUFB1/NEK6/NFATC4/NFKBIZ/NME8/NOC3L/NPM1/NR4A2/NSL1/NUGGC/NUP43/OGG1/PALB2/PARN/PATL1/PCBP1/PHF7/PIAS1/PIN1/PLA2G6/PLAG1/PLRG1/POLDIP3/POLI/POLR2D/PPIE/PPIH/PPP1CC/PPP1R8/PQBP1/PRCC/PRKN/PRPF19/PRPF31/PRPF4/PRPF40B/PRPF6/PSKH1/PYHIN1/RADX/RBM10/RBM14/RBM15B/RBM27/RBM4B/RBM8A/RCHY1/REXO4/RFXAP/RING1/RMI2/RNF113A/RNF34/S100PBP/SART3/SCNM1/SDCBP2/SF3A2/SF3A3/SIRT7/SLC28A1/SLC2A4RG/SNRNP40/SNRNP70/SNRPB2/SPOP/SPRTN/SRPK1/SRSF1/SRSF2/SRSF3/SRSF6/SRSF7/SRSF8/SRSF9/STK17A/SURF2/TAB1/TBXA2R/TENM1/TERT/THAP7/THOC1/THOC3/THOC6/THOC7/TIMM50/TMEM179B/TRIM22/TUT1/U2AF2/UBASH3A/UNC45A/VPS72/WT1/ZBTB16/ZC3H13/ZC3H14/ZNF217/ZNF395/ZNF830"
"sperm midpiece",0.816463191010912,"ACE/AK2/AKAP3/ATG16L1/CALM1/CALM2/CCDC34/CCR6/CD52/GARIN2/HSPD1/HYAL3/IFT172/IFT27/IFT81/LYZL6/NHERF1/NME8/PACRG/SLC26A3/SPATA33/SPEF2/SPMIP6/TCP11/TOMM20/VDAC2"
"germ cell nucleus",0.816463191010912,"AIRE/ANKRD37/AURKA/CDK2/CTCF/DAZAP1/DNMT1/H2AX/HMGN1/KPNA7/MLH1/MLH3/PATZ1/PCNA/RAN/REC8/SMARCB1/SPAG8/SPATA24/STPG4/SYCP2L/TAF3/TAF4/TBP/TBPL1/TCFL5/TERF2/TOP1/TP53/TRIM24/TSN/ZBTB16/ZFPM2"
"protein phosphatase type 2A complex",0.820875332262627,"NKD1/PPP2CB/PPP2R1A/PPP2R2D/PPP2R3A/PPP2R3B/PPP2R5B/PPP2R5D/PTPA"
"PML body",0.820875332262627,"AKAP8L/ANKRD2/ATR/BLM/CASP8AP2/CHEK2/CHFR/CIART/DAPK3/DAXX/EIF3E/EIF4ENIF1/GCNA/HIRA/HSF1/IKBKE/KAT6A/MRE11/MTOR/NBN/NR2C1/NSMCE2/PARK7/PATL1/PIAS1/PML/PPARGC1A/RDM1/RGS14/RNF4/RPA1/RPA2/SATB1/SIMC1/SIRT1/SKI/SP100/SPN/SPTBN4/SUMO2/TCF7L2/TDG/TENM2/TERT/THAP1/TP53/TP53INP2/TRIM16/TRIM27/UBN1/WDFY3/ZBTB16"
"membrane coat",0.82361548888475,"AP1G2/AP1M1/AP1S1/AP2A2/AP2B1/AP2M1/AP2S1/AP3B2/AP3D1/AP4B1/AP4E1/AP4M1/AP4S1/AP5B1/AP5M1/AP5S1/AP5Z1/ARCN1/ARL6/BAIAP2L2/CHMP1B/CLBA1/CLTA/CLTB/CLTCL1/COPB1/COPB2/COPE/COPZ1/COPZ2/ENTHD1/KLHL12/MYCBPAP/NCALD/NECAP1/NECAP2/PDCD6/PEF1/SAR1B/SEC23B/SEC31B/SGIP1/SYNRG/TMED3/VPS18"
"coated membrane",0.82361548888475,"AP1G2/AP1M1/AP1S1/AP2A2/AP2B1/AP2M1/AP2S1/AP3B2/AP3D1/AP4B1/AP4E1/AP4M1/AP4S1/AP5B1/AP5M1/AP5S1/AP5Z1/ARCN1/ARL6/BAIAP2L2/CHMP1B/CLBA1/CLTA/CLTB/CLTCL1/COPB1/COPB2/COPE/COPZ1/COPZ2/ENTHD1/KLHL12/MYCBPAP/NCALD/NECAP1/NECAP2/PDCD6/PEF1/SAR1B/SEC23B/SEC31B/SGIP1/SYNRG/TMED3/VPS18"
"Set1C/COMPASS complex",0.831609407667097,"ASH2L/BOD1/CXXC1/DPY30/HCFC2/WDR5/WDR5B/WDR82"
"Schaffer collateral - CA1 synapse",0.831609407667097,"ACTB/ACTG1/ADORA2B/ADORA3/APBA1/BCR/BSN/CAPZB/CASK/DCC/DVL1/EPHA4/FYN/GIPC1/GSG1L/HIP1/LRFN2/LRRTM2/MAPK9/NEFH/NEFL/NTNG1/NTNG2/PCDH8/PFN2/PLAT/PLCG1/PRKAR1B/PRKCI/PTN/RALA/RAP2A/RHOB/ROCK1/SLC16A7/SLC1A1/SLC30A1/STXBP4/SYN2/SYP/TAMALIN/TNR/WNT5A/WNT7A"
"COPI vesicle coat",0.840524258258271,"ARCN1/COPB1/COPB2/COPE/COPZ1/COPZ2/TMED3"
"DNA replication preinitiation complex",0.840524258258271,"CDC45/GINS3/MCM3/MCM5/MCM6/MCM7/ORC3"
"serine-type peptidase complex",0.840524258258271,"COLEC11/F3/F7/FCN2/HTRA2/PLAU/PLAUR"
"Wnt signalosome",0.840524258258271,"AXIN1/DVL1/FZD1/LRP5/LRRK2/RECK/WNT3"
"pericentric heterochromatin",0.840524258258271,"BAZ1B/CBX1/CENPA/CENPB/CHRAC1/DNMT1/FLYWCH1/IKZF1/KDM4C/KDM4D/KMT5C/MACROH2A1/NCAPD3/POLE3/UHRF2"
"immunological synapse",0.840524258258271,"CARD11/CD28/CD3E/CD6/CD81/CORO1A/CRTAM/EZR/GZMA/ICAM1/LAT/LCK/NEDD9/PRF1/PRKCQ/RHOH/SCIMP/SCRIB/SKAP1/STOML2/VAV3/ZAP70"
"transcription factor TFIID complex",0.840524258258271,"ERCC2/ERCC3/GTF2A1/GTF2A2/GTF2E1/GTF2E2/GTF2F1/GTF2H3/GTF2H4/GTF2H5/PAAF1/TAF11/TAF11L2/TAF1L/TAF3/TAF4/TAF4B/TAF6/TAF6L/TAF9/TBP/TCEA1"
"H4 histone acetyltransferase complex",0.840524258258271,"ACTB/ACTG1/ACTL6A/BRD8/DMAP1/EP400/KANSL3/KAT5/KAT8/MBTD1/MCRS1/MEAF6/MRGBP/MSL3P1/POTEE/POTEI/RUVBL1/RUVBL2/VPS72/WDR5/YEATS2/YEATS4"
"vacuolar proton-transporting V-type ATPase, V1 domain",0.840524258258271,"ATP6V1C2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H"
"proton-transporting V-type ATPase, V1 domain",0.840524258258271,"ATP6V1C2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H"
"outer dynein arm",0.840524258258271,"DNAH17/DNAH8/DNAI2/DNAL1/NME8/ODAD1"
"CMG complex",0.840524258258271,"CDC45/GINS3/MCM3/MCM5/MCM6/MCM7"
"P-body",0.840524258258271,"AJUBA/APOBEC3A/APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3G/APOBEC3H/BTBD1/BTBD2/CARHSP1/CNOT7/CNOT8/CNOT9/CPEB1/DCP1B/DIS3L2/EDC3/EIF4E/EIF4ENIF1/ELAVL1/FAM184A/GARRE1/HAX1/IGF2BP3/LIMD1/LSM2/LSM3/LSM4/LSM6/NBDY/NOCT/PAN2/PATL1/PNRC2/POLR2G/PSMA6/PSMC2/PSMC3/TOP1/TRIM71/WTIP/XRN1/YTHDF1/YTHDF2/YTHDF3/ZC3H12A/ZC3H12D"
"adherens junction",0.840524258258271,"ABI2/ACTB/AJM1/AJUBA/ALOX15B/ARHGAP24/ARVCF/BAIAP2L1/CCDC85B/CCDC85C/CDH12/CDH17/CDH2/CDH20/CDH24/CDH6/CDH7/CDH8/CDHR3/CEACAM1/CNN3/CTNNA2/CTNNA3/CTNND2/CXADR/CYTH2/CYTH3/DAG1/DLG3/DLL1/DSC2/EPB41L5/EPHA4/EZR/FAT2/FERMT2/FRMD4B/HMCN1/IGSF21/ITGA6/JAG1/JCAD/KIFC3/KRT18/LDB3/LIMD1/LIN7A/LIN7B/LLGL1/LLGL2/MYO1E/NECTIN2/NECTIN3/NECTIN4/NEXN/NPHP1/OXTR/PAK4/PARD3B/PARK7/PDLIM4/PDZD11/PGM5/PIP5K1C/PKP3/PKP4/PLEKHA7/PLPP3/POF1B/PPP1CA/PRICKLE4/PTPRK/SCRIB/SH3BP1/SHROOM1/SHROOM2/SHROOM3/SHROOM4/SNAP23/SPTBN4/TBCD/TJP1/TJP2/TMEM204/TNKS1BP1/VEZT/WNK3/WTIP"
"ESCRT complex",0.844448233985339,"CHMP1B/CHMP3/CHMP6/CHMP7/MVB12A/SNF8/TSG101/UBAP1/UBAP1L/VPS25/VPS28/VPS36/VPS37A/VPS37C"
"mRNA cleavage factor complex",0.860198629062531,"CPSF1/CPSF2/CPSF3/CPSF4/CPSF7/CSTF1/CSTF2/CSTF3/FIP1L1/NUDT21/SSU72/SYMPK/WDR33"
"AMPA glutamate receptor complex",0.860198629062531,"ABHD12/ABHD6/CACNG4/CNIH2/CNIH3/CPT1C/DLG3/GRIA3/OLFM2/OLFM3/PORCN/SHISA7/SHISA8"
"microtubule associated complex",0.868034233389266,"ACTR10/ACTR1A/ACTR1B/APPBP2/AURKA/BIRC5/CCDC65/DCTN3/DCTN4/DNAH10/DNAH17/DNAH3/DNAH6/DNAH8/DNAI2/DNAI4/DNAI7/DNAL1/DNAL4/DYNC1I2/DYNC1LI1/DYNC1LI2/DYNC2I2/DYNC2LI1/DYNLL1/DYNLL2/DYNLRB2/DYNLT2/DYNLT2B/DYNLT3/DYNLT4/DYNLT5/EML2/FBXW11/FNTA/FNTB/HAUS1/HAUS2/HAUS3/HAUS5/HAUS6/HAUS7/HAUS8/HDAC6/KATNA1/KATNAL2/KATNB1/KATNBL1/KIF13A/KIF14/KIF16B/KIF1A/KIF1B/KIF20A/KIF21A/KIF25/KIF28P/KIF2A/KIF3A/KIF3B/KIF5C/KIF6/KIFAP3/KIFC2/KIFC3/KLC2/MAP1A/MAP7/NME8/NUDCD3/ODAD1/PXN/SNX4"
"microtubule plus-end",0.877199120912709,"CDK5RAP2/CKAP5/CLIP1/GAS2L1/GAS2L2/KNSTRN/MAPRE2/MAPRE3/NCKAP5/NUMA1/SLAIN1/TBCB"
"mediator complex",0.88946460626623,"CCNC/CDK8/MED10/MED11/MED12L/MED13L/MED15/MED16/MED18/MED19/MED20/MED22/MED24/MED25/MED27/MED31/MED7/MED8"
"cis-Golgi network",0.904961228776665,"ANGEL1/ATP2C1/AZIN2/B3GAT3/BOK/COG3/COPZ2/FKTN/GOLGA5/GOLGA6A/GOLGA6B/GOLGA6C/GOLGA6D/GOLGA8A/GOLGA8B/GOLGA8R/GOLGA8S/GOLIM4/GORASP2/GOSR1/GPR108/KDELR1/KDELR2/LIMK2/PHTF1/PMEL/RAB29/RETREG1/SLC35C2/TMED10/TRAPPC3/TRAPPC6A/TRIP11/UBXN2A/YIPF6"
"aggresome",0.904961228776665,"BAG3/CABIN1/DVL2/EEF2/HDAC6/HSPB7/KLF8/POLD1/PRDM16/PRKCQ/PRKN/RANGAP1/SLC2A14/SLC2A3/TRIM37/URB2/ZBTB14"
"outer kinetochore",0.910732771630582,"BOD1/BUB1B/DSN1/MIS12/NSL1/PMF1/SKA1/SKA2/SPC25/SPDL1"
"trans-Golgi network transport vesicle membrane",0.910732771630582,"AP1G2/AP1M1/AP1S1/AP4B1/CLBA1/CLTA/CLTB/CLTCL1/NCALD/SYNRG"
"endolysosome membrane",0.910732771630582,"ABCB6/AP2A2/AP2B1/AP2M1/AP2S1/ATG16L1/CLTA/PCSK9/RNF167/TLR3"
"photoreceptor cell cilium",0.913680881209651,"ARL3/BBS7/BSG/CACNA1F/CCDC66/CEP250/CERKL/CETN2/CETN3/CFAP410/CIB2/CNGA1/CNGB1/CNGB3/DHRS3/EYS/FAM161A/GNA11/GNB1/GRK1/GRK4/GRK7/GUCA1B/GUCY2F/IFT140/IFT52/IFT57/IMPG1/IQCB1/KIFAP3/LYAR/MAGI2/MERTK/NAPEPLD/NPHP1/NPHP4/OPN3/PCDHB15/PDE6A/PDE6B/PDE6H/PEX6/PIP4K2A/PROM1/RCVRN/RD3/ROM1/RP1L1/RPGRIP1L/RRH/SPATA7/TBCC/TMEM237/USH2A/WDR19/WHRN"
"U1 snRNP",0.913680881209651,"LUC7L/LUC7L3/PRPF39/PRPF40B/SNRNP70/SNRPA/SNRPB/SNRPB2/SNRPC/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/WEE2-AS1"
"recycling endosome membrane",0.915668840934609,"ABCB11/ABHD17B/ABHD17C/ACAP1/ARF6/ATG9B/ATP11B/ATP9A/B2M/BAIAP3/BOK/CD274/ENTREP1/FZD7/GGA3/HLA-A/HLA-B/HLA-C/HLA-F/HLA-H/LZTR1/MICALL1/NSG1/OPTN/PDLIM4/RAB11B/RAB11FIP3/RAB11FIP5/RAB12/RAB4A/RAB8A/RAB8B/RAC1/RAP2A/SCAMP2/SCAMP3/SLC1A1/SLC26A7/SLC39A4/SLC9A3/SLC9A5/SLC9A6/SLC9B2/SYT5/TPCN1/VAMP8/VPS13B/VTI1B/WASH6P/ZFYVE27"
"stress fiber",0.915668840934609,"ABLIM1/BAG3/CORO1B/DAAM1/DCTN4/FBLIM1/FERMT2/FHL3/FHOD1/FLNB/GAS2L1/GAS2L2/ILK/LDB3/LIMA1/MST1R/MYH10/MYL12B/PALLD/PDLIM4/PGM5/PRICKLE4/PXN/ROR1/SEPTIN11/SEPTIN12/SEPTIN9/SH2B2/SHROOM4/SYNPO/SYNPO2/TLNRD1/XIRP2"
"contractile actin filament bundle",0.915668840934609,"ABLIM1/BAG3/CORO1B/DAAM1/DCTN4/FBLIM1/FERMT2/FHL3/FHOD1/FLNB/GAS2L1/GAS2L2/ILK/LDB3/LIMA1/MST1R/MYH10/MYL12B/PALLD/PDLIM4/PGM5/PRICKLE4/PXN/ROR1/SEPTIN11/SEPTIN12/SEPTIN9/SH2B2/SHROOM4/SYNPO/SYNPO2/TLNRD1/XIRP2"
"clathrin coat of trans-Golgi network vesicle",0.920097534435272,"AP1G2/AP1M1/AP1S1/CLBA1/CLTA/CLTB/CLTCL1/NCALD/SYNRG"
"COPI-coated vesicle membrane",0.920097534435272,"ARCN1/COPB1/COPB2/COPE/COPZ1/COPZ2/KDELR1/KDELR2/TMED3"
"acetylcholine-gated channel complex",0.939603087187802,"CHRFAM7A/CHRNA2/CHRNA6/CHRNA7/CHRNA9/CHRNB1/CHRNB3/CHRNE"
"PRC1 complex",0.939603087187802,"BMI1/CBX7/CBX8/PCGF1/PCGF6/PHC1/RING1/RNF2"
"photoreceptor outer segment membrane",0.939603087187802,"CNGA1/DHRS3/NAPEPLD/PDE6A/PDE6B/PDE6H/PROM1/ROM1"
"apical dendrite",0.939603087187802,"GSK3A/NEURL1/NSMF/OSBP2/SEZ6/SLC17A8/SLC1A1/SLC4A10"
"ER to Golgi transport vesicle membrane",0.941877082289112,"AREG/B2M/CD59/CNIH1/CNIH2/CNIH3/FOLR1/GOSR2/HLA-A/HLA-B/HLA-C/HLA-DQA2/HLA-F/HLA-H/KLHL12/PDCD6/PEF1/SAR1B/SCAP/SEC16B/SEC23B/SEC23IP/SEC31B/SLC30A5/SREBF2/STX5/TMED10/USO1/VMA21/VTI1B"
"ribonucleoprotein granule",0.941877082289112,"ACTB/AJUBA/ANKRD34A/APOBEC3A/APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3G/APOBEC3H/BTBD1/BTBD2/CARHSP1/CDC42/CIRBP/CLOCK/CNOT7/CNOT8/CNOT9/CPEB1/CTSG/DCP1B/DDX1/DDX19B/DDX28/DHX30/DIS3L2/EDC3/EID1/EIF2S1/EIF3B/EIF4E/EIF4ENIF1/ELAVL1/ENDOV/FAM184A/FASTK/FASTKD1/FASTKD2/FASTKD3/FXR2/GARRE1/GRSF1/HABP4/HAX1/HENMT1/HSF1/IGF2BP3/LARP1B/LARP4/LIMD1/LSM2/LSM3/LSM4/LSM6/MAP1LC3C/MAPT/MCRIP1/MCRIP2/NBDY/NCL/NFKBIZ/NOCT/NSUN2/NUFIP2/OGFOD1/PABPC4/PAN2/PATL1/PCBP1/PIWIL2/PIWIL4/PNRC2/POLDIP3/POLI/POLR2G/PPP6R2/PQBP1/PRRC2C/PSMA6/PSMC2/PSMC3/PUM2/RAC1/RBM20/ROCK1/RPL28/RPL6/RPLP0/RPS4X/RPS6/RPTOR/RPUSD3/RPUSD4/SLC39A2/SNCAIP/SNRPB2/SNRPG/SSB/SYMPK/TBRG4/TDRD1/TDRD9/TDRKH/TIA1/TIAL1/TOP1/TRIM25/TRIM71/TRUB2/TSTD1/TUBB/WTIP/XRN1/YBX1/YTHDC2/YTHDF1/YTHDF2/YTHDF3/ZAR1L/ZC3H12A/ZC3H12B/ZC3H12D/ZFAND1/ZNFX1"
"desmosome",0.941877082289112,"CDH2/CTNNA3/DSC1/DSC2/DSG3/EVPL/JAM3/PERP/PKP3/PKP4/POF1B/TCHP/UBA1"
"endoplasmic reticulum tubular network",0.941877082289112,"ARL6IP1/ARV1/ASPH/ATL1/ATL2/ATL3/C2CD2L/PARP16/REEP3/REEP4/REEP5/RETREG3/ZFYVE27"
"neuron spine",0.941877082289112,"ABHD17B/ABHD17C/ABI2/ABI3/ADGRB1/ADORA1/APBA1/APBA3/ARHGAP33/ARHGAP44/ASAP1/ATP1A2/ATP6AP2/BCR/CALB1/CD3E/CDC42/CNIH2/CNN3/CPEB4/CTTNBP2/DAGLA/DGKI/DIP2A/DNAJB1/DOCK10/DVL1/EPHA4/EPHB2/FBXO2/FCGR2B/FRMPD4/FXR2/GIPC1/GPER1/GRIA3/GRIP2/HAP1/HIP1R/HOMER1/KCND1/KCND3/KCNJ2/KIF3B/LAMA2/LZTS3/MAPT/MPP2/MT3/NEDD4/NEURL1/NGFR/NR1D1/NTSR1/P2RX6/PDE4B/PDLIM4/PPP1CA/PPP1CC/RAB8A/RAC1/RGS14/RGS7BP/RHOA/RPH3A/SEPTIN11/SEZ6/SHANK3/SHISA7/SHISA8/SIPA1L1/SLC1A1/SLC8A2/SLC9A5/STX4/SYNPO/TENM2/TIAM1/TRPV1/USP50/USP8"
"lateral element",0.941877082289112,"BLM/KASH5/REC8/SMC1B/SMC3/SYCP2/SYCP2L"
"CCR4-NOT complex",0.941877082289112,"CNOT10/CNOT11/CNOT6/CNOT7/CNOT8/CNOT9/TNKS1BP1"
"cell trailing edge",0.941877082289112,"EZR/ICAM2/PIP5K1C/PRICKLE1/SCIMP/SELPLG/SPN"
"pronucleus",0.941877082289112,"AURKA/CBX1/DPPA3/METTL23/STPG4/TBP/TET3"
"npBAF complex",0.941877082289112,"ACTB/ACTL6A/PHF10/SMARCA4/SMARCB1/SMARCD3/SS18"
"ER membrane insertion complex",0.941877082289112,"BAG6/CCDC47/GET4/SGTA/TMCO1/TMEM147/UBL4A"
"GBAF complex",0.941877082289112,"ACTB/ACTL6A/BCL7A/BCL7C/BRD9/SMARCA4/SS18"
