"Pathway","Adjusted_Pvalue","Genes"
"regulation of peptide hormone secretion",1,"AACS/ADCY5/ADCYAP1/AIMP1/ALOX5/BAIAP3/C1QTNF12/C2CD2L/CAPN10/CCL5/CDK16/CELA2A/CHD7/CHGA/CLOCK/CPT1A/DOC2B/EIPR1/F2/F2RL1/FAM3D/FFAR1/FFAR3/FKBP1B/FOXO1/GCG/GCK/GIPR/GLUD1/GNA11/GNAZ/GPER1/GPR68/HADH/HIF1A/IFNG/ILDR1/INHBB/IRS1/IRS2/JAGN1/KCNA5/KCNB1/KLF7/LEP/LRP5/MPC2/NDUFAF2/NLGN2/NOS2/NR1D1/ORAI1/PASK/PCK2/PDE8B/PFKFB2/PFKL/PFKM/PICK1/PLA2G6/PPP3CB/PRKN/PSMD9/RAB8B/RASL10B/SERP1/SIRT3/SIRT4/SLC16A1/SLC25A22/SLC9B2/SRI/STX4/STXBP4/SYBU/TCF7L2/TCIRG1/TFR2/TIAM1/TM7SF3/TRH/UCN/UCP2/UQCC2/VSNL1/ZBED6"
"regulation of cysteine-type endopeptidase activity",1,"ACER2/AIFM1/ANP32B/AQP1/ARL6IP1/ARL6IP5/ASPH/ATP2A3/BAX/BBC3/BCAP31/BCL2L12/BCL2L13/BIRC2/BOK/CAAP1/CASC2/CASP8AP2/CASP9/CRADD/CST3/CST7/CTSD/CYCS/DELE1/DHCR24/DIABLO/EGLN3/F3/FAM162A/FASLG/FIS1/FYN/GPER1/GPX1/GRAMD4/HIP1/HIP1R/HSPD1/HSPE1/HTRA2/IFT57/IGBP1/KHDC1/LCK/LGMN/LTF/MALT1/MAP2K5/MAPT/MMP9/MYC/NAIP/NDUFA13/NGFR/NKX3-1/NLRP2/NLRP3/NODAL/NOL3/PARK7/PCID2/PDCD2/PDCD5/PDCD6/PERP/PIDD1/PIH1D1/PLAUR/PMAIP1/PPARG/PPM1F/PRR7/PYCARD/RACK1/RAF1/RNF34/RPS27L/RPS3/SIRT1/SMAD3/SOX7/TBC1D10A/THBS1/TRIAP1/USP50"
"response to pH",1,"ACER1/AQP10/ASIC1/ASIC3/GNA11/GPR31/GPR4/GPR68/HVCN1/KCNE1/LGMN/NOX1/PCK1/RAB11B/RAB11FIP5/SCNN1D/SLC9A1/TRPV1"
"regulation of dendritic spine morphogenesis",1,"ABI2/ABI3/ARHGAP33/ARHGAP44/ARMCX5-GPRASP2/CAPRIN2/CDK5/CFL1/EPHA4/EPHB2/KIF1A/LRRK2/LZTS3/SHANK3/SIPA1L1/SRCIN1/TIAM1/ZDHHC15"
"positive regulation of substrate adhesion-dependent cell spreading",1,"APOA1/ARHGEF7/C1QBP/CDC42/CIB1/CRK/DOCK1/FERMT2/ILK/LIMS2/MDK/NEDD9/OLFM4/PREX1/RAC1/RAC3/S100A10/TESK1"
"carboxylic acid transport",1,"ABCB1/ABCB11/ABCB4/ABCC1/ABCC10/ABCC11/ABCD2/ABCD3/ABCD4/ABCG2/ACE/ACE2/ACSL1/ACSL3/ACSL5/ADORA1/ADORA2A/AKR1C1/AKT2/APBA1/ARL6IP1/ARL6IP5/ATP1A2/ATP8B1/CEACAM1/CLN3/CLTRN/CPT1A/CPT1B/CPT2/CROT/CTNS/CYP4F2/CYP7A1/DRD3/EDN1/EPRS1/ERFE/FABP2/FABP3/FIS1/FOLR1/GFAP/GIPC1/GOT2/IL1A/IRS2/LEP/LLGL2/LRP2/LRP5/LRRC8C/LRRC8D/MAP2K6/MFSD12/MFSD2A/MPC1/MPC2/NHERF1/NMB/NOS2/NTSR1/PLA2G10/PLA2G12A/PLA2G2C/PLA2G2D/PLA2R1/PLIN2/PNPLA8/PPARA/PPARD/PPARG/PRAF2/PROCA1/PTGES/PTGS2/RBP7/RGS2/SFXN1/SFXN2/SFXN3/SFXN4/SLC10A3/SLC10A4/SLC11A1/SLC12A2/SLC13A3/SLC16A1/SLC16A10/SLC16A11/SLC16A12/SLC16A13/SLC16A5/SLC16A7/SLC16A8/SLC16A9/SLC17A5/SLC17A7/SLC17A8/SLC19A1/SLC1A1/SLC1A2/SLC1A3/SLC1A5/SLC1A7/SLC22A13/SLC22A3/SLC23A3/SLC25A1/SLC25A11/SLC25A12/SLC25A15/SLC25A17/SLC25A18/SLC25A20/SLC25A22/SLC25A26/SLC25A38/SLC26A1/SLC26A11/SLC26A2/SLC26A3/SLC26A7/SLC26A8/SLC27A1/SLC27A3/SLC27A4/SLC27A5/SLC35D1/SLC35D2/SLC38A1/SLC38A10/SLC38A4/SLC38A5/SLC38A6/SLC38A7/SLC38A9/SLC43A1/SLC46A1/SLC51A/SLC66A1L/SLC6A9/SLC7A1/SLC7A11/SLC7A3/SLC7A5/SLC7A6/SLC7A8/SLC7A9/SLCO2B1/SLCO4A1/STXBP1/THBS1/TRH/TRPV1/UCP2"
"neuron projection regeneration",1,"BCL2/CERS2/CNTF/DAG1/EPHA4/FKBP1B/FOLR1/GFAP/KREMEN1/LRIG2/MAP2K1/MAP2K2/MIR221/MIR222/MMP2/NEFL/NEO1/OMG/PTN/PUM2/RGMA/RTN4R/RTN4RL1/TNR/TSPO"
"contractile actin filament bundle assembly",1,"ACTG1/APOA1/ARHGEF10/ARHGEF10L/ARHGEF18/ASAP3/BAG4/CCN2/CD47/CDC42/CORO2B/EPHA1/EVL/F11R/FAM171A1/FERMT2/FHOD1/ITGB1BP1/KCTD13/MET/MKKS/MTOR/PFN1/PFN2/PHACTR1/PHLDB2/PPM1E/PPM1F/PTGER4/PXN/RAC1/RHOA/RHOC/RHPN1/RHPN2/ROCK1/S100A10/S1PR1/SDC4/SERPINF2/SLC9A1/SMAD3/SORBS3/STMN1/TESK1/TGFB3/TJP1/TNFAIP1"
"stress fiber assembly",1,"ACTG1/APOA1/ARHGEF10/ARHGEF10L/ARHGEF18/ASAP3/BAG4/CCN2/CD47/CDC42/CORO2B/EPHA1/EVL/F11R/FAM171A1/FERMT2/FHOD1/ITGB1BP1/KCTD13/MET/MKKS/MTOR/PFN1/PFN2/PHACTR1/PHLDB2/PPM1E/PPM1F/PTGER4/PXN/RAC1/RHOA/RHOC/RHPN1/RHPN2/ROCK1/S100A10/S1PR1/SDC4/SERPINF2/SLC9A1/SMAD3/SORBS3/STMN1/TESK1/TGFB3/TJP1/TNFAIP1"
"positive regulation of plasma membrane bounded cell projection assembly",1,"ABI2/AGRN/ANLN/ATMIN/AVIL/BRK1/C15orf62/CARMIL2/CCL19/CCR7/CDC42/CDC42EP3/CENPJ/CEP120/CLRN1/CROCC/DEF8/DPYSL3/ENTR1/EPS8L1/EPS8L2/F2RL1/FAM98A/FUZ/HAP1/HRAS/IFT88/KCTD17/MIEN1/MTOR/MYO3A/NEURL1/OCLN/PFN1/PLCE1/PLEKHM1/PPP1R35/RAC1/RALA/SAXO1/SEPTIN9/TENM1/TENM2/TGFB3/TWF2/WNT1/WRAP73/ZMYND10"
"response to hydrogen peroxide",1,"ADAM9/AIFM1/ANKZF1/AQP1/AREG/BCL2/BNIP3/CAT/CBX8/COL1A1/CRK/EDN1/FKBP1B/FOSL1/FYN/GPX1/HDAC2/HDAC6/HMOX1/HP/HSF1/IL18RAP/KCNA5/KLF2/MMP2/NQO1/PARK7/PCNA/PLEKHA1/PPP1R15B/PPP2CB/PRDX3/RHOB/RPS3/SIRT1/SMPD3/SOD1/STK25/TNFAIP3/TOP2B/TRPA1/TRPM2/ZNF277/ZNF580"
"glucose homeostasis",1,"ACE/ADCY5/ADIPOR2/ADISSP/ALOX5/ASPSCR1/BACE2/BAIAP3/BGLAP/C1QTNF12/C2CD2L/CDK16/CLTRN/CRY1/CSMD1/CSRP3/CYP7A1/DBH/DHPS/FFAR1/FKBP1B/FOSL2/FOXA3/FOXK2/FOXO1/GCG/GCK/GCKR/GCLC/GPER1/GPR68/GPX1/HIF1A/HKDC1/ICAM1/IRS1/IRS2/JAGN1/KAT5/KCNB1/KLF15/KLF7/LEP/LRP5/LRRC8D/MIR16-1/MIR320D1/MIR320E/MLXIPL/MPC2/NCOA5/NDUFAF2/NGFR/NPTX1/NR1D1/NUCKS1/OAS1/PARK7/PCK1/PCK2/PDE8B/PDK2/PDK4/PFKM/PIH1D1/PLA2G6/PLSCR3/POMC/PPARG/PPARGC1A/PPP3CB/PTCH1/PTPRN/RAB11B/RAB11FIP5/RACK1/RAF1/RMI1/RPS6/RRAGA/SESN2/SGCB/SIRT1/SLC12A6/SLC12A7/SLC16A1/SLC29A1/SLC2A4/SLC39A14/SLC9B2/SMAD4/SMARCA4/SMARCB1/SRI/STAT3/STK11/STX4/STXBP3/STXBP4/SUCNR1/SYBU/TCF7L2/TIAM1/TREM2/TWNK/UCP2/VSNL1/WFS1/XBP1/ZBED6/ZBTB20"
"appendage morphogenesis",1,"ACD/ALDH1A2/ASPH/BAX/BMP4/BMPR1A/CACNA1C/CHD7/CREBBP/DKK1/ECE1/EXT1/FBXW4/FGF9/FGFR2/FLVCR1/FRAS1/FZD6/GLI3/GNA12/GPC3/HDAC1/HDAC2/IFT140/IFT52/LARGE1/LEF1/LRP4/LRP5/MAP3K20/MEGF8/MKS1/MYH3/NOG/NOTCH2/NPR2/PCSK5/PKDCC/PRICKLE1/PTCH1/RARB/RARG/RDH10/RECK/RPGRIP1L/RSPO2/SALL4/SFRP2/SHOX2/SKI/SMAD4/TBC1D32/TMEM107/TMEM231/TP63/TULP3/WDPCP/WDR19/WNT3/WNT5A/WNT7A/ZBTB16/ZNF141/ZNF358"
"limb morphogenesis",1,"ACD/ALDH1A2/ASPH/BAX/BMP4/BMPR1A/CACNA1C/CHD7/CREBBP/DKK1/ECE1/EXT1/FBXW4/FGF9/FGFR2/FLVCR1/FRAS1/FZD6/GLI3/GNA12/GPC3/HDAC1/HDAC2/IFT140/IFT52/LARGE1/LEF1/LRP4/LRP5/MAP3K20/MEGF8/MKS1/MYH3/NOG/NOTCH2/NPR2/PCSK5/PKDCC/PRICKLE1/PTCH1/RARB/RARG/RDH10/RECK/RPGRIP1L/RSPO2/SALL4/SFRP2/SHOX2/SKI/SMAD4/TBC1D32/TMEM107/TMEM231/TP63/TULP3/WDPCP/WDR19/WNT3/WNT5A/WNT7A/ZBTB16/ZNF141/ZNF358"
"regulation of nuclear division",1,"ANAPC11/ANAPC15/ANAPC5/ANAPC7/ATM/AURKA/AURKAIP1/BIRC5/BMP4/BORA/BTC/BUB1B/BUB3/CCDC8/CD28/CDC16/CDC23/CDC42/CDK5RAP2/CUL7/DAPK3/DRD3/DYNC1LI1/EDN1/EDN3/EREG/ESPL1/FBXW5/HORMAD1/IL1A/KLHL22/LCMT1/LRP5/MAD1L1/MKI67/MTBP/NEK2/NME6/NPM2/NPR2/NSMCE2/NUP62/PCID2/PDE3A/PDGFB/PIN1/PIWIL2/PKMYT1/PRAP1/PSMA8/PSMG2/RAD1/RCC1/SH2B1/SMPD3/SPC25/SPDL1/TOM1L2/TTK/USP44/WEE2/WNT5A/ZW10/ZWILCH"
"establishment of protein localization to extracellular region",1,"AACS/ABCA1/ABCG1/ACHE/ACVR2B/ADAM9/ADCY5/ADCYAP1/ADORA2A/ADTRP/ALOX5/ANG/ANKRD1/AP1S1/APBB1/ARF6/ARL4D/ATP13A2/BAIAP3/BLOC1S3/BMP6/C1QTNF12/C1QTNF3/C2CD2L/CAPN10/CAVIN1/CCL5/CD200/CDK16/CELA2A/CHGA/CLOCK/CLTRN/COMP/CPT1A/CTAGE1/CTAGE4/CTAGE6/CTAGE8/DNAJC1/DOC2B/DRD3/EDNRB/EIPR1/ERP29/EXPH5/F2/F2RL1/FAM3D/FFAR1/FKBP1B/FOXO1/GCG/GCK/GIPR/GLUD1/GNA11/GNAZ/GOLPH3/GPER1/GPR68/GSDMD/HADH/HIF1A/HMGCR/IER3IP1/IFNG/IL13/IL1A/IL1RN/INHBB/IRS1/IRS2/JAGN1/KCNA5/KCNB1/KCNN4/KLF7/LEP/LLGL1/LLGL2/LRP5/MIR199A1/MON1A/MPC2/MYH10/NAGPA/NDUFAF2/NECAB3/NEO1/NLGN2/NOS2/NR1D1/NR1H3/OLFM2/ORAI1/P3H1/PARD6A/PARK7/PCK2/PCSK5/PDE8B/PFKFB2/PFKL/PFKM/PICK1/PLA2G6/PLEK/PORCN/PPARG/PPIA/PPID/PPP3CB/PREB/PRF1/PRKN/PSMD9/PTPRN/RAB11B/RAB11FIP3/RAB11FIP5/RAB12/RAB3B/RAB8A/RAB8B/RAF1/RAP1GDS1/RHBDD3/RHBDF2/RIMS2/RSAD2/SERGEF/SERP1/SIRT3/SIRT4/SLC12A2/SLC16A1/SLC25A22/SLC9B2/SMAD2/SRI/STX4/STXBP3/STXBP4/SUCNR1/SVBP/SYBU/TANGO6/TCF7L2/TCIRG1/TGFB3/TIAM1/TLR2/TM7SF3/TMED10/TMEM132A/TREM2/TRH/TVP23B/UBE2Q1/UCP2/UQCC2/VSNL1/ZBED6"
"aminoglycan biosynthetic process",1,"B3GALT6/B3GAT3/B3GNT3/B4GALT5/B4GALT7/B4GAT1/CHPF/CHST1/CHST12/CHST13/CHST14/CHST2/CHST6/CHST7/CHSY3/CSGALNACT2/EXT1/EXT2/GALNT5/GLCE/HAS3/HS3ST1/HS3ST3B1/NDST2/NDST3/PDGFB/SLC35D2/SMPD3/ST3GAL3/UGDH/UST/XYLT2"
"negative regulation of TOR signaling",1,"ATM/CASTOR1/DEPTOR/ENDOG/EPM2A/FLCN/GSK3A/HIF1A/ITFG2/KICS2/MAPKAPK5/MIOS/NLK/NPRL2/NPRL3/PDCD6/PRKACB/RNF152/RNF167/SESN1/SESN2/SIRT1/STK11/TBC1D7/TBK1/TNFAIP8L1/TSSK6/UBE2N/VHL/WDR24/WDR59/YWHAG"
"macrophage activation involved in immune response",1,"CX3CR1/DYSF/IFNG/LBP/SBNO2/SUCNR1/TREM2/TYROBP"
"glucan catabolic process",1,"AGL/MGAM/PFKM/PGM2/PHKG2/PPP1CA/PYGB/STBD1"
"positive regulation of macrophage chemotaxis",1,"C3AR1/CCL5/CMKLR1/IL34/MDK/RARRES2/SLAMF1/THBS1"
"cerebellar Purkinje cell layer morphogenesis",1,"DLL1/FAIM2/KIF14/LDB1/LHX1/SLC25A46/TTLL1/WHRN"
"positive regulation of icosanoid secretion",1,"CYP4F2/EDN1/IL1A/MAP2K6/NTSR1/PLA2G10/PLA2R1/PTGES"
"negative regulation of T-helper cell differentiation",1,"ASCL2/BCL6/FOXP3/HLX/IL4/TBX21/TNFSF4/ZC3H12A"
"regulation of hair follicle development",1,"DKK4/FST/NGFR/NUMA1/SMAD4/TRADD/WNT10B/WNT5A"
"cardiac myofibril assembly",1,"ADPRHL1/CSRP3/FHOD3/MEF2A/MYLK3/PDGFRA/SMAD4/TCAP"
"trachea development",1,"BMP4/HYDIN/LEF1/MAP2K1/MAP2K2/RARG/RSPO2/TGFBR2"
"labyrinthine layer blood vessel development",1,"CCN1/FZD5/HEY1/HEY2/HS6ST1/JUNB/NSDHL/VASH2"
"renal tubular secretion",1,"ABCG2/AGT/CLN3/EDN1/EDNRB/MLLT6/NHERF1/NPPB"
"programmed cell death in response to reactive oxygen species",1,"FOXP1/MAP2K4/MET/PARK7/PJVK/RACK1/STK25/TRAP1"
"detection of other organism",1,"CLEC6A/HLA-A/HLA-B/NAIP/NOD2/PGLYRP1/PGLYRP2/TLR2"
"negative regulation of alcohol biosynthetic process",1,"BMP2/DKK3/ERLIN1/GFI1/MIR342/PLEK/SCAP/SOD1"
"regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway",1,"FZD1/HIF1A/IL10/PARK7/PARP1/PRKN/TREM2/WNT1"
"activin receptor signaling pathway",1,"ACVR1/ACVR2A/ACVR2B/CITED2/FGF9/FKBP1A/FST/GDF2/INHBA/INHBB/MAGI2/NODAL/SKI/SMAD2/SMAD3/SMAD4/SMAD6/SMURF1/TGFBR2/TGIF2/WIF1"
"regulation of cell adhesion mediated by integrin",1,"ACER2/ADA/ADAM9/CCL5/CD3E/CIB1/CRK/DPP4/IFT74/ITGB1BP1/JAM3/LPXN/MUC1/NEXMIF/PDE3B/PIEZO1/PLAU/RAC3/SFRP2/SKAP1/SWAP70"
"regulation of bone remodeling",1,"BGLAP/CALCA/CLDN18/CSK/DCSTAMP/DEF8/GPR137/GPR137B/HAMP/LEP/LTBP3/MDK/PDK4/PLEKHM1/PRKCA/S1PR1/SIGLEC15/SLC4A2/TMEM119/TMEM64/TNFAIP3"
"spliceosomal tri-snRNP complex assembly",1,"CD2BP2/DDX20/LSM2/PRPF19/PRPF31/PRPF6/RNU4-1/RNU5F-1/RNU6ATAC/SART3/TSSC4"
"dendritic cell chemotaxis",1,"C1QBP/CCL19/CCL5/CCR2/CCR5/CCR6/CCR7/GPR183/SLAMF1/SPI1/TRPM2"
"folic acid-containing compound metabolic process",1,"ATIC/DHFR2/FOLR1/FPGS/GART/MTHFD1/MTHFD1L/SHMT1/SHMT2/SLC19A1/SLC46A1"
"vascular associated smooth muscle contraction",1,"BBS2/COMP/EDN1/EDN3/EDNRB/GRIP2/MKKS/RAP1GDS1/RHOA/SLC8A1/ZDHHC21"
"negative regulation of fatty acid biosynthetic process",1,"ACADL/ACADVL/CEACAM1/CYP7A1/ERLIN1/INSIG2/KLHL25/MIR342/PIBF1/SIRT1/TRIB3"
"positive regulation of focal adhesion assembly",1,"EPB41L5/FERMT2/ITGB1BP1/MAP4K4/POLDIP2/PPM1F/RAC1/ROCK1/S100A10/SDC4/SMAD3"
"type II interferon-mediated signaling pathway",1,"ARG1/CDC37/IFNG/IRGM/NR1H3/PARP14/PARP9/PPARG/RAF1/SP100/TP53"
"synaptonemal complex organization",1,"BAG6/C1orf146/EHMT2/HORMAD1/MLH3/P3H4/REC8/SYCE2/SYCE3/SYCP2/TEX15"
"detection of external biotic stimulus",1,"CLEC6A/HLA-A/HLA-B/LBP/NAIP/NOD2/PGLYRP1/PGLYRP2/SCARB1/TLR2/TREM2"
"positive regulation of cellular response to insulin stimulus",1,"C1QTNF12/CTSD/ECHDC3/ERFE/GKAP1/IRS1/LEP/NUCKS1/OSBPL8/SIRT1/SNX5"
"membrane invagination",1,"ABCA1/ADGRB1/AIF1/ALOX15/ARHGAP25/CD300A/CDC42/DOCK1/F2RL1/FCGR2B/GATA2/HAVCR1/ITGA2/ITGAM/RAC1/RAC3/RHOA/SH3BP1/SMURF1/SNX33/STAP1/THBS1/TIMD4/TREM2/VAMP7/XKR5/XKR6/XKR7"
"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",1,"AIFM1/ATP2A3/BAG6/BAX/BBC3/BCL2/BOK/CEBPB/CREB3L1/ERP29/FCGR2B/LRRK2/NCK1/NCK2/PARK7/PMAIP1/PML/PPP1R15A/PRKN/SELENOS/SIRT1/TMBIM6/TMEM117/TP53/TRAF2/TRIB3/WFS1/XBP1"
"histone lysine methylation",1,"ASH2L/EHMT2/GCG/KANSL3/KAT8/MCRS1/NELFA/NELFE/PRDM12/SETDB2/SMYD2/SMYD3/WDR5/WDR5B"
"regulation of cardiocyte differentiation",1,"BMP2/BMP4/DKK1/DLL1/FZD7/GPER1/HDAC3/HEY2/KAT2A/MIR222/MIR590/PRICKLE1/SMAD4/SOX6"
"negative regulation of cell development",1,"ARHGAP4/ASCL2/B2M/BCL6/BMP4/BMPR1A/BTG2/C1QC/CBFB/CDK5/CDKL3/CEACAM1/CERS2/CLDN18/CR1/CTDSP1/CTLA4/CUL4A/DAAM2/DAB1/DCC/DIP2B/DLL3/DLX1/DRD3/DTX1/EDNRB/EPHB2/ERBB2/ERFE/F2/FBN1/FCGR2B/FGF13/FOXJ1/FOXP3/FSTL4/GATA2/GLI3/GPR137/GPR137B/GPR37L1/GPR55/GPR68/GSK3A/HDAC6/HLX/IL17D/IL1A/IL4/INHBA/KIFAP3/LAG3/LRP4/LRRC17/LTF/MAFB/MBD1/MDK/MIR181B1/MIR221/MIR222/MT3/MYC/NFATC4/NODAL/NOG/NPR2/NR1D1/NR2E1/PCM1/PGLYRP1/PGLYRP2/PLXNA3/PRDX2/PTN/RAPGEF2/RGMA/RNF10/RTN4R/RUNX3/RYK/SEMA3A/SEMA3B/SEMA3D/SEMA3F/SEMA3G/SEMA4B/SEMA4C/SEMA4F/SEMA4G/SEMA6B/SEMA6C/SEMA7A/SKI/SLC4A2/SOX10/SOX11/SPART/SYNGAP1/TBX21/TBX6/TCTA/TLR3/TMEM178A/TMEM98/TNFSF4/TNR/TOB2/TP53/TREM2/TRIB1/TRIM46/TRPV1/TSC22D1/TSPO/ULK2/WEE2/WNT3/WNT5A/WNT7A/YWHAH/ZBTB46/ZC3H12A/ZC3H8/ZFPM1/ZNF675"
"positive regulation of protein secretion",1,"AACS/ABCG1/ACHE/ADAM9/ADORA2A/ANG/ANKRD1/APBB1/ARF6/ATP13A2/BAIAP3/BMP6/C1QTNF12/C1QTNF3/C2CD2L/CAPN10/DOC2B/EXPH5/F2/F2RL1/FFAR1/GCG/GCK/GIPR/GLUD1/GNA11/GOLPH3/GPER1/GPR68/HIF1A/IER3IP1/IL13/IL1A/IRS2/KCNN4/MPC2/MYH10/NLGN2/ORAI1/PARD6A/PCK2/PFKFB2/PFKM/PLA2G6/PPARG/PPIA/PPID/PPP3CB/PSMD9/SERP1/SIRT3/SRI/STX4/SYBU/TCF7L2/TGFB3/TLR2/TM7SF3/TMED10/TMEM132A/TREM2/TRH/VSNL1"
"regulation of peptide transport",1,"AACS/ADCY5/ADCYAP1/ADORA1/AIMP1/ALOX5/BAIAP3/C1QTNF12/C2CD2L/CA2/CAPN10/CCL5/CDK16/CELA2A/CHD7/CHGA/CLOCK/CPT1A/DOC2B/EIPR1/F2/F2RL1/FAM3D/FFAR1/FFAR3/FKBP1B/FOXO1/GCG/GCK/GIPR/GLUD1/GNA11/GNAZ/GPER1/GPR68/HADH/HIF1A/IFNG/ILDR1/INHBB/IRS1/IRS2/JAGN1/KCNA5/KCNB1/KLF7/LEP/LRP5/MPC2/NDUFAF2/NLGN2/NOS2/NR1D1/ORAI1/PASK/PCK2/PDE8B/PFKFB2/PFKL/PFKM/PICK1/PLA2G6/PPP3CB/PRKN/PSMD9/RAB8B/RASL10B/SERP1/SIRT3/SIRT4/SLC16A1/SLC25A22/SLC9B2/SRI/STX4/STXBP4/SYBU/TCF7L2/TCIRG1/TFR2/TIAM1/TM7SF3/TRH/UCN/UCP2/UQCC2/VSNL1/ZBED6"
"positive regulation of lipid biosynthetic process",1,"ABCD2/ABCG1/ABHD6/ACSL3/BMP6/CCDC3/CCN1/CREBL2/CTDNEP1/CYP7A1/FABP3/HTR2B/HULC/IFNG/IL1A/KAT5/MFSD2A/MID1IP1/MLST8/MLXIPL/MTOR/NR1D1/NR1H3/PCK1/PLA2G6/PPARA/PTGS2/RAB38/RDH10/RPTOR/SCAP/SCARB1/SIRT3/SIRT4/SLC27A1/SLC45A3/SPHK2/SREBF2/ZBTB20"
"regulation of inflammatory response",1,"ABCC1/ABHD12/ACE2/ACOD1/ACP5/ADA/ADAMTS12/ADORA1/ADORA2A/ADORA2B/AGT/ALOX15/ALOX5/APOA1/ARMH4/ATM/BCL6/BCR/BIRC2/C1QTNF12/C1QTNF3/CAMK2N1/CCL5/CCR2/CCR7/CD200/CD200R1/CD28/CD47/CD81/CEBPB/CHRNA7/CLOCK/CREB3L3/CST7/CYP19A1/DAGLA/DAGLB/DDT/DROSHA/DUOXA1/EDNRB/ELANE/ENPP3/ETS1/F12/FANCA/FANCD2/FCGR2B/FEM1A/FFAR3/FNDC4/FOXP1/FOXP3/FUT7/FYN/GATA3/GIT1/GPER1/GPR17/GPR31/GPR4/GPRC5B/GPS2/GPX1/GSDMD/GSTP1/HAMP/HYAL2/IDO1/IER3/IFNG/IL10/IL10RA/IL13/IL16/IL1R1/IL1RL2/IL20/IL20RB/IL22RA1/IL22RA2/IL23A/IL2RA/IL4/IRF3/IRGM/KARS1/KLKB1/LACC1/LBP/LETMD1/LGALS1/LRRK2/LTA/MACIR/MAPK14/MDK/MFHAS1/MGST2/MIR16-1/MIR181B1/MIR199A1/MIR221/MIR222/MIR3909/MIR590/MMP8/MMP9/MVK/NAIP/NAPEPLD/NDFIP1/NFKBIA/NFKBIZ/NKG7/NLRC3/NLRP2/NLRP3/NLRP4/NLRX1/NOD2/NR1D1/NR1H3/NT5E/NUPR1/OSMR/PARK7/PGLYRP1/PGLYRP2/PIK3AP1/PLA2G10/PLA2G2D/PLCG1/PLK2/PPARA/PPARD/PPARG/PROC/PSMA6/PSMB4/PTGER3/PTGER4/PTGES/PTGS2/PYCARD/RABGEF1/RHBDD3/RHBDF2/RICTOR/RPS19/S100A12/SBNO2/SELE/SELENOS/SEMA7A/SETD4/SETD6/SHARPIN/SHPK/SIGLEC10/SMAD3/SNX4/SOD1/SPN/STAP1/STAT3/STING1/STK39/SUCNR1/TLR2/TLR3/TMSB4X/TNFAIP3/TNFAIP8L2/TNFRSF1A/TNFSF4/TRADD/TREM2/TRIM45/TRIM65/UFL1/USP18/VAMP7/VAMP8/WFDC1/WNT5A/XCL1/ZP3"
"negative regulation of mitotic nuclear division",1,"ANAPC15/ATM/AURKAIP1/BIRC5/BMP4/BUB1B/BUB3/CDK5RAP2/DYNC1LI1/KLHL22/LCMT1/MAD1L1/MTBP/NME6/PCID2/PRAP1/PSMG2/SPC25/SPDL1/TOM1L2/TTK/USP44/ZW10/ZWILCH"
"defense response to fungus",1,"ARG1/CHGA/CLEC4D/CLEC4E/CLEC6A/COTL1/CTSG/CX3CR1/DEFA3/DEFA4/ELANE/FAM3A/GNLY/HAMP/IL17RC/JAGN1/LTF/MPO/RARRES2/RNASE7/S100A12/SPI1/SPON2/TRIM62"
"negative regulation of protein localization",1,"ABHD17B/ABHD17C/ABI3/ADTRP/AP2M1/ARF6/ASTN2/BAG4/BTF3/CD200/CDK5/CHGA/CLDN18/COMMD1/CORO2B/CSK/DERL2/DRD3/ERLEC1/ERP29/F2RL1/FAM3D/FBXO4/FKBP1B/FLCN/FOXO1/GBP1/GDI2/GNAZ/GOPC/GPM6B/HADH/HMGCR/INHBB/INPP5E/IRS1/ITGB1BP1/JAGN1/KCNB1/KCNE1/KLF7/LATS2/LRRK2/LYPD1/LZTFL1/LZTS2/MACROH2A1/MAGED1/MAP1A/MAPT/MDFIC/MFHAS1/MIR199A1/MTOR/NDFIP1/NDFIP2/NDUFAF2/NEO1/NR1H3/OTUD7B/PARK7/PDE8B/PFKL/PKDCC/PKIA/PKIG/PPM1F/PRKN/PSMD9/RAB11FIP3/RAB11FIP5/RAB23/RANGAP1/RHBDF2/RNF4/RSAD2/SERGEF/SIAH3/SIRT4/SNX33/SP100/SPI1/SUFU/TAX1BP3/TMBIM1/TMEM59/TMEM98/TP53INP2/UBAC2/UBE2G2/UBE2J1/UCP2/UFM1/VSNL1/WNK3/YOD1"
"positive regulation of protein import into nucleus",1,"BAG3/DMAP1/EFCAB7/EP300/GLI3/HDAC3/HYAL2/IFNG/IPO5/LEP/MAPK14/MAVS/PTGS2/RAN/SMAD3/TRIM28/ZC3H12A"
"regulation of keratinocyte differentiation",1,"ALOX15B/AQP3/FOXC1/GRHL1/IL20/KRT36/MACROH2A1/MACROH2A2/NME2/NUMA1/PLAAT4/PRKCH/ROCK1/SGPP1/SRSF6/TP63/TRIM16"
"phospholipid dephosphorylation",1,"CHRM5/EPHX2/INPP4B/INPP5B/INPP5E/MTMR3/MTMR9/PLPP1/PLPP3/PLPP4/PLPP5/PLPP6/PLPPR2/PLPPR3/SACM1L/SGPP1/SYNJ2"
