"Pathway","Adjusted_Pvalue","Genes"
"eukaryotic translation initiation factor 3 complex",0.0650473829533113,"COPS5/EIF3B/EIF3CL/EIF3D/EIF3E/EIF3F/EIF3G/EIF3H/EIF3I/EIF3J/EIF3K/EIF3L/EIF3M"
"NuRD complex",0.0650473829533113,"CDK2AP1/CDK2AP2/CHD3/GATAD2A/HDAC1/HDAC2/MBD2/MBD3/MTA1/MTA2/MTA3/RBBP4/RBBP7"
"Ino80 complex",0.0650473829533113,"ACTL6A/ACTR5/ACTR8/INO80B/INO80C/INO80E/MCRS1/NFRKB/RUVBL1/RUVBL2/TFPT/UCHL5/YY1"
"septin cytoskeleton",0.0650473829533113,"MAPK6/MAPKAPK5/SEPTIN1/SEPTIN10/SEPTIN11/SEPTIN12/SEPTIN2/SEPTIN3/SEPTIN6/SEPTIN7/SEPTIN8/SEPTIN9/TMEM250"
"CHD-type complex",0.0650473829533113,"CDK2AP1/CDK2AP2/CHD3/GATAD2A/HDAC1/HDAC2/MBD2/MBD3/MTA1/MTA2/MTA3/RBBP4/RBBP7"
"EMC complex",0.0652552548908642,"EMC1/EMC10/EMC2/EMC3/EMC4/EMC6/EMC7/EMC8/EMC9"
"nucleolar exosome (RNase complex)",0.0652552548908642,"EXOSC1/EXOSC10/EXOSC2/EXOSC3/EXOSC5/EXOSC6/EXOSC7/EXOSC8/EXOSC9"
"U4 snRNP",0.0662769958140288,"PRPF31/RNU4-1/RNU4-2/SNRPB/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/SNRPN"
"methylosome",0.0662769958140288,"CLNS1A/ERH/PRMT1/SNRPB/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/WDR77"
"Fanconi anaemia nuclear complex",0.0662769958140288,"CENPS/CENPX/FAAP100/FAAP20/FAAP24/FANCB/FANCC/FANCE/FANCF/FANCG/FANCM"
"microtubule",0.0679382279645102,"APC2/APPBP2/ARFGEF2/ARHGAP4/ARL3/ARL6/ASPM/ATAT1/AURKA/AURKC/BAG2/BBLN/BEX4/BICD1/BIRC5/BOD1/CALM1/CALM2/CALM3/CAMSAP1/CAMSAP2/CCDC181/CCDC57/CCDC66/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/CDK2AP2/CDK5/CDK5RAP2/CDK5RAP3/CENPJ/CEP170B/CEP57/CEP57L1/CFAP144/CFAP161/CFAP20/CFAP210/CFAP53/CFAP68/CFAP95/CHMP1B/CHMP2A/CHMP3/CHMP6/CHMP7/CIMIP2B/CKAP2/CKAP5/CLIP3/CLIP4/CLMP/CSPP1/DCDC1/DCDC2/DCTN2/DCXR/DNAH10/DNAH17/DNAH3/DNAH6/DNAH8/DNAI2/DNAL1/DNAL4/DPYSL2/DVL1/DYNC1I2/DYNC1LI1/DYNC2LI1/DYNLL1/DYNLL2/DYNLRB2/DYNLT2/DYNLT3/EFCAB6/EFHB/EFHC1/EML2/EML3/EML4/EML6/ENKD1/ENKUR/FAM110A/FAM110C/FAM161A/FAM161B/FBXW11/FEZ1/FGF13/FIGN/FKBP4/FSD1/GABARAPL3/GAS2L1/GAS2L2/GAS2L3/GRAMD2B/HAUS1/HAUS2/HAUS3/HAUS5/HAUS6/HAUS7/HAUS8/HDAC6/HID1/HOOK1/HOOK2/HSPA8/HSPH1/IFT70A/IFT70B/JAKMIP1/KATNA1/KATNAL2/KATNB1/KIF14/KIF16B/KIF1A/KIF1B/KIF20A/KIF21A/KIF22/KIF24/KIF25/KIF28P/KIF2A/KIF3A/KIF3B/KIF5A/KIF5C/KIF6/KIFAP3/KIFC2/KIFC3/KLC2/KLC4/KLHL21/KLHL22/KNSTRN/LRPPRC/LRRC49/LZTS2/MAP10/MAP1LC3B2/MAP1LC3C/MAP2K2/MAP7/MAP9/MAPRE2/MAPRE3/MAPT/MDM1/MID1IP1/MID2/MT3/MTA1/MTUS1/MTUS2/MX1/MX2/NAV3/NCKAP5/NEK2/NEK6/NEK7/NME7/NUDC/NUMA1/ODF2/OPA1/PACRG/PAFAH1B1/PBXIP1/PCNT/PDE4DIP/PRC1/PSRC1/PTPN20/PYCARD/RAB11A/RACGAP1/RASSF1/RASSF3/REEP2/REEP3/REEP4/RGS14/RIBC1/RMDN1/RMDN2/RMDN3/RNF4/ROR2/RP1/RP1L1/RPGRIP1L/RUSC1/SARM1/SAXO1/SAXO4/SELENOS/SEPTIN9/SERP1/SHROOM1/SHROOM2/SIRT2/SKA1/SKA2/SLAIN1/SLAIN2/SNPH/SNTB2/SPACA9/SPAG8/SPAST/SPEF1/SPMIP6/SPMIP8/SPRY2/SRPRB/STMN1/SYBU/TBCA/TBCB/TBCC/TBCD/TBCE/TCP1/TEKT1/TEKT3/TEKT5/TEKTIP1/TIAM1/TMEM214/TOGARAM2/TPGS2/TPPP/TPPP3/TPT1/TRIM55/TTL/TTLL1/TTLL11/TTLL4/TTLL8/TUBA1B/TUBA4B/TUBB/TUBB4A/TUBB8B/TUBD1/TUBE1/TUBG1/TUBG2/TUBGCP3/TUBGCP4/TUBGCP5/TUBGCP6/ZNF207/ZW10/ZWILCH"
"trans-Golgi network",0.0690133797633935,"AFTPH/AP1B1/AP1M1/AP1S1/AP1S2/AP4B1/AP4E1/AP4M1/AP4S1/ARFGEF2/ARFIP2/ARFRP1/ARL1/ARL5A/ARL5C/ASAP1/ATG9B/ATP2C1/ATP2C2/ATP8B1/ATP8B2/ATP8B3/ATP8B4/ATP9A/AZIN2/BACE1/BACE2/BAIAP3/BECN1/BICD1/BOK/C17orf75/CA4/CABP7/CALN1/CBY1/CCDC91/CD74/CHID1/CHST1/CHST2/CHST6/CHST7/CIMAP3/CLBA1/CLIP3/CLTA/CLTB/CLTCL1/CLVS1/CNST/COG2/COG3/COG4/COG5/COG6/COG7/COG8/CORO7/DOP1A/DPY30/EIPR1/FCMR/FUT4/FUT7/GCNT1/GGA2/GGA3/GNAS/GOLPH3/GOLPH3L/GOLT1A/GPR108/HLA-DQA2/HLA-DQB2/HOOK2/INPP5K/LAP3/LLGL1/M6PR/MARCHF9/MMP24/MS4A6E/MS4A7/MYO1B/NBEA/NMNAT2/NSG1/NSG2/OPTN/PCSK1N/PCSK4/PCSK5/PHETA1/PHETA2/PI4K2B/PICK1/PLD4/PLEKHA3/PLEKHA8/PLEKHJ1/PLOD3/PLPP3/PREPL/RAB10/RAB11A/RAB11FIP3/RAB14/RAB29/RAB30/RAB38/RAB3IP/RAB43/RAB6A/RAB7B/RAB8A/RAB9A/RABEPK/RAC1/RELCH/RHOBTB3/SCAMP1/SCAMP2/SCAMP3/SCOC/SLC2A4/SLC30A5/SLC30A6/SLC39A9/ST3GAL1/STX10/STX16/STX4/STX8/SYS1/SYT17/TEPSIN/TGFBI/TJAP1/TMEM230/TMEM79/TRAPPC6A/VAMP2/VAMP4/VAMP7/VPS51/VPS52/WDR11/YIPF2/YIPF4/YIPF5/YIPF6/YIPF7"
"cullin-RING ubiquitin ligase complex",0.0732325550860218,"AMBRA1/ANAPC1/ANAPC10/ANAPC11/ANAPC13/ANAPC15/ANAPC16/ANAPC2/ANAPC4/ANAPC5/ANAPC7/APPBP2/ARIH2/ASB9/BTRC/BUB1B/CACYBP/CAND1/CCIN/CCNF/CDC16/CDC23/CDC26/CDC27/CDKN1B/CKS1B/CKS2/COMMD1/COP1/CUL4A/CUL7/CUL9/DAW1/DCAF1/DCAF12/DCAF13/DCAF15/DCAF17/DCAF4/DCAF5/DCAF7/DCAF8/DDA1/DDB1/DDB2/DET1/DMAC2/ELOB/ERCC8/FBH1/FBXL14/FBXL15/FBXL16/FBXL17/FBXL18/FBXL19/FBXL4/FBXL6/FBXL8/FBXO15/FBXO17/FBXO2/FBXO25/FBXO27/FBXO31/FBXO32/FBXO39/FBXO4/FBXO42/FBXO44/FBXO45/FBXO48/FBXO9/FBXW11/FBXW4/FBXW5/FEM1A/FZR1/GAN/GLMN/IPP/KBTBD2/KBTBD3/KCTD10/KCTD13/KCTD17/KCTD2/KCTD5/KEAP1/KLHDC1/KLHDC10/KLHDC2/KLHDC3/KLHL12/KLHL13/KLHL15/KLHL17/KLHL2/KLHL21/KLHL22/KLHL23/KLHL25/KLHL29/KLHL3/KLHL30/KLHL35/KLHL41/KLHL42/KLHL6/KLHL7/KLHL9/LRRC75A/LZTR1/MAD2L2/PCMTD1/PDCD6/PEF1/PRAME/RBX1/RNF7/SKP2/SOCS7/SPOP/SPSB1/SPSB2/SPSB4/TMEM183BP/TNFAIP1/WDR77/ZER1/ZSWIM5/ZYG11A"
"pericentriolar material",0.0753243783003367,"BBS4/BBS9/CDK5RAP2/CEP152/CEP192/CEP85/CEP85L/DYNC2I1/LCK/NEK1/PCM1/RABL2B/TCP1/TUBE1/TUBG1/TUBG2"
"exoribonuclease complex",0.0809456802228507,"C1D/CARHSP1/DIS3L/EXOSC1/EXOSC10/EXOSC2/EXOSC3/EXOSC5/EXOSC6/EXOSC7/EXOSC8/EXOSC9/GTPBP1/LAS1L/MPHOSPH6/MTREX/NVL/PAN2/WDR74"
"Golgi stack",0.0866632928412852,"A3GALT2/ABO/APH1A/ATL1/ATP2C1/B3GALT6/B4GALNT3/B4GALNT4/B4GALT2/B4GALT3/B4GALT6/B4GALT7/BCAP31/CANT1/CHPF/CHSY3/CLIP3/COG2/COG3/CSGALNACT2/FUT11/FUT2/FUT4/FUT5/FUT7/FUT8/GAL3ST4/GALNT1/GCNT1/GGTA1/GOLGA3/GOLGA5/GOLGA6A/GOLGA6B/GOLGA6D/GOLGA8A/GOLGA8B/GOLGA8S/GOLIM4/GOLPH3/GOLPH3L/GOLT1A/GOSR1/GPR89A/GPR89B/HACE1/HID1/HLA-A/INPP5E/LLGL1/LYPLA2/LYSET/MAN2A1/MARCHF9/MBTPS1/MGAT4A/MGAT4B/NAGPA/NECAB3/NSF/NSG1/NSG2/PITPNM1/PLK3/PSENEN/RAB14/RAB30/RASIP1/SAR1B/SLC30A5/SLC30A7/SMPD3/SORT1/ST3GAL1/ST3GAL3/ST6GAL1/STX16/TMBIM4/TMED2/TMED3/TMEM115/TMEM59/TRAPPC4/USO1/UXS1/VRK1/YIPF2/YIPF6/ZFYVE1"
"nuclear pore",0.0869375001989658,"AAAS/AGFG1/BICD2/CETN2/CETN3/CHMP1B/CHMP2A/CHMP3/CHMP6/CHMP7/DDX19B/ENY2/GLE1/IPO5/IPO7/KPNA1/MAD1L1/MVP/MX2/NDC1/NPIPA1/NUP107/NUP133/NUP160/NUP188/NUP205/NUP210/NUP210L/NUP214/NUP35/NUP37/NUP42/NUP43/NUP50/NUP62/NUP85/NUP88/NUP93/NUTF2/NXF1/NXT1/NXT2/PCID2/POM121B/RAE1/RAN/RANBP1/RANBP3/RANGAP1/RGPD4/RGPD5/RGPD6/SEC13/SNUPN/UBE2I/VPS4A/XPO4/XPO7/XPOT/ZC3HC1"
"Golgi-associated vesicle membrane",0.0881796061247518,"AFTPH/AP1B1/AP1G2/AP1M1/AP1S1/AP1S2/AP2A1/AP4B1/ARCN1/CLBA1/CLTA/CLTB/CLTCL1/CNGA4/CNGB1/COPB1/COPB2/COPE/COPG2/COPZ1/COPZ2/GOPC/GPR89A/ITM2B/KDELR1/KDELR2/NCALD/PKD1/RHOQ/SCYL1/SPPL2B/SPPL3/SYNRG/TMED2/TMED3/TMEM199/ZDHHC13"
"nuclear DNA-directed RNA polymerase complex",0.0926283788124006,"CTR9/ENY2/ERCC2/ERCC3/GTF2A1/GTF2A2/GTF2E1/GTF2E2/GTF2F1/GTF2F2/GTF2H1/GTF2H3/GTF2H4/GTF2H5/KAT2A/LEO1/MCM3/MMS19/MNAT1/MYZAP/PAAF1/POLA1/POLA2/POLR1B/POLR1D/POLR1E/POLR1G/POLR1H/POLR2B/POLR2C/POLR2D/POLR2E/POLR2F/POLR2G/POLR2H/POLR2I/POLR2K/POLR2L/POLR2M/POLR3A/POLR3B/POLR3C/POLR3G/POLR3GL/POLR3H/POLR3K/PRIM1/PRIM2/RTF1/SKIC8/SUPT3H/TADA3/TAF11/TAF11L2/TAF12/TAF1L/TAF3/TAF4/TAF4B/TAF6/TAF6L/TAF7/TAF9/TBP/TBPL1/TCEA1/USP22"
"exosome (RNase complex)",0.0936467441361817,"C1D/CARHSP1/DIS3L/EXOSC1/EXOSC10/EXOSC2/EXOSC3/EXOSC5/EXOSC6/EXOSC7/EXOSC8/EXOSC9/GTPBP1/MPHOSPH6/MTREX/NVL/WDR74"
"nuclear envelope",0.0936467441361817,"AAAS/ADRA1A/AEN/AGFG1/AGPAT3/AGPAT5/AK9/AKAP6/ALOX5/ANXA11/APEH/AQP1/ARL6IP6/ATP2A3/ATP5MF/ATR/ATRAID/BANF1/BAX/BCL2/BICD2/BIN1/BNIP3/BOK/C12orf43/CACYBP/CBX3/CC2D1B/CCAR1/CCND2/CCNI/CDK2/CDK4/CENPV/CEP131/CEPT1/CETN2/CETN3/CHMP1B/CHMP2A/CHMP3/CHMP6/CHMP7/CLIC1/CMTM3/CPNE1/CPTP/CREB3L4/CSE1L/CTDNEP1/CUEDC2/DCTN5/DDX19B/DES/DHX37/DISP3/DMPK/DNAJB12/DNAJB2/DNAJC1/DPY19L2/DPY19L2P2/DTX2/DUSP2/EBP/EDNRB/EI24/ELAVL4/ENY2/FAF1/FAM156A/FAM156B/FAM169A/FBXW11/FXR1/FZR1/GATA6/GCHFR/GHDC/GLE1/GNAZ/GOLT1A/GPX4/GRK5/GTF3C3/GUCY2F/HABP4/HACD3/HAX1/IFFO1/IFI27/INPP4A/INTS1/INTS2/INTS5/IPO11/IPO5/IPO7/IPO8/IPO9/ITGB4/ITPRIP/KASH5/KLHDC2/KPNA1/LEMD3/LMNB2/LMO7/LPIN1/LRPPRC/LTC4S/MAD1L1/MAJIN/MFSD10/MGST2/MGST3/MLX/MRPS14/MRPS23/MTA1/MTDH/MTMR8/MTOR/MVP/MX1/MX2/MYORG/NAPEPLD/NAV3/NDC1/NEMP1/NOC4L/NOS1AP/NPIPA1/NRM/NRXN1/NSMF/NUDT1/NUDT9/NUP107/NUP133/NUP160/NUP188/NUP205/NUP210/NUP210L/NUP214/NUP35/NUP37/NUP42/NUP43/NUP50/NUP62/NUP85/NUP88/NUP93/NUTF2/NXF1/NXT1/NXT2/OSBPL3/OSBPL6/OSBPL7/OTULINL/PAFAH1B1/PARP1/PARP16/PCID2/PCM1/PCYT1A/PGRMC2/PHF20/PLA2G4C/PLAAT3/PLPP6/PLPP7/PLRG1/PML/POLA1/POLR2M/POM121B/POMZP3/PRICKLE1/PRICKLE2/PRKG2/PSEN2/PTGER3/PTGES/PTGS2/PUM2/QRICH2/QSOX2/RAB40B/RAE1/RAN/RANBP1/RANBP3/RANGAP1/RBM15B/RBMX2/REPIN1/RETSAT/RGPD4/RGPD5/RGPD6/RNF43/ROGDI/RRM1/RTCB/S100A6/SCAI/SEC13/SEPHS1/SIGMAR1/SIRT1/SLC22A3/SMAD3/SNUPN/SORT1/SPAST/SPATA46/SPIN1/SRSF1/SUN1/SUN2/SUN3/SURF4/SYNE4/TAF3/TERB1/THAP7/TM7SF2/TMC6/TMC8/TMEM109/TMEM120A/TMEM120B/TMEM147/TMEM168/TMEM18/TMEM201/TMEM209/TMEM38B/TMEM43/TMEM53/TMEM97/TMPO/TOR1A/TOR2A/TOR3A/TOR4A/TRAPPC2B/TRIM27/TUBB/TXLNG/UBE2I/UGT2B28/UNC50/UTP18/VPS4A/WDFY3/WDR3/XPO1/XPO4/XPO7/XPOT/YEATS4/ZBED1/ZC3HC1/ZNF224/ZNF354C/ZNF383"
"cell division site",0.0987529953003686,"ANKRD45/ANLN/ARF6/DCTN3/DIAPH3/ECT2/FSD1/HMCN1/HTR3A/ICAM2/KATNBL1/LIMA1/MAEA/MEN1/NF2/PITPNM1/PKN1/PPP1CC/PSD2/PSTPIP1/RAB11A/RAB11FIP3/RACGAP1/RALA/RHOA/RHOB/RHOC/RTKN/SEPTIN1/SEPTIN10/SEPTIN11/SEPTIN12/SEPTIN2/SEPTIN3/SEPTIN6/SEPTIN7/SEPTIN8/SEPTIN9/SPIRE2/STAMBP/TMEM250/WDR73/ZFYVE19"
"SAGA-type complex",0.100240539434315,"DR1/ENY2/KAT14/KAT2A/KAT2B/MAP3K7/PAAF1/POLE3/POLE4/SF3B3/SF3B5/SGF29/SUPT20HL1/SUPT3H/SUPT7L/TADA2A/TADA3/TAF12/TAF4/TAF6/TAF6L/TAF7/TAF9/USP22/WDR5/YEATS2/ZZZ3"
"Golgi medial cisterna",0.102134115264512,"B3GALT6/GOSR1/HID1/HLA-A/MAN2A1/ST3GAL1/ST6GAL1/TMEM59/YIPF2/YIPF6"
"respiratory chain complex III",0.102134115264512,"BCS1L/CYC1/UQCR10/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRFS1P1/UQCRH/UQCRQ"
"BLOC complex",0.107731586097034,"BCAS4/BLOC1S1/BLOC1S2/BLOC1S3/BLOC1S4/BLOC1S5/HPS1/HPS3/HPS4/HPS5/HPS6/KXD1/SNAP47/SNAPIN/STX12"
"non-motile cilium",0.109034231236402,"ARL13A/ARL13B/ARL3/ARR3/BBS4/BBS7/BSG/C1orf115/CACNA1F/CCDC66/CDC14A/CEP250/CEP290/CEP89/CERKL/CETN2/CETN3/CFAP410/CIB2/CNGA1/CNGA4/CNGB1/CNGB3/DCDC2/DHRS3/DNAAF4/DYNLL2/ELMOD3/ENKD1/ERICH3/EYS/FAM161A/GNA11/GNAT1/GNB1/GRK1/GRK4/GUCA1B/GUCY2F/HYLS1/IFT140/IFT52/IFT57/IFT80/IFT88/IFTAP/IMPG1/IQCB1/KIFAP3/KNCN/LYAR/MAGI2/MERTK/MKKS/NAPEPLD/NPHP1/NPHP4/OPN3/PCDHB15/PDE6A/PDE6B/PDE6G/PDE6H/PEX6/PHLPP2/PHYH/PIP4K2A/PKD1L1/POC5/PPEF2/PROM1/RAB8A/RCVRN/RD3/RGS9BP/ROM1/RP1/RP1L1/RPGRIP1L/RRH/RSPH9/SDCCAG8/SEPTIN2/SEPTIN7/SEPTIN9/SPATA7/SPTBN5/SSTR3/STRC/STRCP1/TBCC/TMEM237/TTLL4/TUBG1/TULP1/TULP3/USH2A/WDR19/WHRN"
"photoreceptor connecting cilium",0.10949391843142,"ARL3/BBS4/CEP290/CETN2/CETN3/CFAP410/FAM161A/GNAT1/IFT140/IFT52/IFT57/IQCB1/KIFAP3/NPHP1/NPHP4/PCDHB15/POC5/RP1/RP1L1/RPGRIP1L/SEPTIN2/SPATA7/SPTBN5/TBCC/TMEM237/USH2A/WDR19/WHRN"
"proteasome accessory complex",0.109765407754612,"ADRM1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD1/PSMD10/PSMD13/PSMD14/PSMD3/PSMD4/PSMD8/PSMD9/PSME1/PSME2/PSME3/SEM1"
"trans-Golgi network membrane",0.110736507996194,"AFTPH/AP1B1/AP1M1/AP1S1/AP1S2/AP4B1/AP4E1/AP4M1/AP4S1/ARFIP2/ARFRP1/ARL1/ASAP1/ATP2C2/ATP9A/BAIAP3/BOK/CABP7/CALN1/CD74/CLBA1/CLIP3/CLTA/CLVS1/COG2/COG3/COG4/COG5/COG6/COG7/COG8/FCMR/GNAS/GOLPH3L/HLA-DQA2/HLA-DQB2/LLGL1/M6PR/MMP24/MYO1B/NSG1/NSG2/PICK1/PLD4/RAB11A/RAB11FIP3/RAB3IP/RAB43/RAB6A/RAB8A/RAB9A/RABEPK/RHOBTB3/SCAMP1/SCAMP2/SCAMP3/SLC30A5/SLC30A6/ST3GAL1/STX10/STX16/SYS1/TEPSIN/TMEM79/VAMP4/VPS51/VPS52"
"nuclear periphery",0.123047603747419,"ACTB/ACTL6A/AKAP8L/ALOX5/ANAPC4/ATF4/BLM/CAD/CASK/CEBPB/CFL1/CXXC1/DAG1/DCAF7/DGKQ/DNMT3A/DNTT/EBNA1BP2/EIF6/ERCC8/FIGN/FOS/GFI1/GFI1B/GMCL1/GMCL2/HAT1/HLCS/HLTF/HNRNPA2B1/HNRNPM/IFFO1/KAT8/KIN/KRT18/LMNB2/LMNTD2/LRIF1/MAEA/MAPT/MBD1/MEN1/MORC2/MORC3/NONO/NSMF/NUFIP1/NUMA1/NUP107/NUP205/NUP93/OGG1/PBRM1/PCNA/PHB2/PHF10/PHF5A/PML/POLA1/PPIG/PRR14/PSIP1/PSMA6/PSPC1/RAD21/RGS12/RNF220/RUVBL1/RUVBL2/S100A10/SATB1/SMARCA4/SMARCB1/SMARCD2/SMC1A/SMC3/SNW1/SPTBN4/SRPK1/STX1B/SUV39H1/TEP1/THOC1/TINF2/TP53/VIM/XPOT/YEATS4/YY1/ZNF703"
"TRAPP complex",0.123047603747419,"TRAPPC1/TRAPPC11/TRAPPC12/TRAPPC13/TRAPPC14/TRAPPC2/TRAPPC2B/TRAPPC2L/TRAPPC3/TRAPPC4/TRAPPC5/TRAPPC6A/TRAPPC8"
"organelle membrane contact site",0.129023534705273,"AHCYL1/APOO/APOOL/ATG16L1/ATG2A/BCAP31/C2CD2L/CHCHD3/CHCHD6/CLCC1/ESYT2/ESYT3/GRAMD1C/IMMT/MICOS10/MICOS13/MOSPD2/PDZD8/PIK3R4/RAB38/RMDN3/SACM1L/SARAF/SERAC1/STARD3/STARD3NL/STX17/TMCC1/TMX1/TMX2/TOMM20/TOMM40/VPS13A/ZFYVE1"
"catalytic step 2 spliceosome",0.137285508606071,"ALYREF/BCAS2/CACTIN/CWC15/CWC22/CWC27/DDX23/DDX41/DDX5/DHX35/EFTUD2/EIF4A3/FRG1/GPATCH1/HNRNPA1/HNRNPA2B1/HNRNPF/HNRNPM/HNRNPR/ISY1/LSM2/LSM3/LSM7/MAGOHB/MTREX/PABPC1/PLRG1/PPIE/PPIL1/PPIL2/PPIL3/PPWD1/PRPF19/PRPF6/RBM22/RBM8A/RBMX/SF3A2/SF3A3/SF3B3/SF3B6/SNRNP40/SNRPB/SNRPB2/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/SNRPN/SNW1/SRSF1/SYNCRIP/ZCCHC8"
"septin ring",0.137421964627111,"SEPTIN1/SEPTIN10/SEPTIN11/SEPTIN12/SEPTIN2/SEPTIN3/SEPTIN6/SEPTIN7/SEPTIN8/SEPTIN9/TMEM250"
"septin complex",0.137421964627111,"SEPTIN1/SEPTIN10/SEPTIN11/SEPTIN12/SEPTIN2/SEPTIN3/SEPTIN6/SEPTIN7/SEPTIN8/SEPTIN9/TMEM250"
"cytoplasmic side of lysosomal membrane",0.137421964627111,"BLOC1S1/BLOC1S2/BORCS6/BORCS7/BORCS8/CDIP1/EEF1A1/EEF1A2/GFAP/KXD1/SNAPIN"
"enzyme activator complex",0.137421964627111,"FLCN/GNB5/INHBA/LAMTOR1/LAMTOR2/LAMTOR3/LAMTOR4/PCNA/RRAGA/RRAGC/SLC38A9"
"phospholipid-translocating ATPase complex",0.137421964627111,"ATP10A/ATP10B/ATP10D/ATP11A/ATP8A2/ATP8B1/ATP8B2/ATP8B3/ATP8B4/TMEM30A/TMEM30B"
"ciliary base",0.137421964627111,"C11orf97/CEP126/CFAP144/CFAP144P1/CFAP36/CFAP418/CILK1/CLUAP1/CPLANE2/DNALI1/DYNC2I1/DYNLT2B/ENKD1/FANK1/GLI3/IFT52/IFT57/IFT88/MAGI2/MOK/NEK8/NPHP3/NPHP4/PRKACB/PRKAR1A/PRKAR1B/RAB8A/SPACA9/SUFU/TRAF3IP1/TULP3"
"Golgi cisterna membrane",0.137421964627111,"A3GALT2/ABO/APH1A/ATP2C1/B3GALT6/B4GALNT3/B4GALNT4/B4GALT2/B4GALT3/B4GALT6/B4GALT7/BCAP31/CANT1/CHPF/CHSY3/COG3/CSGALNACT2/FUT11/FUT2/FUT4/FUT5/FUT7/FUT8/GAL3ST4/GALNT1/GGTA1/GOLGA3/GOLGA6A/GOLGA6B/GOLGA6D/GOLGA8A/GOLGA8B/GOLGA8S/GOLIM4/GOLPH3/GOLPH3L/GPR89A/GPR89B/HACE1/INPP5E/NAGPA/NSG1/NSG2/PITPNM1/PSENEN/SAR1B/SLC30A5/SLC30A7/SORT1/ST3GAL1/ST3GAL3/ST6GAL1/TMED2/TMED3/TMEM115/UXS1"
"mitotic spindle",0.138567499425815,"AAAS/AGBL5/ARHGEF7/ASPM/ATAT1/AURKA/BCCIP/CD180/CDC14A/CDC14B/CDC14C/CDC16/CDC27/CDC7/CDK5RAP2/CKAP2/CKAP2L/DCDC1/DCDC2/DR1/DYNLL1/DYNLT3/ECT2/EFHC1/EML2/EML3/EML4/ESPL1/FAM161A/FLCN/GIT1/GPSM2/HAUS1/HAUS2/HAUS3/HAUS5/HAUS6/HAUS7/HAUS8/HDAC3/HEPACAM2/HSF1/IK/IQCB1/KAT14/KAT2A/KAT2B/KATNA1/KATNBL1/KIF22/KIFC2/KLHL22/KNSTRN/LIMK2/LSM14A/MAD1L1/MAP10/MAP9/MAPK1/MAPKBP1/MAPRE3/NEIL2/NGRN/NSMCE1/NUDC/NUDCD2/NUMA1/NUP62/PHLPP2/PKP4/POLDIP2/PRC1/PYCR3/RACGAP1/RAE1/RANGAP1/RMDN1/RMDN2/RMDN3/RPS3/RTRAF/SGF29/SIRT2/SKA1/SMC1A/SMC3/SMC6/TACC3/TADA2A/TADA3/TAF1D/TBCK/TBL1XR1/TMEM9/TPPP/TRAPPC14/TRAT1/TUBB/TUBB4A/TUBB8B/TUBG1/USP44/WDR5/YEATS2/ZZZ3"
"Sm-like protein family complex",0.142978162772237,"AAR2/BUD13/CD2BP2/CLNS1A/DDX20/DDX23/DDX46/EFTUD2/GEMIN2/GEMIN4/GEMIN5/GEMIN6/GEMIN7/GEMIN8/HEXIM1/HTATSF1/LSM10/LSM11/LSM2/LSM3/LSM4/LSM5/LSM6/LSM7/LSM8/LUC7L/LUC7L3/PHF5A/PPIH/PRPF3/PRPF31/PRPF39/PRPF4/PRPF40B/PRPF6/RBM42/RBMX2/RNU4-1/RNU4-2/RNU5F-1/RNU6ATAC/SART3/SF3A2/SF3A3/SF3B3/SF3B5/SF3B6/SNRNP27/SNRNP40/SNRNP70/SNRPA/SNRPB/SNRPB2/SNRPC/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/SNRPN/SNU13/TAF12-DT/TGS1/TSSC4/TXNL4A/TXNL4B/USP39/WEE2-AS1/ZMAT2"
