"Pathway","Adjusted_Pvalue","Genes"
"protein serine kinase activity",0.787918920562895,"AKT3/ALPK1/ALPK2/ATM/ATR/AURKA/BCKDK/BCR/BMP2K/BRAF/BUB1/CAMK1G/CAMK2A/CASK/CDC7/CDK13/CDK17/CDK2/CDK20/CDK4/CDK7/CDK8/CDKL2/CDKL3/CILK1/CLK1/CLK4/CSNK1A1/CSNK1A1L/CSNK1G2/CSNK1G3/CSNK2A1/DAPK3/DCAF1/DCLK1/DCLK2/DCLK3/DSTYK/DYRK1B/DYRK3/DYRK4/EIF2AK1/EIF2AK3/FASTK/GAK/HIPK3/HUNK/KSR2/LATS1/LIMK1/LRRK2/MAK/MAP2K1/MAP2K2/MAP2K3/MAP2K4/MAP2K5/MAP3K13/MAP3K19/MAP3K2/MAP3K21/MAP3K4/MAP3K5/MAP3K7/MAP4K3/MAP4K5/MAPK1/MAPK10/MAPK14/MAPK9/MAPKAPK5/MARK3/MAST1/MAST2/MYO3B/NEK1/NEK10/NEK11/NEK4/NEK7/NIM1K/NLK/NRK/NUAK1/OXSR1/PAK3/PAK4/PAK6/PDIK1L/PIK3CA/PIK3CB/PIK3CG/PIK3R4/PIKFYVE/PINK1/PKMYT1/PKN3/PLK2/PLK4/PRKAA1/PRKAA2/PRKACB/PRKCE/PRKCH/PRKCI/PRKCQ/PRKCZ/PRKD3/PRKDC/PRKG1/PRKG2/PRKX/PSKH1/RIOK1/RIOK2/RIPK1/ROCK1/ROCK2/RPS6KA2/RPS6KA3/RPS6KA5/RPS6KA6/RPS6KB1/RPS6KB2/RPS6KC1/SBK1/SIK3/SLK/SMG1/SRPK1/STK11/STK17A/STK24/STK25/STK26/STK3/STK32C/STK33/STK36/STK38/STK38L/STK39/STK4/TAOK1/TAOK3/TBK1/TLK1/TP53RK/TRPM7/TSSK6/UHMK1/ULK3/ULK4/VRK1/VRK2/WNK2/WNK3"
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",0.787918920562895,"ACER2/ACY3/AGA/AMDHD2/ASAH2/ASAH2B/ASPA/CAD/DARS1/FAAH2/GLS/HDAC1/HDAC11/HDAC2/HDAC3/HDAC4/HDAC5/HINT2/MIER1/NGLY1/NIT1/NIT2/NTAN1/NTAQ1/PDF/PGLYRP2/SIRT1/SIRT3/SIRT4/SIRT5/SIRT6/SUDS3/VNN1"
"phosphatidylinositol-3-phosphate phosphatase activity",0.787918920562895,"MTM1/MTMR2/MTMR4/MTMR6/MTMR7/MTMR8/SACM1L"
"calcium:monoatomic cation antiporter activity",0.787918920562895,"GHITM/LETM1/SLC24A2/SLC30A10/SLC3A2/SLC8A1/SLC8B1"
"DNA N-glycosylase activity",0.787918920562895,"MBD4/MPG/NEIL2/NTHL1/PCNA/SMUG1/UNG"
"calcium channel inhibitor activity",0.787918920562895,"CALM2/FKBP1B/ITPR1/MCUB/PACSIN3/PHPT1/YWHAE"
"phosphatidylinositol phosphate 5-phosphatase activity",0.787918920562895,"FIG4/INPP5B/INPP5D/INPP5E/INPP5K/PIKFYVE/PTPMT1"
"oligopeptide transmembrane transporter activity",0.787918920562895,"ABCC4/MFSD1/SLC13A3/SLC15A1/SLC15A4/SLC25A39/SLC25A40"
"insulin receptor substrate binding",0.787918920562895,"JAK2/LONP1/NCL/PIK3CA/PIK3CB/PIK3R1/PRKCZ"
"SMAD binding",0.789184906256565,"ACVR1/BMPR1A/COL1A2/DDX5/DROSHA/EID2/FERMT2/LDLRAD4/MAGI2/MEF2A/MEN1/MTMR4/PARP1/PMEPA1/PURA/RGCC/RNF111/SKIL/SMAD2/SMAD4/SMAD5/SMAD9/SMURF2/SNW1/STUB1/TCF12/TGFBR1/TGFBR2/TGFBR3/TGFBRAP1/TGIF1/TRIM33/USP15/USP9X/ZBTB7A/ZC3H3"
"pyridoxal phosphate binding",0.789653488853582,"ACCSL/AGXT2/ALAS1/CISD1/CTH/ETNPPL/GAD1/GADL1/GCAT/GOT1/GOT2/GPT2/KYAT3/MOCOS/NFS1/OAT/PDXDC1/PLPBP/PNPO/PSAT1/PYGB/SGPL1/SHMT1/SPTLC1/SRR/TAT"
"N-acyltransferase activity",0.789653488853582,"ALAS1/ATF2/BRCA2/BRD1/CERS1/CERS2/CERS4/CERS5/CERS6/CLOCK/ESCO1/ESCO2/GLYATL1B/GNPNAT1/HAT1/HGSNAT/ING3/ING4/JADE1/KAT14/KAT6A/LIPT1/MEAF6/NAA20/NAA30/NAA50/NAA60/NAGS/NAT1/NAT10/NCOA1/NCOA3/NMT1/NMT2/PHF10/PLAAT3/PLAAT4/SMARCE1/TADA2A/TAF9/TLCD3B/TMEM68"
"aminopeptidase activity",0.789653488853582,"AOPEP/BLMH/DNPEP/DPP3/DPP4/DPP7/DPP8/ERAP1/KDM8/LNPEP/LVRN/METAP1/MMP16/MMP17/NPEPPS/PEPD/RNPEPL1/TPP2/TRHDE"
"lipoprotein particle receptor binding",0.789653488853582,"ANKRA2/AP2M1/APOA1/APOB/CLTC/DNAJA1/HSP90B1/LANCL1/LDLRAP1/LRPAP1/MESD/PCSK9/RELN/SACS/SNX17"
"sterol transfer activity",0.789653488853582,"ABCG5/ABCG8/APOA1/APOB/ARV1/CETP/GRAMD1C/OSBP/OSBPL1A/OSBPL7/OSBPL9/PLTP/SCP2/STARD5/TSPO"
"protein demethylase activity",0.789653488853582,"ALKBH4/JMJD1C/KDM1A/KDM3A/KDM4C/KDM4D/KDM5A/KDM5B/KDM6A/KDM7A/KDM8/PHF8/RIOX1/RIOX2/RSBN1"
"lyase activity",0.789653488853582,"ACO1/ACO2/ADCY1/ADCY10/ADCY2/ADCY7/ALDOB/ALDOC/ALKBH1/ALOX12B/AMD1/APIP/ARMT1/ASL/AUH/BCKDHA/CA12/CA13/CA2/CA6/CDYL/CENPV/CHAC2/CLYBL/CTH/CYP1A2/DERA/ECHDC1/ECHS1/EHHADH/ENDOU/ENO1/ENO2/ETNPPL/FAHD1/FECH/FH/GAD1/GADL1/GGACT/GGCT/GGCX/GLO1/GOT1/GUCY1A2/HACD2/HACD3/HACL1/HADHB/HCCS/HMCES/HMGCL/HSD17B4/KYAT3/L3HYPDH/ME1/ME2/MGST3/MLYCD/MOCOS/MOCS1/MVD/NAXD/NEIL2/NTHL1/PAICS/PAM/PCBD1/PDXDC1/PLPP6/POLG/POLQ/PTGES2/RSAD2/SGPL1/SHMT1/SRR/TGDS/TPI1/TSEN2/TYW1/TYW1B/UMPS/UROD/UROS/UXS1/XRCC5/XRCC6"
"ubiquitin-like ligase-substrate adaptor activity",0.789653488853582,"AMBRA1/APPBP2/ASB11/BTRC/DAW1/DCAF1/DCAF12/DCAF13/FBXO3/FBXO38/FBXO4/FBXO42/FBXO45/FBXO7/FBXO9/FBXW11/IPP/IVNS1ABP/KBTBD2/KBTBD3/KBTBD6/KBTBD7/KEAP1/KLHDC1/KLHDC2/KLHDC3/KLHL10/KLHL12/KLHL17/KLHL2/KLHL20/KLHL21/KLHL23/KLHL24/KLHL25/KLHL28/KLHL30/KLHL4/KLHL41/KLHL7/KLHL8/LRRC75A/PCMTD1/PEF1/PRAME/SH3BGRL/SKP2/SPSB1/SPSB2/SPSB3/SUV39H2/TRPC4AP/WDR77"
"snRNA binding",0.789653488853582,"C9orf78/CCNT2/EFTUD2/GEMIN5/HEXIM2/HNRNPU/ISG20/LSM10/LSM2/LSM3/LSM4/NCBP2/PRPF31/PRPF4/PRPF8/RBM41/RBM7/RNPC3/RNU4ATAC/RNU6-9/RO60/SART3/SF3B3/SNU13/TUT1"
"molecular sequestering activity",0.789653488853582,"CASTOR1/GOPC/HSPBP1/IMPACT/INSIG1/INSIG2/KIFBP/NFKB1/PMEPA1/PRDX4/SDCBP/SFN/SLC39A4/SMO/SQSTM1/STAT3/TARBP2/TMSB4X/TSSC4/USP38/USP9X/WDR44/XAF1/YWHAE/YWHAZ"
"RNA polymerase II activity",0.789653488853582,"POLR2B/POLR2E/POLR2F/POLR2H/POLR2K/POLR2L"
"intronic transcription regulatory region sequence-specific DNA binding",0.789653488853582,"GRHL2/HSF1/HSF2/NCOA2/SMYD3/ZNF350"
"NADH dehydrogenase activity",0.789653488853582,"AIFM1/NDUFA9/NDUFS2/NDUFS7/NDUFS8/NQO1"
"prostanoid receptor activity",0.789653488853582,"HPGD/PTGDR/PTGER2/PTGER4/PTGIR/TBXA2R"
"volume-sensitive anion channel activity",0.789653488853582,"CLCN3/LRRC8A/LRRC8B/LRRC8C/LRRC8D/SHOC2"
"structural constituent of myelin sheath",0.789653488853582,"CMTM8/GPM6B/MBP/MOBP/NCMAP/PLLP"
"histone H4K5 acetyltransferase activity",0.789653488853582,"BRD1/ING3/ING4/JADE1/KAT6A/MEAF6"
"histone H4K8 acetyltransferase activity",0.789653488853582,"BRD1/ING3/ING4/JADE1/KAT6A/MEAF6"
"arachidonate-CoA ligase activity",0.789653488853582,"ACSL3/ACSL4/ACSL5/SLC27A1/SLC27A2/SLC27A4"
"activin binding",0.789653488853582,"ACVR1/ENG/FST/TGFBR1/TGFBR2/TGFBR3"
"platelet-derived growth factor binding",0.789653488853582,"COL1A1/COL1A2/COL6A1/PDGFA/PDGFB/PDGFRA"
"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity",0.789653488853582,"MTM1/MTMR2/MTMR4/MTMR6/MTMR7/MTMR8"
"phosphatidylserine 1-acylhydrolase activity",0.789653488853582,"ABHD3/LIPG/LPL/PLA2G15/PLAAT3/PLAAT4"
"inositol phosphate kinase activity",0.789653488853582,"IP6K1/IP6K2/IPPK/ITPKA/ITPKC/PPIP5K2"
"sterol binding",0.800453848281145,"APOA1/APOF/CD81/CETP/ERLIN1/GAS1/GPR155/GPR183/GRAMD1C/INSIG1/INSIG2/NPC1/OSBP/OSBP2/OSBPL1A/OSBPL5/OSBPL7/OSBPL8/OSBPL9/SCAP/SCP2/SIDT1/SLC38A9/SMO/SOAT1/STARD3NL/STARD5/TMEM199/TMEM97/TSPO/VDAC1"
"magnesium ion transmembrane transporter activity",0.811443973424371,"CLDN16/MAGT1/MRS2/NIPA1/NIPA2/NIPAL1/NIPAL3/SLC41A2/TRPM7/ZDHHC13"
"oxidoreductase activity, acting on the CH-NH2 group of donors",0.811443973424371,"GLUD1/GLUD2/IL4I1/LOX/LOXL4/MAOA/MAOB/PNPO/RNLS/VCAM1"
"protein phosphorylated amino acid binding",0.822471678647696,"ABL1/BCAR3/BTRC/CBLB/CRK/CRKL/GRAP/LCK/LDLRAP1/LEO1/MAPK1/NCK2/NEDD4/PCIF1/PIK3R1/PIK3R3/PIN1/PTPN11/RASA1/SAMSN1/SCAF4/SFN/SHF/SLA/YWHAB/YWHAE/YWHAZ"
"cysteine-type deubiquitinase activity",0.82899130160522,"BRCC3/DESI2/JOSD2/MINDY2/MINDY3/MINDY4/MINDY4B/OTUB1/OTUB2/OTUD6B/OTUD7A/TANK/TNFAIP3/UCHL3/UCHL5/USP1/USP10/USP11/USP14/USP15/USP18/USP19/USP2/USP20/USP21/USP24/USP25/USP26/USP28/USP3/USP30/USP31/USP33/USP34/USP37/USP38/USP42/USP44/USP45/USP47/USP5/USP54/USP6/USP8/USP9X/VCPIP1/ZRANB1/ZUP1"
"proton channel activity",0.838695342949616,"ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5ME/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/ATP6V1A/SLC4A11/STING1"
"CoA-ligase activity",0.838695342949616,"AACS/ACSF3/ACSL3/ACSL4/ACSL5/ACSM2B/ACSM6/ACSS1/ACSS3/SLC27A1/SLC27A2/SLC27A4/SLC27A5"
"phosphatase inhibitor activity",0.838695342949616,"ANP32E/ARPP19/BOD1/CIP2A/ELFN1/MYOZ1/PABIR1/PHACTR2/PPME1/PPP1R10/PPP1R11/PPP1R14B/PPP1R14C/PPP1R17/PPP1R2/PPP1R2C/PPP1R2P1/PPP1R35/PPP1R36/SH3RF2/STYX/STYXL1/URI1"
"vitamin B6 binding",0.838695342949616,"ACCSL/AGXT2/ALAS1/CISD1/CTH/ETNPPL/GAD1/GADL1/GCAT/GOT1/GOT2/GPT2/KYAT3/MOCOS/NFS1/OAT/PDXDC1/PLPBP/PNPO/PSAT1/PYGB/SGPL1/SHMT1/SPTLC1/SRR/TAT"
"acidic amino acid transmembrane transporter activity",0.838695342949616,"SLC17A8/SLC1A1/SLC1A3/SLC1A5/SLC25A12/SLC25A22/SLC38A2/SLC38A6/SLC7A11"
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",0.838695342949616,"ALDH1L1/ALDH1L2/DHFR2/MTHFD1/MTHFD1L/PYCR1/PYCR2/PYCR3/QDPR"
"phospholipid scramblase activity",0.838695342949616,"ANO3/ANO4/ANO6/ANO9/ATG9A/CLPTM1L/PLSCR2/TMEM41B/XKR9"
"proline-rich region binding",0.838695342949616,"ABI2/ABL1/CCND1/GAREM1/GIGYF2/NEDD4/RABAC1/WBP4/YAP1"
"protein phosphatase activator activity",0.838695342949616,"CALM2/IGFBP3/PPP2R5A/PPP2R5C/PPP2R5D/PPP2R5E/PPP4R3A/PPP4R3B/TIPRL"
"cadherin binding involved in cell-cell adhesion",0.838695342949616,"ANXA1/CNN3/EPCAM/PAK4/PDLIM5/PPP1CA/RAB10/STXBP6/TMOD3"
"RNA endonuclease activity, producing 5'-phosphomonoesters",0.846668875699553,"DBR1/DICER1/DROSHA/ELAC1/ELAC2/ENDOV/FEN1/POP1/POP4/POP5/POP7/RNASEH2A/RPP25/RPP30/RPP38/RPP40"
"DNA endonuclease activity",0.857648615572631,"APLF/ASTE1/DCLRE1C/DICER1/DNA2/DNASE1L2/ENDOG/ENDOV/ERCC4/FEN1/MBD4/MRE11/MUS81/N4BP2/RAD50/RAD51C/RAG1/SETMAR/ZRANB3"
"fatty acid ligase activity",0.862712805823432,"ACSF3/ACSL3/ACSL4/ACSL5/ACSM2B/ACSM6/ACSS1/ACSS3/SLC27A1/SLC27A2/SLC27A4/SLC27A5"
"nuclear retinoic acid receptor binding",0.862712805823432,"ARID5A/CNOT1/LRIF1/MED1/NCOA1/NR1H2/NRIP1/PRAME/PRMT2/RARB/RARG/SNW1"
"dynein complex binding",0.862712805823432,"APC/ATMIN/BICD1/BICD2/CENPF/DCTN6/FBXW11/GPSM2/KATNB1/RAB29/SMC3/TPR"
"fatty acid-CoA ligase activity",0.862712805823432,"ACSF3/ACSL3/ACSL4/ACSL5/ACSM2B/ACSM6/ACSS1/ACSS3/SLC27A1/SLC27A2/SLC27A4/SLC27A5"
"protein serine/threonine kinase activity",0.862712805823432,"ACVR1/ADCK2/ADCK5/AKT3/ALPK1/ALPK2/ATM/ATP23/ATR/AURKA/BCKDK/BCR/BMP2K/BMPR1A/BMPR2/BRAF/BRD3/BRDT/BUB1/CAMK1G/CAMK2A/CASK/CCND3/CDC7/CDK13/CDK17/CDK2/CDK20/CDK4/CDK7/CDK8/CDKL2/CDKL3/CHUK/CILK1/CLK1/CLK4/CPNE3/CSNK1A1/CSNK1A1L/CSNK1G2/CSNK1G3/CSNK2A1/DAPK3/DCAF1/DCLK1/DCLK2/DCLK3/DSTYK/DYRK1B/DYRK3/DYRK4/EIF2AK1/EIF2AK3/ENG/FASTK/GAK/GRK2/GRK4/HIPK3/HTATIP2/HUNK/IKBKE/IRAK3/ITPKA/KSR2/LATS1/LIMK1/LRRK2/MAK/MAP2K1/MAP2K2/MAP2K3/MAP2K4/MAP2K5/MAP3K13/MAP3K19/MAP3K2/MAP3K21/MAP3K4/MAP3K5/MAP3K7/MAP4K3/MAP4K5/MAPK1/MAPK10/MAPK14/MAPK9/MAPKAPK5/MARK3/MAST1/MAST2/MYO3B/NEK1/NEK10/NEK11/NEK4/NEK7/NIM1K/NLK/NRBP1/NRK/NUAK1/OXSR1/PAK3/PAK4/PAK6/PDIK1L/PDK3/PHKG2/PIK3CA/PIK3CG/PIK3R4/PIKFYVE/PINK1/PKMYT1/PKN3/PLK2/PLK4/PPM1D/PRKAA1/PRKAA2/PRKACB/PRKCE/PRKCH/PRKCI/PRKCQ/PRKCZ/PRKD3/PRKDC/PRKG1/PRKG2/PRKX/PSKH1/RIOK1/RIOK2/RIPK1/ROCK1/ROCK2/RPS6KA2/RPS6KA3/RPS6KA5/RPS6KA6/RPS6KB1/RPS6KB2/RPS6KC1/SBK1/SIK3/SLK/SMG1/SRPK1/STK11/STK17A/STK24/STK25/STK26/STK3/STK32C/STK33/STK36/STK38/STK38L/STK39/STK4/TAOK1/TAOK3/TBK1/TGFBR1/TGFBR2/TGFBR3/TGFBR3L/TLK1/TP53RK/TRPM7/TSSK6/UHMK1/ULK3/ULK4/VRK1/VRK2/VRK3/WNK2/WNK3"
"calcium-dependent cysteine-type endopeptidase activity",0.862712805823432,"ADGB/CAPN10/CAPN14/CAPN15/CAPN2/CAPN5/CAPN7/CAPNS2"
"diacylglycerol-dependent serine/threonine kinase activity",0.862712805823432,"PKN3/PRKCE/PRKCH/PRKCI/PRKCQ/PRKCZ/PRKD3/SMG1"
"long-chain fatty acid transmembrane transporter activity",0.862712805823432,"ABCD2/ABCD3/FABP2/SLC27A1/SLC27A2/SLC27A4/SLC27A5/SLC2A1"
"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor",0.862712805823432,"IL4I1/LOX/LOXL4/MAOA/MAOB/PNPO/RNLS/VCAM1"
"Wnt receptor activity",0.862712805823432,"FZD3/FZD4/FZD6/FZD9/LRP5/LRP6/ROR1/RYK"
"dynein heavy chain binding",0.862712805823432,"DNAI3/DNAI4/DYNC1I1/DYNC1I2/DYNC2I1/DYNC2I2/DYNC2LI1/LRRC61"
"ubiquitin-protein transferase activator activity",0.862712805823432,"BMI1/BTRC/CBX8/CDC20B/PEX12/PIN1/UBE2L3/UBE2N"
"floppase activity",0.862712805823432,"ABCB1/ATP10A/ATP11B/ATP11C/ATP8A1/ATP8A2/ATP8B1/RFT1"
"histone H4 methyltransferase activity",0.862712805823432,"KMT5B/N6AMT1/PRMT1/PRMT5/PRMT6/PRMT8/SETD4/SMYD3"
"amide transmembrane transporter activity",0.871573234048618,"ABCC4/ABCG2/AQP8/MFSD1/SLC13A3/SLC14A2/SLC15A1/SLC15A4/SLC19A2/SLC25A17/SLC25A39/SLC25A40/SLC25A42/SLC25A47/SLC27A1/SLC33A1/SLC38A3/SLC38A9"
"chromatin-protein adaptor activity",0.875154313592877,"BRD1/BRDT/H2AX/HDGFL2/HTATSF1/LBR/MALAT1/MSL3/NBN/NEAT1/PHF14/RAD17/RHNO1/RPA1/STK38/THAP7/TONSL/TOPBP1/TP53BP1/USP15/ZZZ3"
"transforming growth factor beta binding",0.88097958872966,"ACVR1/ENG/HYAL2/ITGAV/LRRC32/TGFBR1/TGFBR2/TGFBR3/TGFBR3L/THBS1/TWSG1"
"lysine-acetylated histone binding",0.88097958872966,"ATAD2B/BRD3/BRD7/BRDT/DPF2/MLLT3/PHIP/THAP7/TRIM24/YEATS4/ZZZ3"
"catalytic activity, acting on a glycoprotein",0.88097958872966,"B3GALT6/B3GNT6/C1GALT1C1/FUT8/GCNT1/MGAT1/MGAT2/MGAT4A/MGAT4C/MGAT5B/POMGNT1"
"phosphatidylinositol binding",0.88097958872966,"ADAP1/AMER2/AMER3/ANKFY1/APPL1/APPL2/ARAP2/ARFIP1/ARHGAP33/ATG2B/ATP13A2/BBS5/BCAS3/CERT1/CLVS1/COMMD1/CYTH3/DENND1B/EEA1/ESYT1/ESYT2/ESYT3/EXOC1/EXOC7/FCHO2/FERMT2/FLII/FRMPD2/FRMPD4/GGA2/GOLPH3/GOLPH3L/GPAA1/GRB7/GSDME/HGS/HIP1R/IQGAP1/IQGAP2/ITPR1/ITPR2/KCNJ1/KIF16B/KRIT1/LAPTM4B/LDLRAP1/MAPKAP1/MAPT/MITD1/MREG/MTM1/MYO1B/OSBP/OSBPL5/OSBPL8/PARD3/PFN2/PHLDA1/PHLDA3/PIGK/PIGU/PIK3C2A/PITPNB/PITPNC1/PITPNM1/PLCB1/PLCD1/PLD1/PLEK2/PLEKHA3/PLEKHA4/PLEKHA5/PLEKHA8/PLEKHB2/PLEKHF1/PLEKHF2/PLEKHN1/PXK/RACGAP1/RCSD1/RNF34/RPS6KC1/RUBCN/RUFY4/SBF2/SDCBP/SDCBP2/SNX13/SNX16/SNX17/SNX2/SNX20/SNX24/SNX25/SNX27/SNX3/SNX31/SNX32/SNX4/SNX5/SNX6/SNX7/SNX9/STAM2/SYT10/SYTL2/TOM1L1/TTPA/TTPAL/TULP3/TWF2/VEPH1/VPS13B/VPS36/WDPCP/WIPI2/ZFYVE1/ZFYVE16/ZFYVE28/ZFYVE9"
"hexosyltransferase activity",0.88097958872966,"A4GALT/AGL/ALG1/ALG12/ALG2/ALG3/ALG5/ALG6/ALG8/B3GALNT1/B3GALNT2/B3GALT1/B3GALT2/B3GALT4/B3GALT5/B3GALT6/B3GLCT/B3GNT2/B3GNT6/B3GNT9/B4GALT3/B4GALT4/B4GAT1/C1GALT1C1/CHPF/COLGALT2/CSGALNACT1/CSGALNACT2/DPM1/DPY19L1/DPY19L2/DPY19L2P2/DPY19L3/DPY19L4/EOGT/EPM2A/EXT2/EXTL1/EXTL2/FUT10/FUT11/FUT2/FUT8/GALNT1/GALNT11/GALNT12/GALNT2/GALNT3/GALNT7/GBE1/GCNT1/GCNT7/GTDC1/GYG1/GYS1/LARGE1/MFNG/MGAT1/MGAT2/MGAT4A/MGAT4C/MGAT5B/MTAP/OSTC/PIGA/PIGM/PIGP/PIGV/POGLUT1/POGLUT2/POGLUT3/POMGNT1/POMGNT2/PYGB/RPN1/RPN2/STT3A/STT3B/TMEM260/TMTC3/TMTC4/UGCG/UGT2A3/UGT2B15/UGT8"
"phosphatase activity",0.88097958872966,"ACP1/ACP2/ACP6/ACP7/APTX/ARMT1/BCKDK/BPNT1/CDC14A/CDC14B/CTDP1/CTDSPL2/DLG1/DNAJC6/DUSP10/DUSP11/DUSP12/DUSP14/DUSP16/DUSP18/DUSP19/DUSP2/DUSP22/DUSP23/DUSP28/ENOPH1/EPM2A/EYA4/FIG4/FRA10AC1/HDDC2/HDHD2/IMPA1/INPP4A/INPP5B/INPP5D/INPP5E/INPP5K/LCK/LPIN1/LPIN3/LRRC18/MDP1/MINPP1/MTM1/MTMR2/MTMR4/MTMR6/MTMR7/MTMR8/NT5C/NT5C1A/NT5C3B/NT5DC1/NT5DC3/NT5E/PANK4/PDP1/PDP2/PDXP/PFKFB2/PGAM5/PGP/PHOSPHO2/PHPT1/PIKFYVE/PLPP1/PLPP2/PLPP5/PLPP6/PPA2/PPM1B/PPM1D/PPM1E/PPP1CA/PPP1CB/PPP1CC/PPP1R3C/PPP2R1A/PPP2R5A/PPP2R5D/PPP3CC/PPP4C/PPP5C/PPP6C/PRUNE1/PSPH/PTP4A1/PTPDC1/PTPMT1/PTPN11/PTPN14/PTPN2/PTPN22/PTPN4/PTPN7/PTPN9/PTPRA/PTPRB/PTPRC/PTPRF/PTPRG/PTPRK/PTPRM/PTPRQ/PTPRZ1/PUDP/PXYLP1/RNGTT/RPAP2/SACM1L/SBF1/SGPP1/SSU72/TIGAR/TIMM50/UBLCP1"
"kinase regulator activity",0.88097958872966,"ABI1/AFAP1L2/AJUBA/ALK/ALKAL2/ALS2/ANKRD54/APC/ATG13/BCCIP/BCL10/BMP2/CAB39/CAB39L/CALM2/CAMK2N1/CAMK2N2/CASP3/CCL5/CCNB1/CCNB3/CCNC/CCND1/CCND2/CCND3/CCNF/CCNG1/CCNH/CCNI2/CCNL2/CCNO/CCNQ/CCNT2/CDK4/CDK5R1/CDK5R2/CIB1/CKS1B/CKS2/CNPPD1/CXCL10/DAXX/DDX3X/DEPTOR/DGKQ/DUSP19/EFNA5/ELP3/ELP4/ERBB3/ERCC6/ETAA1/FAF1/FLT3/GCN1/GMFB/GPRC5A/GREM1/GSKIP/GSTP1/HEXIM2/HTRA2/HYAL2/IBTK/IQGAP1/IRGM/KIDINS220/LAMTOR3/LRP6/MADD/MALT1/MAP2K1/MAP2K2/MAP3K13/MAPK8IP2/MBIP/MLST8/MNAT1/MOB1A/MT3/NBN/NCK1/PAK1IP1/PARP16/PARP8/PIK3CA/PIK3IP1/PIK3R1/PIK3R3/PKIA/PRKAR1A/PRKAR1B/PRKCH/RAD50/RGCC/RHEB/RUBCN/SAMD15/SAV1/SFN/SLC27A1/SMO/SOCS1/SPRY4/STK11/STK3/STK4/STRADB/TAOK1/TAOK3/TCL1B/TGFBR2/TOM1L1/TOPBP1/TRIB3/WDR81/YWHAB"
"tumor necrosis factor receptor binding",0.88097958872966,"BABAM2/FADD/FASLG/LTA/STAT1/TNFSF11/TNFSF14/TNFSF4/TNFSF9/TRADD/TRAF1/TRAF2/TRAF6/TRIM37"
"histone demethylase activity",0.88097958872966,"JMJD1C/KDM1A/KDM3A/KDM4C/KDM4D/KDM5A/KDM5B/KDM6A/KDM7A/KDM8/PHF8/RIOX1/RIOX2/RSBN1"
"protein phosphatase 2A binding",0.88097958872966,"ANKLE2/ARPP19/BOD1/GNA12/MAPT/PABIR1/PPME1/RPS6KB1/SLC6A3/SMG7/SPHK1/STAT1/STRN/STRN3"
"dynein intermediate chain binding",0.88097958872966,"BICD1/DNAAF5/DNAH10/DNAH14/DNAH5/DNAH6/DNAH7/DYNC2H1/DYNLL1/DYNLRB2/DYNLT1/DYNLT2/DYNLT2B/DYNLT3/FRRS1L/HOOK3/RAN"
"Hsp70 protein binding",0.88097958872966,"DNAJA1/DNAJA2/DNAJA3/DNAJB14/DNAJB6/DNAJB7/DNAJB9/DNAJC10/DNAJC18/DNAJC8/FICD/HIKESHI/IQCG/METTL21A/MVD/NUP62/PACRG/PPID/PRKN/SACS/STAU2/STUB1/TTC4"
"protein serine/threonine phosphatase inhibitor activity",0.88097958872966,"MYOZ1/PABIR1/PPP1R11/PPP1R14B/PPP1R14C/PPP1R17/PPP1R2"
"L-glutamate transmembrane transporter activity",0.88097958872966,"SLC17A8/SLC1A1/SLC1A3/SLC25A12/SLC25A22/SLC38A6/SLC7A11"
"metallochaperone activity",0.88097958872966,"ATP7A/COX17/DPH3/NUBP1/NUBP2/NUBPL/SCO2"
"histone H3K9 demethylase activity",0.88097958872966,"JMJD1C/KDM1A/KDM3A/KDM4C/KDM4D/KDM7A/PHF8"
"protein kinase A catalytic subunit binding",0.88097958872966,"EZR/PJA2/PKIA/PRKAR1A/PRKAR1B/RYR2/SMO"
"phosphatidylinositol monophosphate phosphatase activity",0.88097958872966,"MTM1/MTMR2/MTMR4/MTMR6/MTMR7/MTMR8/SACM1L"
"Arp2/3 complex binding",0.88097958872966,"DNAI3/GMFB/IQGAP2/NCKIPSD/SNX9/WASF1/WASF3"
"azole transmembrane transporter activity",0.88097958872966,"SLC15A4/SLC19A2/SLC19A3/SLC25A19/SLC28A2/SLC38A3/SLC47A1"
