"Pathway","Adjusted_Pvalue","Genes"
"establishment of lymphocyte polarity",1,"ABL1/CCR7/CRTAM/CYP26B1/DOCK8/MYH9/RIPOR2/SNX27"
"immunological synapse formation",1,"CCR7/CD6/CD81/DLG1/DOCK8/MSN/NCK2/PRF1"
"cardiac left ventricle morphogenesis",1,"HEY2/NAGLU/RBPJ/RYR2/SFRP2/SMAD4/TBX5/TGFBR2"
"pyrimidine nucleobase metabolic process",1,"ALDH6A1/CAD/CMPK1/CTPS2/DPYD/MAPK1/RRM1/UMPS"
"glucocorticoid biosynthetic process",1,"BMP2/CYP11B1/CYP21A2/DGKQ/DKK3/NR3C1/REST/WNT4"
"glutathione biosynthetic process",1,"CHAC2/GCLC/GCLM/GSS/HAGH/NFE2L2/SLC1A1/SLC7A11"
"purine deoxyribonucleotide metabolic process",1,"ADA/ADK/DCK/DGUOK/GUK1/NT5C/NT5C1A/NUDT15"
"regulation of cell communication by electrical coupling",1,"ANK3/ASPH/CALM2/HRC/SLC8A1/SRI/TBX5/TRDN"
"peptidyl-L-cysteine S-palmitoylation",1,"CLIP3/GOLGA7/ZDHHC12/ZDHHC15/ZDHHC17/ZDHHC2/ZDHHC21/ZDHHC9"
"peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine",1,"CLIP3/GOLGA7/ZDHHC12/ZDHHC15/ZDHHC17/ZDHHC2/ZDHHC21/ZDHHC9"
"CD40 signaling pathway",1,"ITGA5/ITGB1/SHARPIN/TNFAIP3/TNIP2/TRAF2/TRAF5/TRAF6"
"protein localization to phagophore assembly site",1,"ATG13/ATG16L1/ATG4B/ATG4D/ATG9A/LRBA/PIK3C3/WIPI2"
"norepinephrine metabolic process",1,"ATP7A/COMT/DBH/GATA3/KL/MOXD1/PRKN/RNF180"
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",1,"HGS/MVB12A/MVB12B/STAM2/TSG101/VPS25/VPS36/VPS37A"
"regulation of secondary metabolic process",1,"APPL1/ATP7A/CDH3/CTNS/GIPC1/OPN3/SLC7A11/ZEB2"
"regulation of melanin biosynthetic process",1,"APPL1/ATP7A/CDH3/CTNS/GIPC1/OPN3/SLC7A11/ZEB2"
"positive regulation of nitric-oxide synthase biosynthetic process",1,"CCL2/IFNG/JAK2/LRRK2/MAP2K3/MAP2K4/STAT1/TLR2"
"negative regulation of neuron projection regeneration",1,"CERS2/EPHA4/FIGNL2/LRIG2/NEO1/RTCA/RTN4R/RTN4RL1"
"cellular response to sterol depletion",1,"AMFR/ERLIN1/INSIG1/INSIG2/SCAP/SPRING1/SREBF2/TMED2"
"nitrogen cycle metabolic process",1,"ARG1/ARG2/ASL/FH/NAGS/OTC/SLC25A15/SLC25A2"
"tricarboxylic acid metabolic process",1,"ACLY/ACO1/ACO2/GLUD1/IDH1/IDH2/IDH3A/SIRT4"
"non-proteinogenic amino acid biosynthetic process",1,"ALDH18A1/ATP2B4/DPYD/GAD1/OTC/SLC1A3/SLC38A1/SRR"
"regulation of cellular response to heat",1,"ATM/ATR/CHORDC1/DNAJB6/DNAJC7/HSF1/MAPT/SIRT1"
"regulation of secondary metabolite biosynthetic process",1,"APPL1/ATP7A/CDH3/CTNS/GIPC1/OPN3/SLC7A11/ZEB2"
"positive regulation of protein acetylation",1,"ARID5A/BMAL1/CEP295/DDX3X/FAM161A/PRKAA1/PRKAA2/TAOK1"
"regulation of miRNA processing",1,"BCDIN3D/BMP4/RIPK1/STAT3/TARBP2/TRUB1/ZC3H10/ZMPSTE24"
"regulation of adipose tissue development",1,"LPL/NCOA1/NCOA2/PARP1/PLAAT3/PRKAA1/SIRT1/TRPM4"
"sulfur compound metabolic process",1,"ACAT1/ACLY/ACOT2/ACOT4/ACOT6/ACOT7/ACOT8/ACSF3/ACSL3/ACSL4/ACSL5/ACSM2B/ACSM6/ACSS1/AHCYL1/AHCYL2/ANGPT1/APIP/ARL6IP5/B3GALT6/B3GNT2/B4GALT4/B4GAT1/BCKDK/BLMH/BPNT1/CBR4/CHAC2/CHPF/CHST12/CHST4/CHST7/CROT/CSGALNACT1/CSGALNACT2/CTH/CTNS/DCAKD/DLAT/DLD/ELOVL4/ENOPH1/ETHE1/EXT2/EXTL1/EXTL2/FAR1/FAR2/FMO1/FMO3/GAL3ST3/GCDH/GCLC/GCLM/GLCE/GLO1/GLRX2/GPAM/GPC1/GSS/GSTM3/GSTM5/GSTO1/GSTP1/HACD2/HAGH/HGSNAT/HLCS/HMGCR/HS2ST1/HS3ST1/HS3ST2/HS3ST3B1/HS6ST3/HSD17B12/HSD17B4/HYAL1/ICMT/IDH1/IDS/IDUA/MAT2A/MAT2B/MCCC1/MCCC2/MCEE/MLYCD/MMUT/MPC2/MRI1/MTAP/MTHFD1/MTRR/MVD/NAGLU/NFE2L2/NUDT7/NUDT8/OXSM/PANK1/PANK2/PANK4/PAPSS1/PDHA1/PDHB/PDHX/PDK1/PDK2/PDK3/PHGDH/PIPOX/PPCS/PPT2/PXYLP1/SLC10A7/SLC19A2/SLC19A3/SLC1A1/SLC25A10/SLC25A19/SLC27A2/SLC35D2/SLC7A11/SOD1/SQOR/ST3GAL3/STAT5A/SUCLA2/SUCLG1/SUCLG2/SULT1B1/SULT1C2/TECR/THTPA/TM9SF2/TPK1/TPST2/TSTD1/UGDH/UST/VNN1/XYLT2"
"regulation of protein-containing complex assembly",1,"ABCA3/ABITRAM/ABL1/ADD1/ADD3/AJUBA/AKAP9/AMBRA1/ANKRA2/ANKRD27/ANKRD53/ARF6/ARFGEF1/ARHGAP18/ARHGAP28/ARHGEF7/ARL2/ARPC5/ATM/ATR/BAG4/BBS10/BBS4/BIK/BIRC2/BRCC3/CAMSAP2/CAMSAP3/CAND1/CAPZA1/CAPZA2/CARD8/CARMIL1/CCR7/CDC42/CDH17/CDK5R1/CKAP5/CLASP1/CLASP2/CLIP1/CLIP3/CPTP/CRBN/CSNK1A1/CXCL13/CYFIP2/DAAM2/DCTN1/DDX3X/DLG1/DNAJC15/DNAJC6/DRG1/FAF1/FER/FERMT1/FERMT2/FKBP4/FLII/FNIP1/FNIP2/GAK/GBP2/GIT1/HAUS1/HAUS3/HAUS6/HAUS8/HAX1/HES1/HIP1R/HRG/HRK/HSF1/HSPA1B/HSPA8/ICE1/IFI16/IFNG/IKBKE/IRGM/ISG15/JAM3/KANK3/KANK4/KIF21A/LATS1/LCMT1/LMOD3/MAP2/MAPK9/MAPT/MET/MKKS/MLST8/MMP1/MPP7/MSN/MTLN/MYD88/NAPB/NCK1/NCK2/NCKAP1/NEK7/NLRC3/NME7/NR1H2/PAK3/PDE4DIP/PFN2/PFN4/PINK1/PREB/PRKCE/PRKCZ/PRUNE1/PSMC6/PTGER4/PTPN11/PTPN22/PYDC5/RAP1B/RASA1/RB1/RDX/RNF4/SAR1B/SEC16A/SENP6/SH3GLB1/SLAIN1/SLAIN2/SLC39A12/SLF1/SLF2/SNX9/SPIDR/SPTAN1/SPTBN1/STMN1/STMP1/STUB1/STXBP1/STXBP5/STXBP6/SUMO1/SVIP/SYNGR3/TBCD/TENM1/TERF1/TFIP11/TGFBRAP1/TMOD1/TMOD2/TMOD3/TMSB15A/TMSB4X/TOGARAM1/TPPP/TPPP3/TRAF2/TRAF3IP1/TRAPPC12/TRIM31/TRIM65/TUBB4A/TWF2/UBLCP1/UNC13B/VCP/VPS18/VPS33A/VPS35/VPS41/VPS8/ZDHHC12/ZDHHC5/ZNF827"
"regulation of B cell mediated immunity",1,"APLF/ATAD5/CD226/CR2/EXOSC3/FOXJ1/FOXP3/HMCES/IL27RA/KMT5B/LTA/MAD2L2/MLH1/MSH2/NDFIP1/PARP3/PMS2/PTPRC/RIF1/SHLD1/SHLD2/SHLD3/SLC15A4/SVEP1/TBX21/TNFSF4/TP53BP1/XCL1"
"regulation of immunoglobulin mediated immune response",1,"APLF/ATAD5/CD226/CR2/EXOSC3/FOXJ1/FOXP3/HMCES/IL27RA/KMT5B/LTA/MAD2L2/MLH1/MSH2/NDFIP1/PARP3/PMS2/PTPRC/RIF1/SHLD1/SHLD2/SHLD3/SLC15A4/SVEP1/TBX21/TNFSF4/TP53BP1/XCL1"
"antigen processing and presentation of peptide antigen via MHC class I",1,"ACE/B2M/ERAP1/HLA-A/HLA-G/HLA-H/IDE/LNPEP/MFSD6/RAET1E/SAR1B/TAP1/TAPBP/TAPBPL/ULBP1/ULBP2/ULBP3"
"positive regulation of establishment of protein localization to mitochondrion",1,"ADCY10/ATG13/GZMB/HSPA1L/HTRA2/NMT1/NPEPPS/PINK1/PRKAA1/SAE1/SH3GLB1/SREBF2/TOMM70/UBE2D3/UBE2J2/UBE2L3/UBL5"
"response to reactive oxygen species",1,"ABCC9/ABL1/ADPRS/AIFM1/ANKZF1/ATM/ATP7A/AXL/BECN1/BNIP3/CAPN2/CASP3/CBX8/COA8/COL1A1/COL6A1/CRK/CYGB/ECT2/ERCC6/ERCC6L2/FBLN5/FER/FKBP1B/FOXP1/FYN/GLRX2/GPR37L1/GSTP1/HDAC2/HSF1/HSPA8/HYAL1/HYAL2/IL1A/LRRK2/MAP2K4/MAP3K5/MAPK9/MAPT/MB/MDM2/MET/MPV17/MT3/MYB/NFE2L2/NQO1/NUDT15/PAWR/PCNA/PDCD10/PDGFD/PDGFRA/PDK2/PEX10/PEX12/PEX13/PEX2/PINK1/PKD2/PLEKHA1/PRDX2/PRDX3/PRDX5/PRKAA1/PTPRK/PTPRN/RIPK1/RLIG1/ROMO1/SESN1/SETX/SIRT1/SLC8A1/SOD1/SPHK1/STAT1/STK25/TET1/TNFAIP3/TOP2B/TPM1/TRPA1/UBE3A"
"stimulatory C-type lectin receptor signaling pathway",1,"FYN/KLRC1/KLRC2/KLRC3/KLRC4/KLRC4-KLRK1/KLRD1/KLRK1/MAP3K7/PAK3/TRAF6"
"NADPH regeneration",1,"ALDH1L1/ALDH1L2/ALDOB/DERA/MLST8/NNT/PRPS2/RBKS/RPE/SHPK/TIGAR"
"sex-chromosome dosage compensation",1,"BRCA1/CDYL/HDAC3/HNRNPK/HNRNPU/LBR/LRIF1/MACROH2A2/METTL3/PCGF5/SUZ12"
"retrograde axonal transport",1,"ACTR10/AGTPBP1/DLG2/FBXW11/HAP1/KIF1B/KIF5A/KIF5B/MGARP/SNAPIN/SOD1"
"regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion",1,"ANK2/ASPH/CALM2/DMD/FKBP1B/GSTO1/HRC/PLN/RYR2/SLC8A1/TMEM38B"
"regulation of heterochromatin formation",1,"ATF7IP/BAZ1A/CDK2/KDM1A/PHF8/PPHLN1/RESF1/SETDB2/TASOR/TPR/ZNF304"
"dense core granule localization",1,"KIF1B/KIF5A/KIF5B/MAP2/PPFIA2/SNAP25/STXBP1/STXBP3/SYT4/TANC2/UNC13B"
"iron ion transmembrane transport",1,"ABCB6/ABCB7/ATP7A/HEPH/IFNG/ISCU/MCOLN2/SCARA5/SLC39A14/SLC39A8/SLC40A1"
"SNARE complex assembly",1,"ANKRD27/CLTRN/SNAP25/STXBP1/STXBP6/TGFBRAP1/VAMP4/VPS18/VPS33A/VPS41/VPS8"
"lymph vessel morphogenesis",1,"BMPR2/CCBE1/EPHA2/FLT4/FOXC1/FOXC2/LGALS8/PDPN/PTPN14/SVEP1/TIE1"
"negative regulation of mRNA processing",1,"BARD1/C1QBP/CELF4/HNRNPK/PTBP1/RBM20/RBM42/RNPS1/SAP18/SRSF12/SRSF7"
"regulation of modification of synaptic structure",1,"ABL1/AMOT/CAP2/CDC42/CHMP2B/EGLN1/EPHA4/KIF5B/PDXP/PRMT8/ZDHHC17"
"response to lectin",1,"FYN/KLRC1/KLRC2/KLRC3/KLRC4/KLRC4-KLRK1/KLRD1/KLRK1/MAP3K7/PAK3/TRAF6"
"cellular response to lectin",1,"FYN/KLRC1/KLRC2/KLRC3/KLRC4/KLRC4-KLRK1/KLRD1/KLRK1/MAP3K7/PAK3/TRAF6"
"negative regulation of steroid biosynthetic process",1,"BMP2/C7orf50/DKK3/ERLIN1/GFI1/INSIG1/INSIG2/MALRD1/MIR98/NFKB1/REST/SCAP/SNAI1/WNT4"
"regulation of tyrosine phosphorylation of STAT protein",1,"ARL2BP/CNOT7/ERBB4/FLT3/FYN/HES1/IFNG/IFNL1/JAK2/KIT/PARP9/PIBF1/PTPN2/SOCS1"
"response to temperature stimulus",1,"ACADM/ADRB2/ALDH18A1/ANO3/APPL2/ATM/ATR/CALCA/CHORDC1/COMT/CXCL10/DAXX/DISC1/DNAJA1/DNAJA2/DNAJA3/DNAJB4/DNAJB6/DNAJC7/EIF2AK3/EIF2B1/EIF2B2/EIF2B3/EIF2B4/EIF2B5/EIF2S1/ERO1A/GCLC/GLRX2/GRIK2/HDAC2/HIKESHI/HSBP1/HSF1/HSP90AB4P/HSPA1B/HSPA2/HSPA8/HSPD1/HTRA2/IL1A/LIPA/LRP11/LXN/MAPT/METRNL/NF1/NOS1/NR2F6/NTRK1/PCSK1N/PLIN1/PRDM12/PRKAA1/PSIP1/RBBP7/RNF170/RNF34/SAXO1/SCARA5/SCN2B/SIRT1/SLC27A1/SLU7/SOD1/STAC/STUB1/SUMO1/THBS1/TPR/TRPA1/TRPV2/VCP/WDR47/YWHAE"
"regulation of MAP kinase activity",1,"BMP2/CRIPTO/DEFB114/DNAJA1/DTNBP1/DUSP10/DUSP19/DVL2/EPHA4/FGFR1/FLT1/FLT3/GSTP1/HGS/HIPK3/HRAS/HYAL2/IL34/INPP5K/IRAK3/LRRK2/MAGED1/MAP3K13/MAP3K4/MAP3K5/MAP3K7/MIF/NEK10/NF1/NTRK3/NUP62/PAQR3/PDCD10/PDCD4/PDE5A/PDGFA/PDGFB/PIK3CG/PTPN22/RASGRP1/RGS14/ROBO1/STK38/TAOK3/TENM1/THBS1/TNFSF11/TPD52L1/TRAF2/TRAF6/TRIB3/TSG101/ZNF675"
"negative regulation of myeloid cell differentiation",1,"CALCA/CCL3/CDC73/CIB1/CLDN18/CTR9/CUL4A/DLL1/ERFE/GABPA/GPR137/GPR137B/GPR171/GPR68/H4C1/H4C11/H4C12/H4C13/H4C14/H4C16/H4C2/H4C3/H4C4/H4C5/H4C6/H4C9/HOXB8/INPP5D/LEO1/LRRC17/MYB/MYC/NF1/PAF1/PIAS3/PIK3R1/PRMT1/PTPN2/SKIC8/TLR3/TOB2/ZBTB16/ZNF675"
"actin filament bundle assembly",1,"ABL1/ACTG1/ADD1/ALMS1/AMOT/APOA1/ARHGAP28/ARHGEF15/ASAP3/BAG4/BBS4/BLOC1S6/BRAF/CALD1/CARMIL1/CD47/CDC42/CGNL1/CLASP1/CLASP2/CUL3/EPHA1/ESPN/ESPNL/EZR/FAM171A1/FERMT2/FMN2/GPR65/HSP90B1/INPP5K/ITGB1BP1/LIMA1/LIMK1/MET/MKKS/MYO1B/NF2/PAWR/PDXP/PFN2/PHLDB2/PIK3R1/PLS1/PPFIA1/PPM1E/PRKN/PTGER4/RDX/RGCC/RHOD/RHPN1/RHPN2/RHPN2P1/ROCK1/ROCK2/S100A10/S1PR1/SHANK1/SHANK3/SORBS1/SPIRE1/STMN1/TGFBR1/TJP1/TNFAIP1/TPM1/TTC8/WNT4/ZEB2"
"dendrite development",1,"ABI1/ABI2/ABI3/ABITRAM/ABL1/ALK/ANKRD27/ARF4/ARF6/ARHGAP33/ARHGAP44/BBS1/BBS4/C21orf91/CAMK2A/CAMSAP2/CAPRIN1/CAPRIN2/CC2D1A/CD3E/CDC42/CDK5R1/CDKL3/CHRNB2/COBL/CPEB3/CRK/CRKL/CSMD3/DBN1/DCC/DCLK1/DISC1/DNM3/DOCK10/DSCAM/DTNBP1/DVL1/EFNA1/EIF4G2/EPHA4/FAT3/FBXW8/FLRT1/FYN/FZD4/GPX4/HDAC2/HECW2/HPRT1/IL1RAPL1/ITGB1/ITPKA/KIDINS220/LLPH/LRRK2/LZTS1/LZTS3/MAP1S/MAP2/MAP6/MAPK8IP2/MAPKAPK5/MEF2A/MGARP/NCK2/NEDD4/NEUROG3/NR2E1/PAK3/PAK4/PDLIM5/PPFIA2/PREX2/PRKG1/PSEN1/RAP2A/RELN/SEMA4D/SEZ6/SHANK1/SHANK3/SLC25A46/STAU2/STK11/STRN/SYNE1/TANC2/TET1/TMEM106B/TRAPPC4/UBA6/UBE3A/VLDLR/WASL/WNT7A/YWHAH/ZDHHC15/ZNF212/ZNF296/ZNF365"
"homologous recombination",1,"ANKRD31/ATM/BARD1/BRCA1/BRIP1/CENPS/CENPX/ERCC4/FANCM/KLHDC3/MLH1/MLH3/MRE11/MUS81/NBN/RAD21/RAD50/RAD51B/RAD51C/RAD51D/RAD54B/RMI1/RNF212B/SHOC1/SYCP1/TEX11/TOP2B/TOP6BL/TOPBP1/UBR2"
"hindbrain morphogenesis",1,"ABL1/AGTPBP1/ATP7A/CEND1/COMT/DLL1/GNPAT/GRID2/HERC1/HES1/LHX1/MAP2K1/PTPN11/SLC25A46/SMO/TRNP1/TTC21B/TTLL1/WHRN/WNT1/WNT7A/ZNF365"
"semi-lunar valve development",1,"ADAMTS19/BMP2/BMP4/BMPR2/CDH11/EFNA1/EMILIN1/GATA3/HEY2/NFATC1/PCDHA10/RB1/RBPJ/ROBO1/ROBO2/ROCK1/ROCK2/SMAD2/SNAI1/TGFB2/TGFBR2/TIE1"
"lipid catabolic process",1,"AADAC/ABCB11/ABCD2/ABCD3/ABHD1/ABHD12/ABHD15/ABHD3/ABHD4/ABHD6/ACAA2/ACAD11/ACADM/ACADS/ACAT1/ACER2/ACOT7/ACOT8/ACOX3/AKR1D1/ALDH1L2/ALDH3B2/ALK/AOAH/APOB/ASAH2/ASAH2B/AUH/BCO2/BDH2/BSCL2/CIDEC/CPT2/CRAT/CROT/CYP1A2/CYP26B1/CYP26C1/DDHD2/DECR2/ECH1/ECHDC1/ECHS1/ECI1/ECI2/EHHADH/ENDOU/ETFA/ETFBKMT/FAAH2/FGF23/FMC1/FUCA1/GCDH/GDE1/GDPD1/GPLD1/HACL1/HADH/HADHB/HAO1/HINT2/HPGD/HSD17B4/HSD17B6/IAH1/IDH1/IVD/LCT/LDAH/LDLR/LIPA/LIPE/LIPG/LIPH/LIPK/LIPN/LONP2/LPIN1/LPIN3/LPL/LYPLA2/M6PR/MCAT/MCEE/MLYCD/MTLN/NAGLU/NAPEPLD/NCEH1/NEU1/NUDT7/NUDT8/OXCT1/OXCT2/PAFAH1B2/PAFAH1B3/PAFAH2/PCCA/PCCB/PDE3B/PEX13/PEX2/PEX7/PHYH/PIK3CG/PLA2G15/PLAAT3/PLAAT4/PLCB1/PLCB4/PLCD1/PLCD3/PLCE1/PLCH1/PLCXD3/PLD1/PLIN1/PLPP1/PLPP2/PLPP6/PNLIP/PNPLA3/PNPLA4/PNPLA8/PPARA/PRDX6/PRKAA1/PRKCE/RAB7A/SCP2/SGPL1/SGPP1/SIRT6/SLC25A17/SLC27A2/SLC27A4/SMPD2/SNX17/SPART/SPHK1/STS/SUMF1/TBL1XR1/TYSND1/VPS54/YWHAH"
"regulation of protein binding",1,"ABL1/ACTB/ADD1/AKTIP/AURKA/B2M/BAG2/BMP2/BMP4/BTBD1/CFHR2/CLDN5/DTX3L/EFHB/GAS8/HDAC4/HDAC5/HIP1R/IDE/ITGA4/ITGB1BP1/KDM1A/LDLRAP1/LRPAP1/LRRK2/MAP2/MARK3/MITD1/NES/NMD3/NOG/NVL/PCSK9/PIN1/PRKN/PTPRF/RAN/ROCK1/SNAPIN/SPPL3/STING1/STYX/TFIP11/TMBIM6/TRIB3/TRIM21/USP33/USP9X/VTN/ZNF268"
"postsynaptic membrane organization",1,"CHRNB1/CRIPT/CRK/CRKL/DNAJA3/DVL1/FNTA/FRRS1L/FZD9/GPHN/LHFPL4/MESD/NLGN4Y/NRXN2/RELN/RER1/SHANK3/SLC7A11/ZDHHC2"
"establishment of spindle localization",1,"ANKFN1/BCCIP/CLASP1/CLASP2/DCTN1/DYNLT1/FBXW11/FMN2/GPSM1/GPSM2/HDAC3/INSC/ITGB1/LLGL2/MAD2L1/MAP4/MCPH1/MYH9/NDC80/NLRP5/PKHD1/SKA2/SPATA17/SPDL1/SPIRE1/UBXN2B/ZW10"
"acidic amino acid transport",1,"ARL6IP1/ARL6IP5/DTNBP1/EPM2A/GIPC1/GNAT2/GRM1/GRM7/ITGB1/KCNK1/NF1/NHERF1/PRAF2/PRKG1/PSEN1/RAB3GAP1/SLC12A2/SLC17A8/SLC1A1/SLC1A3/SLC25A12/SLC25A22/SLC32A1/SLC38A2/SLC38A6/SLC3A1/SLC6A1/SLC7A11/SLC7A14/STXBP1/SYT4/VPS54"
"positive regulation of growth",1,"ACSL4/ACTN3/ADAM10/ADAM17/ADCY10/ADNP/AKAP6/ARMC10/ARMC12/ATP8A2/BBS2/BBS4/BMP10/BMPR1A/BMPR2/BRAT1/CDC42/CDKN2AIP/CHD7/CIB1/CREB1/CRK/CSNK2A1/DDX3X/DERL2/DIO3/DISC1/DLL1/DNPH1/DSCAM/EFNA5/EIF4G2/ERBB4/EXOSC4/EZR/FGF9/FGFR1/GATA6/GHSR/GOLGA4/GPAM/HDGFL2/HEY2/HOPX/HPN/HYAL1/IL7/ITSN2/KRT17/LGI1/LIMK1/LPAR3/MACF1/MAP2K5/MAP3K13/MAPK14/MAPKAP1/MAPT/MIR17HG/MKKS/MLST8/MTM1/MUL1/N6AMT1/NCBP1/NIPBL/PABIR1/PARP2/PLAA/PLCB1/PLS1/PRKN/PRR5/PSMD10/PUM2/RASAL1/RBPJ/RFTN1/RIMS1/RIMS2/RPS6KA3/RPS6KB1/SDCBP/SEMA4D/SERP1/SFN/SFRP2/SLC6A3/SMO/SPHK1/SYT3/SYT4/TAF9B/TBX2/TBX5/TEAD1/TFCP2L1/TGFB2/TGFBR1/TGFBR3/TRIM32/TRPV2/TWF2/UCN/USP47/WFS1/WT1/YAP1/YBX3"
"type I interferon-mediated signaling pathway",1,"AZI2/CACTIN/CNOT7/CR2/FADD/GIGYF2/HDAC4/IFIH1/IFNA14/IFNB1/IFNK/IFNW1/IKBKE/IRF7/ISG15/JAK1/METTL3/MUL1/MYD88/OAS1/OAS2/OASL/PTPN11/PTPN2/RNF185/SIN3A/SMIM30/SP100/STAT1/STING1/TANK/TBK1/TRIM65/TTLL12/USP18/YTHDF2/YTHDF3"
"nucleus localization",1,"CDC42/CEP120/DCTN1/DOCK7/FBXW11/HOOK3/LMNA/LMNB2/NHERF1/NUDC/PCM1/SIRT1/SUN1/SUN2/SYNE2/TMEM201"
"regulation of sodium ion transmembrane transporter activity",1,"ANK3/DMD/FGF12/FGF14/FXYD2/KLHL24/NEDD4/PCSK9/RANGRF/SCN3B/SLMAP/STK39/UTRN/WNK2/WNK3/YWHAH"
"chondrocyte differentiation involved in endochondral bone morphogenesis",1,"ATF2/COL27A1/IFT80/RARG/SERPINH1/TGFBR2/TRIP11"
"base-excision repair, gap-filling",1,"ADPRS/FEN1/LIG3/PARG/PCNA/POLD1/POLG"
"signal peptide processing",1,"CLN5/IMMP1L/IMMP2L/PARL/SPCS1/SPCS2/SPPL3"
"response to UV-C",1,"BRCA2/HMGN1/MAP3K4/MDM2/PIERCE1/POLH/WRN"
"branched-chain amino acid transport",1,"LLGL2/SLC38A9/SLC3A2/SLC43A1/SLC6A15/SLC7A5/SLC7A8"
"negative regulation of microtubule polymerization",1,"ARHGEF7/CLIP3/FKBP4/MAP2/STMN1/TBCD/TUBB4A"
"peptidyl-threonine dephosphorylation",1,"DUSP10/DUSP18/PDP1/PPM1B/PPM1D/PPM1E/PPP5C"
"pteridine-containing compound biosynthetic process",1,"ATIC/DHFR2/MTHFD1/MTHFD1L/MTHFS/PCBD1/QDPR"
"dicarboxylic acid biosynthetic process",1,"GLS/GLUD1/GLUD2/GOT1/GOT2/MTHFD1/MTHFD1L"
"lens fiber cell development",1,"ABI2/BFSP2/EPHA2/FRS2/TBC1D20/TMOD1/WNT7A"
"left/right axis specification",1,"ARL13B/DLL1/EPB41L5/IFT25/PITX2/SETDB2/SMO"
"negative regulation of substrate adhesion-dependent cell spreading",1,"AP1AR/EFNA5/FBLN1/GBP1/ITGB1BP1/POSTN/SPRY4"
"regulation of telomere capping",1,"ATM/ERCC4/NBN/RAD50/TERF2/TNKS/TNKS2"
"negative regulation of cardiocyte differentiation",1,"BMP2/DLL1/FRS2/HDAC3/HEY2/SMAD4/SOX6"
"negative regulation of macrophage migration",1,"BCR/CD200/CD200R1/EMILIN1/MIF/MMP28/SLAMF8"
"response to starvation",1,"ACADM/ACAT1/AMBRA1/ATF2/ATG5/ATG7/BCAS3/BECN1/BMPR2/CAD/CASTOR1/CLEC16A/COMT/DNAJC15/EHMT2/EIF2AK1/EIF2AK3/EIF2S1/FAS/FBXO22/FNIP1/FOXA3/GABARAPL2/GALP/GAS6/GCN1/GNPAT/GPR155/HCRT/HSPA8/IFI16/IMPACT/KICS2/LARS1/LRP11/LRRK2/MAP1LC3B/MAP3K5/MAPK1/MCU/MIOS/MYBBP1A/MYH13/NFE2L2/NPRL2/NPRL3/NUPR2/PAK3/PAK4/PAK6/PCSK9/PEX2/PIK3C3/PIK3R4/PLIN2/PMAIP1/PPARA/PPM1D/PRKAA1/PRKAA2/PRKCH/RRAGA/RRAGB/RRP8/SAMTOR/SAR1B/SEH1L/SESN1/SH3GLB1/SIRT1/SLC2A1/SLC38A2/SLC38A3/SLC39A4/SLC7A5/SREBF2/STK24/STK26/SUV39H1/TBC1D5/TBC1D7/TBL2/TRIM32/TSC2/TTC5/ULK3/USP33/VPS41/WDR24/WIPI2/WNT4/WRN/XPR1/YARS1/YME1L1/YWHAZ/ZFYVE1"
"negative regulation of cysteine-type endopeptidase activity",1,"ARL6IP1/BCL2L12/BIRC5/CAAP1/CARD8/CAST/CD44/CSNK2A1/DDX3X/DNAJA3/DNAJB6/FNIP1/GAS6/IFI16/IFI6/LAMP3/LAMTOR5/PCID2/RFFL/RNF34/SIAH2/THBS1/TRIAP1/USP47"
"cardiac atrium morphogenesis",1,"ACVR1/BMP10/BMP2/BMPR2/ENG/HEY2/MESP1/NOG/SHOX2/SMO/SOS1/TBX5/TGFB2"
"deoxyribonucleotide catabolic process",1,"ADA/DCTPP1/DERA/DPYD/DUT/MBD4/NEIL2/NT5C/NT5C1A/NTHL1/NUDT15/SMUG1/UNG"
"positive regulation of interleukin-17 production",1,"ARID5A/IL23A/IL23R/JAK2/LY9/MYD88/OPA1/PHB1/PRKCQ/RFTN1/SLAMF6/SLC7A5/SPHK1"
"deoxyribose phosphate catabolic process",1,"ADA/DCTPP1/DERA/DPYD/DUT/MBD4/NEIL2/NT5C/NT5C1A/NTHL1/NUDT15/SMUG1/UNG"
"fatty-acyl-CoA biosynthetic process",1,"ACAT1/ACSF3/ACSL3/ACSL4/ACSL5/CBR4/ELOVL4/GCDH/HACD2/HSD17B12/PPT2/SLC27A2/TECR"
"motor behavior",1,"ATP1B2/DCTN1/DPP4/MFSD8/NAGLU/NR3C1/ORMDL1/PRKAA1/SLC1A1/SPG11/VPS13A/VPS54/WDR47"
"regulation of protein localization to synapse",1,"ABHD17B/ADAM10/ARHGAP44/DLG1/DVL1/GHSR/HRAS/MAPT/NETO2/PRKCZ/TRAF6/VPS26B/WNT7A"
"protein deglycosylation",1,"AGA/AMFR/EDEM3/MAN1A1/MAN1A2/MAN1C1/RNF139/RNF185/RNF5/TRIM13"
"glycosylceramide metabolic process",1,"B3GALT1/B3GALT2/B4GALT3/GAL3ST1/LCT/PRKAA1/ST6GALNAC3/ST6GALNAC6/UGCG/UGT8"
"C21-steroid hormone biosynthetic process",1,"AKR1B1/BMP2/CYP11B1/DGKQ/DKK3/LHB/REST/SCP2/TSPO/WNT4"
